log10[ N([Cl III]) ]	T1	T2	T3
2.0294117647058822	82361174.84375	0.0	0.0
2.0882352941176467	84450257.625	0.0	0.0
2.1470588235294117	143391357.1875	0.0	0.0
2.2058823529411766	85520622.71875	0.0	0.0
2.264705882352941	132450890.515625	0.0	0.0
2.3235294117647056	163525884.125	0.0	0.0
2.3823529411764706	277756318.28125	0.0	0.0
2.4411764705882355	202733212.6875	0.0	0.0
2.5	459645760.0625	0.0	0.0
2.5588235294117645	420577790.171875	0.0	0.0
2.6176470588235294	503981205.90625	0.0	0.0
2.6764705882352944	594356868.453125	0.0	0.0
2.735294117647059	726258207.0625	0.0	0.0
2.7941176470588234	918187078.078125	0.0	0.0
2.852941176470588	1359043903.015625	0.0	0.0
2.9117647058823533	1407382127.3125	0.0	0.0
2.9705882352941178	1792926951.796875	0.0	0.0
3.0294117647058822	1971285684.4765625	42023432.25	0.0
3.0882352941176467	2772172725.1171875	45304634.25	0.0
3.147058823529412	3103426760.7578125	146646709.375	0.0
3.2058823529411766	3926633323.8515625	212342691.375	0.0
3.264705882352941	5000538405.296875	603872417.125	0.0
3.3235294117647056	4614093885.15625	1207781213.125	0.0
3.3823529411764706	5397458891.484375	3016569241.125	0.0
3.4411764705882355	4704011770.5859375	5457624106.875	78076142.0
3.5	4328809988.3125	7302737179.375	885552939.0
3.5588235294117645	3519507730.3984375	10192438331.0	2169020146.75
3.617647058823529	2186071289.859375	10154908787.375	3809952395.75
3.6764705882352944	1478320861.7070312	7511417685.75	5612230082.0
3.735294117647059	1060256173.40625	5662483723.9375	6765434625.0
3.7941176470588234	716660981.4375	2603311493.125	6484218198.25
3.852941176470588	500704116.3125	1639589904.625	8104299437.25
3.9117647058823533	312199214.17578125	1161122210.875	6486206514.75
3.9705882352941178	229520154.57421875	363963694.75	6013380517.375
4.029411764705882	116975646.5234375	0.0	4404152287.75
4.088235294117647	104959449.9765625	82906710.125	2320349895.0
4.147058823529411	79302832.421875	0.0	1362454944.125
4.205882352941176	39925356.578125	31557824.0	751427507.75
4.264705882352941	61079830.689453125	0.0	333339165.5
4.3235294117647065	19306169.5859375	0.0	126046497.75
4.382352941176471	37657244.25	0.0	0.0
4.4411764705882355	14603166.2265625	0.0	0.0
4.5	25086250.5546875	0.0	0.0
4.5588235294117645	15466582.36328125	0.0	0.0
4.617647058823529	11874621.19140625	0.0	0.0
4.6764705882352935	10166832.880859375	0.0	0.0
4.735294117647059	1629203.2734375	0.0	0.0
4.794117647058823	10591205.2890625	0.0	0.0
4.852941176470589	8307785.6640625	0.0	0.0
4.911764705882353	7528135.96875	0.0	0.0
4.970588235294118	1591825.85546875	0.0	0.0
