Count	Y Median	Y Mean	Y Lower Quartile	X Center	Y Upper Quartile	X Mean	Y Std
0	nan	nan	nan	3.6216678344652173	nan	nan	nan
0	nan	nan	nan	3.660883520739727	nan	nan	nan
0	nan	nan	nan	3.700099207014237	nan	nan	nan
0	nan	nan	nan	3.7393148932887468	nan	nan	nan
0	nan	nan	nan	3.778530579563257	nan	nan	nan
32768	-106.10153147260462	-106.10153147260462	-169.4087010650892	3.8177462658377666	-42.79436188012005	3.821284249541161	63.307169592484556
0	nan	nan	nan	3.856961952112276	nan	nan	nan
0	nan	nan	nan	3.896177638386786	nan	nan	nan
16384	-6.486132195163009	-6.486132195163009	-6.486132195163009	3.9353933246612955	-6.486132195163009	3.9399045451859838	0.0
16384	46.81013267338858	46.81013267338858	46.81013267338858	3.9746090109358057	46.81013267338858	3.9604119900254697	0.0
16384	-11.997459708429233	-11.997459708429233	-11.997459708429233	4.013824697210316	-11.997459708429233	4.020243996710199	0.0
16384	-20.099444659419532	-20.099444659419532	-20.099444659419532	4.053040383484825	-20.099444659419532	4.057481790901462	0.0
65536	1.8526733444487036	-10.630895351174331	-24.40560338491923	4.092256069759335	15.627381378193604	4.100693041314061	32.72588746149098
16384	-24.727274796490747	-24.727274796490747	-24.727274796490747	4.131471756033845	-24.727274796490747	4.14453393859531	0.0
16384	-42.62605536650153	-42.62605536650153	-42.62605536650153	4.170687442308354	-42.62605536650153	4.170111761708382	0.0
81920	-23.802417248803977	-15.582808496527287	-41.16286822278562	4.209903128582864	12.040358541007663	4.213438798124671	39.36198194877009
131072	8.740746739823408	3.0260476950867314	-2.4633222935865433	4.249118814857374	13.197941952666952	4.252465892063961	19.598786084780507
81920	-6.4920110891944205	-3.565133359338688	-8.14115186015897	4.288334501131884	3.2640295227720344	4.290217489049804	14.533080495519272
147456	-7.5958886347407315	-5.661247979150782	-18.56827904392412	4.327550187406394	3.7149900074819016	4.33154669285486	14.20888958289825
81920	8.247961772118288	4.311217863843194	7.237904368856107	4.366765873680904	10.191614287038647	4.363807250490192	9.547489638490003
131072	-3.078393671145477	-5.322792825856027	-8.818485664749915	4.405981559955413	5.148412841948357	4.396035748298051	18.771723521292788
131072	-1.085262018917092	4.1395371003966375	-9.289455584351344	4.445197246229924	21.871040119494864	4.449330363777478	18.28244599829047
147456	-2.272781522324294	3.1146903381640083	-3.73521073863958	4.4844129325044335	2.9575125456285605	4.481494851783839	17.821084302710513
114688	-4.365875833469545	-1.7518813997825677	-8.62802811219808	4.523628618778943	5.048030228976131	4.523287848008816	8.450377922694702
98304	7.1642298564866	3.5408776021204176	-4.920030573613985	4.562844305053453	12.644948650613514	4.5647576903399685	10.653211485178423
163840	-0.6640967640414601	3.8352523478239164	-3.75807007282674	4.6020599913279625	6.962007131458449	4.5982682199726845	12.3274112053431
49152	2.98995000771356	1.9860354174907116	-3.202295131453866	4.641275677602472	6.170451376212441	4.638622864473647	3.8916986567641185
32768	-3.911766400436136	-3.911766400436136	-5.418566271444433	4.680491363876982	-2.4049665294278384	4.6849257260770205	1.5067998710082975
98304	-6.915831691462699	-5.658693188148391	-8.509143778110229	4.7197070501514915	-5.351839107581327	4.717189022351177	8.891401614093704
114688	4.41676728937091	7.013262302320332	-11.691079048641768	4.758922736426001	24.212408294573834	4.764903677173561	17.588507790866238
98304	-4.950316617927456	-4.07695142871853	-6.405908764394553	4.798138422700512	-3.3651284308816685	4.7953249864466345	3.9420644506744327
65536	-3.593025236772519	-2.409307612749217	-8.914518550436242	4.837354108975021	2.912185700914506	4.826544631176074	6.9026120867680625
65536	4.188529097278661	3.766734789453949	2.6274016043767006	4.876569795249531	5.327862282355909	4.875143610396347	1.9565938833166827
65536	3.95608208934118	4.392105285195612	-0.25701042430637244	4.915785481524041	8.605197798843164	4.9118615223713915	5.0928482759813365
65536	0.17578896547001932	1.2383159154737768	-1.4437470178522744	4.955001167798551	2.8578518987960706	4.9529930457605875	3.512401802171611
0	nan	nan	nan	4.994216854073061	nan	nan	nan
180224	-0.20462759439215006	-1.5700690132310806	-2.7959141537648975	5.033432540347571	1.9677923050840036	5.028415301934113	6.3585215849372165
49152	-0.7758723529041163	4.396552654384625	-0.7820185102427786	5.07264822662208	14.747548826300772	5.073267823018139	7.3192600152875
98304	-1.2164242172766535	-1.861661262253013	-1.9723635007285338	5.11186391289659	-0.33155001916566107	5.12129576359365	2.4203173713629274
81920	-1.6619180924481043	-1.1240014072223858	-2.1058808880206925	5.1510795991711	1.2851537995084072	5.155400801541021	3.3405300680195187
65536	-0.3065368683237466	-0.5243886866956018	-1.3162159585344853	5.190295285445609	0.48529040351513686	5.200715825512824	2.4685446708977064
32768	-0.6903231805890755	-0.6903231805890755	-0.8502882939264964	5.229510971720119	-0.5303580672516546	5.225837450667264	0.15996511333742092
16384	-0.933161826507785	-0.933161826507785	-0.933161826507785	5.268726657994629	-0.933161826507785	5.281254229715615	0.0
32768	-1.8622393043033298	-1.8622393043033298	-1.8859737384245818	5.307942344269139	-1.8385048701820779	5.305606226754528	0.023734434121251976
0	nan	nan	nan	5.347158030543649	nan	nan	nan
32768	-6.64831756037529	-6.64831756037529	-14.750139109390147	5.3863737168181585	1.453503988639568	5.4003030598782	8.10182154901486
0	nan	nan	nan	5.425589403092668	nan	nan	nan
0	nan	nan	nan	5.464805089367179	nan	nan	nan
0	nan	nan	nan	5.504020775641688	nan	nan	nan
0	nan	nan	nan	5.543236461916198	nan	nan	nan
0	nan	nan	nan	5.582452148190708	nan	nan	nan
