T([N II])	T1	T2	T3
5098.0392156862745	0.0	0.0	0.0
5294.117647058823	86139080.59375	0.0	0.0
5490.196078431372	0.0	0.0	0.0
5686.274509803921	127887305.6640625	0.0	0.0
5882.35294117647	14575675.26953125	0.0	0.0
6078.431372549019	238960885.05859375	0.0	0.0
6274.509803921568	354404363.88671875	0.0	0.0
6470.588235294118	350939116.0078125	0.0	0.0
6666.666666666667	850197286.453125	75968837.6875	0.0
6862.745098039216	1158404092.1992188	0.0	0.0
7058.823529411765	3095939414.046875	0.0	0.0
7254.901960784314	5064870892.566406	158529819.40625	0.0
7450.980392156863	9322402186.148438	212501584.71875	0.0
7647.058823529413	16947440311.570312	1346380560.15625	0.0
7843.137254901962	28621544455.539062	3928512600.28125	0.0
8039.2156862745105	44326921575.71484	9745391621.0	0.0
8235.29411764706	58805455896.07422	18025967991.15625	765619173.0
8431.372549019608	70360827420.97656	20966831565.0	2376600491.875
8627.450980392157	86563680076.125	31123698216.71875	9635100882.5
8823.529411764706	103047243848.6836	61200501313.75	34348738319.375
9019.607843137255	113710640583.83203	114449073240.0625	115038460569.375
9215.686274509804	97069952855.67578	149253399819.0625	124025808217.75
9411.764705882353	67484514842.56641	146693769731.8125	76234929621.25
9607.843137254902	39546443975.62891	119107560901.75	80843474557.5
9803.921568627451	21471730262.61328	74367198188.875	71992047108.125
10000.0	10131046629.695312	36315990488.6875	58281559702.875
10196.078431372549	4853983885.230469	16762280982.3125	58174416788.75
10392.1568627451	2895403019.203125	6239582804.8125	44417343709.5
10588.235294117649	1522960157.6484375	2654261801.4375	30418140626.0
10784.313725490198	924621963.65625	945154285.75	26056480795.25
10980.392156862747	684324835.2734375	153566108.0	19863377045.625
11176.470588235296	352080555.5859375	461001923.25	12963722381.75
11372.549019607844	264510209.390625	92650623.75	7076423386.0
11568.627450980393	216919880.5625	0.0	6150016469.5
11764.705882352942	185199164.5234375	97374126.25	3973959130.5
11960.784313725491	91584105.203125	217955463.0	1617496884.75
12156.86274509804	136924364.6328125	80183543.0	2218513240.75
12352.94117647059	54972367.671875	0.0	560720671.75
12549.019607843138	86597012.171875	0.0	877142500.0
12745.098039215687	19904575.4375	203000727.0	834789998.0
12941.176470588236	51667415.265625	66510238.75	843948408.0
13137.254901960785	10695143.03125	0.0	302421751.0
13333.333333333334	11229050.3515625	0.0	0.0
13529.411764705883	9137447.765625	0.0	407285306.5
13725.490196078432	31876102.78125	0.0	208445865.0
13921.56862745098	4995043.3125	0.0	232726930.0
14117.64705882353	16346244.625	0.0	0.0
14313.725490196079	20672694.8828125	0.0	0.0
14509.803921568628	0.0	0.0	274449867.5
14705.882352941177	16006167.75	0.0	167419368.5
14901.960784313726	0.0	191247245.75	0.0
