X Mean	Y Mean	Y Lower Quartile	X Center	Count	Y Std	Y Upper Quartile	Y Median
3.620497228125242	756.0876239861764	151.67602670392807	3.6216678344652173	384	1818.6289307093718	1624.4348607616103	656.2006028664091
3.6654473490652038	-242.66577015383976	-683.0499079017427	3.660883520739727	1600	1294.5365059339233	610.8298622623188	158.69592153046688
3.700739749535309	408.90411949237523	-682.2028528169367	3.700099207014237	2112	1487.786291664381	997.4387670824999	359.79311904751285
3.7407380086718454	-199.88477518447436	-762.2299630047255	3.7393148932887468	4224	1295.8769475641143	347.85928839342887	-203.6713135687869
3.780649159517044	78.03465265565968	-541.4931893699877	3.778530579563257	6016	1141.1455344236601	632.3828134094529	-83.60638216964526
3.8171443071259854	-17.038275715116026	-553.504383091451	3.8177462658377666	7552	1041.948589839161	622.6949989423401	4.774528294701668
3.856565334845117	69.40220998008604	-359.560897755151	3.856961952112276	12224	892.5614923959881	621.8213210105914	84.2576802537651
3.89595114253501	-32.39340254621531	-506.18681305416976	3.896177638386786	13120	863.8088768437054	514.3459742259629	-12.712666671397528
3.9339903650589005	-114.70017825541987	-561.4285621495828	3.9353933246612955	14272	1016.533468576638	400.41241777675987	-39.93385398067949
3.9741292670370587	-27.639913379750762	-433.29027130657414	3.9746090109358057	14976	790.0912982749425	411.333237876529	5.7019710787935765
4.013701832289601	9.395459357142485	-374.1943794715844	4.013824697210316	19648	679.2964150048008	393.6201785061694	5.824017952156282
4.054185313229394	-34.63342473093473	-404.0302043222855	4.053040383484825	21440	651.5302564994214	367.1591051504929	-18.21065743826057
4.0929824356080715	-54.62090157117787	-320.86718664864566	4.092256069759335	22464	680.0021580041855	309.02676354711184	-55.993849314798354
4.1332058965896294	-2.071004629760714	-292.7263976074446	4.131471756033845	22848	556.865016228942	308.0111295696697	-0.3193060842668274
4.1729537190671655	-17.132393496625358	-237.5601036220096	4.170687442308354	35712	471.982402142302	230.87838328502767	6.890331470405727
4.212285148975468	-10.992524045547835	-202.40642935178948	4.209903128582864	63808	421.26903737071467	206.96337150938598	15.033382433428415
4.250000700827084	-12.66310132747808	-195.46067279962153	4.249118814857374	91840	376.278919744596	180.74008617825348	-15.182883399742423
4.288921599642235	3.012065317358111	-163.93451002166876	4.288334501131884	103104	308.17068941036956	175.66491542985204	6.087894552213584
4.327728292924498	4.798129716628038	-153.67916623606652	4.327550187406394	121920	260.15814862098824	156.5462030727831	8.391602253066594
4.3662953537355165	-6.1129863792212715	-148.1607076593682	4.366765873680904	115008	245.48011703456606	140.41854246268213	-6.015008591872174
4.406104787041727	1.0989456001783857	-133.64377495419467	4.405981559955413	123200	244.75621421494432	141.45590181852094	6.1327851866253695
4.445386946017863	-7.614970069750545	-130.6406653929298	4.445197246229924	116544	232.07590320113047	127.2065879980737	-3.6252698533153307
4.484577394312711	-5.982853844164127	-115.86961641656944	4.4844129325044335	112512	189.60884188666597	103.74692944168237	-1.9611912632572057
4.5236938735372085	-2.7040807670351104	-108.82404869698985	4.523628618778943	113344	195.23447074096796	103.91553983444282	-3.1952687893990515
4.56229763452378	-3.823080399592142	-112.08765408398267	4.562844305053453	103680	184.71496044499762	105.68141550828386	-4.386289125015537
4.601588351268568	2.879942318061399	-103.53353579252325	4.6020599913279625	100096	178.8183205514466	108.70512278274191	0.021703707675442274
4.64091371128808	-1.7086332379172249	-95.35112155013849	4.641275677602472	95616	173.38513401658054	101.24261336575182	-5.075830749634406
4.679274497824772	-1.2718905140947219	-86.325711926851	4.680491363876982	72128	165.66028830435602	95.41096087042752	-3.1830908036026813
4.7195629135653405	1.5031282616058632	-83.77456866078865	4.7197070501514915	61312	138.86344635119312	81.34321494059077	2.009955137480574
4.759048529935761	9.361880574139239	-74.05694429539653	4.758922736426001	60800	143.854732906079	97.36979470694314	6.682034659694182
4.799597132670964	1.115913740896497	-70.89816664132013	4.798138422700512	69952	123.91466143105514	78.2738132768136	5.782099153844683
4.83679499568585	2.636121825304667	-68.46703843141222	4.837354108975021	66496	112.81453291947511	69.17886416844158	10.836174331952861
4.877538101427428	-4.9311673719190345	-65.72403166953154	4.876569795249531	67392	109.07703172584777	61.497285039471535	-4.705193283907647
4.915270450382053	3.5191045513505306	-65.6965128584925	4.915785481524041	77632	106.54660981950673	69.62990733440893	3.4685391419479856
4.954959223809327	0.7895345220471566	-63.23805476168309	4.955001167798551	78144	107.62051177732921	66.76121606753986	2.7205139566231082
4.994020652936493	-0.6326050038242815	-63.371847775286824	4.994216854073061	66048	99.69848862007996	58.48451993053595	0.547250636624085
5.033824446100045	-0.9763019531727218	-58.86683137382079	5.033432540347571	80128	105.40996047297952	56.83981246066605	-2.7293719573817725
5.072493144615491	0.3754741212585942	-54.26022764607478	5.07264822662208	74688	99.91951458748201	55.18950275001953	1.2993393370543345
5.111118976604873	3.579439575302414	-51.298696823625505	5.11186391289659	66112	92.31412025076187	57.61566774959283	7.003366646253198
5.1512264754347425	1.9772622795790589	-45.178652156928365	5.1510795991711	62336	86.53709885115238	51.45054589348001	0.7489039285947001
5.189630243775585	-2.7094489030916598	-51.29305505357843	5.190295285445609	54080	87.19119506200249	49.595389216321564	-5.319456106291909
5.228989980817795	-2.86253578052943	-43.462156772291564	5.229510971720119	46848	90.52463481164082	44.67886614797999	-0.42104319601094176
5.268197936477967	-0.18109147241309584	-49.34170153958439	5.268726657994629	36224	80.08872591247204	45.55306146291514	1.5623704847976114
