Y Mean	Y Std	X Mean	Y Lower Quartile	X Center	Y Upper Quartile	Count	Y Median
0.026569802543380483	0.9230746842106065	3.631560437016042	-1.0843018308374441	3.6216678344652173	1.1757845928916097	192	-0.011773354424024126
0.16581485114271316	0.7132370734628349	3.6566863154039724	-0.12572364085573143	3.660883520739727	0.47648602990961564	320	0.24538457626016938
-0.01452864839408241	0.6977013132615982	3.7037338598654466	-0.7205657906331431	3.700099207014237	0.5893465172250862	640	-0.019209602229959655
0.05861738422860463	0.7739858192927478	3.7445026300869073	-0.4328886222303036	3.7393148932887468	0.7040428064421926	1024	0.0004809596197819267
0.037991638565107164	0.7266021760511715	3.7781011788065033	-0.5175352902908492	3.778530579563257	0.31003336735923703	1344	-0.09180953846343781
-0.013876243000562838	0.6281578205581313	3.8185914265006553	-0.4063813778349283	3.8177462658377666	0.5361931696374395	2304	-0.04417331261461756
-0.1828799503818819	0.6828592847074584	3.8595914093320296	-0.5856572247861394	3.856961952112276	0.353462358434828	2240	-0.07110629312686449
-0.05410685882345217	0.6257372153494212	3.896507557382729	-0.46221470411635807	3.896177638386786	0.40573344853535037	3648	0.002102397225545654
0.057639680905083146	0.7695615382361072	3.9354721185364077	-0.5037548487710679	3.9353933246612955	0.7254477826994736	4288	0.00815466834096594
-0.05950318883091847	0.7039594701208198	3.975348394284808	-0.49016622883711664	3.9746090109358057	0.3912727037988999	4416	-0.018477894825496256
0.08010803768314155	0.6680160165357272	4.0152944552599115	-0.38478307165318787	4.013824697210316	0.5407925183998845	6976	0.05117778539594923
-0.06792107173310856	0.6446453218335451	4.053589071385061	-0.41631639457932046	4.053040383484825	0.3557211390348222	8256	-0.04134925817698948
0.012978359981911622	0.6336781208649722	4.093321555106821	-0.4027104191263133	4.092256069759335	0.4141656344934062	8960	0.06835792664931176
0.04855844626750208	0.5657368348236611	4.132479284745229	-0.3237962347905401	4.131471756033845	0.423598538673033	11072	0.06616056340018607
-0.013021705059386553	0.5446538433645625	4.173110643045273	-0.2739704729559467	4.170687442308354	0.2514041511106947	19968	0.01056893261435302
-0.012796558278236435	0.5178752135090268	4.2122660975476895	-0.3066777170675721	4.209903128582864	0.27664436472935167	36672	0.009555534574865973
0.021197418777087102	0.49912194706500723	4.250466625533748	-0.23941284860926257	4.249118814857374	0.28475646354569845	60352	0.03197039888241447
0.005832226592754036	0.4628385172813354	4.288848088801678	-0.2283653488265163	4.288334501131884	0.2616547933078945	70720	0.02421508152857932
0.0019596401184866536	0.46190609366715935	4.328106373140278	-0.24347272623812852	4.327550187406394	0.2714872129946544	87872	0.02277989413561878
0.024346775127079622	0.44476587421928243	4.366814181510659	-0.1980995882726523	4.366765873680904	0.2575547395725785	85184	0.02926067110027831
-0.012318309120928636	0.4037018979926229	4.406389950894951	-0.21285828379015606	4.405981559955413	0.20248629648648464	93120	0.004452713671555337
-0.008144488477120803	0.40842340728602866	4.445574204838841	-0.1922589024290024	4.445197246229924	0.20359707528629656	95360	0.006693270065992297
-0.0005953205259831076	0.398791531732276	4.484637331048366	-0.19435442545457568	4.4844129325044335	0.2035889401529661	90944	0.017669192776714335
-0.008056589954694975	0.38118410978810513	4.52363981798727	-0.15285722142506453	4.523628618778943	0.18277752596670463	94592	0.005362438972899447
0.016713360701853232	0.35093930121388467	4.562567712166682	-0.1508765692731221	4.562844305053453	0.18677840735566636	90368	0.017244822158983767
-0.022131320063934378	0.3218736121499867	4.602009201937083	-0.15506990495908335	4.6020599913279625	0.14623459528870075	88128	0.00018069117730192794
-0.01568332829312752	0.29690896658685784	4.6413235197420315	-0.13913326411239166	4.641275677602472	0.13345682955225024	86592	0.011554806516869085
-0.0024630124739672883	0.28569373086777705	4.679438189083357	-0.13708281844503648	4.680491363876982	0.14697177953592802	67136	0.01446520530249184
-0.014657582267270288	0.254606206516383	4.719838951794556	-0.12612572649329046	4.7197070501514915	0.11898790827931953	58240	-0.002503934480463337
-0.015826793976681644	0.23025127650766034	4.759025009620954	-0.10801195800063468	4.758922736426001	0.10524440938616837	58688	-0.004860254993020755
-0.018019431246098266	0.2029920171306836	4.79930810786896	-0.1003625283042625	4.798138422700512	0.08210722169303232	68352	-0.007130797510087365
-0.010342234566539392	0.2025109807899698	4.83632328707904	-0.09112400388595843	4.837354108975021	0.09409928270163492	65088	0.004630141767890479
-0.008453835455797655	0.13930532349627553	4.877308492526589	-0.08762144180805306	4.876569795249531	0.07600141232954162	68864	0.004465485971212536
-0.008510088342795286	0.13069481508157776	4.915520405160751	-0.07760224627786143	4.915785481524041	0.06738468549801534	78272	-0.00254030480535368
-0.013053804721122188	0.11469555311917233	4.954826992821523	-0.0705369176789108	4.955001167798551	0.05542247881873587	76608	-0.007452480466912319
-0.005362604531964391	0.09757502395173144	4.994021540034773	-0.06164175501323622	4.994216854073061	0.060073948245702814	65984	-0.0021449561856163256
-0.0002479449767894796	0.0913370620592998	5.033989886183581	-0.05155912196670133	5.033432540347571	0.056912872906729174	80704	0.002353133386839185
-0.0025967571852527228	0.0802928803385647	5.072787176694002	-0.05404091116082998	5.07264822662208	0.04965653733934078	74496	-0.0016245986622198322
0.0031018284015302783	0.07689886165521871	5.110915843403069	-0.0441900267156901	5.11186391289659	0.05121645534748875	64832	0.005100159520831251
-0.000535309742959953	0.06625580170183018	5.151110078464843	-0.04251629669088074	5.1510795991711	0.04588087485780786	63104	0.00033468417159630126
-0.003312466607502681	0.06938590234827778	5.189409890764289	-0.042468553358917735	5.190295285445609	0.03827555499916044	53696	-0.001959867946841771
-0.007257672698315987	0.0690180283522658	5.2287236917711875	-0.04548724847173168	5.229510971720119	0.0341150784291435	46912	-0.0026050863946101375
-0.00015854028094242127	0.06278959338387255	5.267857444568984	-0.03744071962567518	5.268726657994629	0.0330255920373635	36480	-0.000210220231449387
0.0093783373178104	0.06483116142158571	5.306114504888796	-0.02862996388177043	5.307942344269139	0.04409647838073295	23488	0.005543045307334143
-0.0012581843752273673	0.06897727931962314	5.346599750683042	-0.04002436496660343	5.347158030543649	0.035662724881980516	17728	-0.0027760167581045445
0.005902048593774107	0.0704096216638625	5.38563836883904	-0.027148610157882332	5.3863737168181585	0.043021166831970464	14720	0.007465166042342129
-0.0030447024925359507	0.04996471183299709	5.423978603958237	-0.035588627332232094	5.425589403092668	0.022010053922708807	10624	-0.005953185780604314
0.0009099280653222914	0.06402859530534873	5.462827116532423	-0.035086160222265454	5.464805089367179	0.03417225804549066	5760	-0.0017784718731532353
0.014288142147047933	0.08521727233906264	5.503740946372848	-0.025602020118653986	5.504020775641688	0.039823864153389885	2944	0.00513603854163856
-0.00954235012437623	0.05086378858754325	5.53788790483212	-0.03888201947700857	5.543236461916198	0.022395646857322742	640	-0.0034668424847954507
0.01704183114850813	0.047360367321552986	5.575377917260729	-0.03672797968103531	5.582452148190708	0.05125431172895746	320	0.0354414140385199
