X Mean	Y Upper Quartile	Y Median	Y Mean	X Center	Y Lower Quartile	Count	Y Std
2.0303707785551612	11513.201153616728	9611.608195149542	9557.40733060084	2.0294117647058822	7422.278685289646	646	2597.19291664204
2.0896942936513674	11470.003789611485	9465.143662698438	9592.772785949439	2.0882352941176467	7600.7935488178155	836	2493.070006363178
2.1481471137509542	11493.954997425506	9356.684245038869	9531.534027591817	2.1470588235294117	7435.974256476005	1151	2525.3333724684544
2.207839460851281	11581.470070344274	9397.20396686272	9583.48632910854	2.2058823529411766	7387.207657777204	1517	2580.017728969609
2.2662349555447197	11347.701745541674	9193.082818482788	9395.897554715722	2.264705882352941	7295.862941687125	2249	2572.789859386629
2.326124821221781	11073.079851520459	9057.632501082117	9296.9206094127	2.3235294117647056	7266.663241997368	3234	2520.275015280421
2.384767934932477	10999.252064665028	8983.128340491945	9234.3786374839	2.3823529411764706	7254.59531746782	4755	2480.362708233105
2.443803722415826	10897.933341027241	8849.108492414169	9153.943556663255	2.4411764705882355	7180.1023073595825	7450	2463.379581384583
2.502640383943353	10636.817424415825	8706.94118380386	9001.618249445548	2.5	7097.272254643405	11763	2392.7313113090977
2.561529948692596	10529.384042846512	8698.548894307103	8953.841454060741	2.5588235294117645	7117.400349196571	18611	2343.4777763311386
2.6200587563504016	10370.041400667888	8635.22381431744	8885.281033447372	2.6176470588235294	7094.851828054107	29329	2288.371300891382
2.678690494628741	10308.3753973772	8660.800191048982	8883.238540482333	2.6764705882352944	7177.901212475971	44784	2214.0258459928486
2.7371612161875682	10324.602520639444	8746.646018308025	8954.648491086557	2.735294117647059	7323.647424228215	64814	2166.7708563666165
2.7954361831153807	10374.797576315232	8837.71711430923	9026.427999476977	2.7941176470588234	7446.95972524054	87467	2123.709147237852
2.8537608517135404	10425.11669143261	8937.640257143748	9101.1645009546	2.852941176470588	7580.426092275086	109141	2081.361593656956
2.912186663356559	10452.264149691659	9016.305178409726	9177.458687555998	2.9117647058823533	7713.76670057044	128716	2044.2068865419285
2.9704399711604488	10465.635695332541	9079.751765488936	9239.900532629923	2.9705882352941178	7856.126751233164	143709	1991.4316535030134
3.0290136516927926	10452.703396063633	9161.949669439566	9311.099427282494	3.0294117647058822	7997.781692103117	155211	1915.0767018617908
3.087912788973039	10437.003446350647	9211.276764674352	9360.883099255923	3.0882352941176467	8123.420353371485	161231	1839.0976679510889
3.146864120844689	10376.607145935362	9250.079819514453	9382.742459505444	3.147058823529412	8230.087336152457	162810	1746.158636806977
3.2059532651987253	10313.745570922809	9283.633805330532	9412.54778045106	3.2058823529411766	8366.715165133099	161714	1630.6175159033655
3.264631978594813	10250.634443624092	9317.590068582887	9431.283326779052	3.264705882352941	8494.758148879479	159789	1499.3003661411562
3.3231951580537498	10230.578051941871	9386.626419526756	9477.50312868366	3.3235294117647056	8628.072703214977	148884	1384.9440973953804
3.3817430388523477	10244.633742158567	9460.33439941853	9539.42712082714	3.3823529411764706	8760.300323943333	127986	1291.294212774249
3.440217063873195	10278.899146962107	9538.197436197108	9614.466798734573	3.4411764705882355	8891.89752520818	104686	1215.5015771723777
3.4989383958432296	10305.652037706594	9609.402568426629	9676.136911833004	3.5	8999.72781694804	83500	1132.5861915503624
3.5575308682021056	10348.562957871829	9686.11814439754	9750.500772360929	3.5588235294117645	9101.609626306516	64606	1069.2398851705873
3.6162166813955676	10449.154670285638	9795.624352688334	9850.513365679659	3.617647058823529	9214.228748899608	47141	1033.6757770416993
3.6748788701556694	10552.551017968148	9933.54584561144	9969.81200257911	3.6764705882352944	9336.098441485901	33712	1024.5822966165833
3.7336173765717406	10687.049953070173	10051.827100608323	10089.276567281287	3.735294117647059	9465.129290177318	24466	1015.1474984030237
3.7925500688594833	10772.015988605219	10186.273133068933	10210.971889934526	3.7941176470588234	9617.176494176741	17813	991.8899546279849
3.8512207389517754	10842.69740011479	10273.579413800187	10299.181929637738	3.852941176470588	9720.890202419596	12962	972.0616367018368
3.909996033976604	10884.39756064377	10309.270481790265	10350.040801168863	3.9117647058823533	9770.919540405182	9307	981.7445552484278
3.9691798866990426	10906.844842477398	10315.21719714781	10369.456463418606	3.9705882352941178	9814.537119295139	6584	966.6520592173262
4.027908403620863	10959.759532741149	10351.447354670223	10398.34306945094	4.029411764705882	9803.591600188316	4365	990.7835909366481
4.0866755195808535	10913.48315378632	10336.908210941412	10366.598204226633	4.088235294117647	9771.737259398342	2954	964.672420738929
4.145446261133988	10834.335289290764	10225.153139039377	10256.348617501671	4.147058823529411	9661.14671821929	1831	1000.2398616517698
4.202654691808771	10814.924235505146	10168.988260329992	10199.218173599598	4.205882352941176	9561.23872894598	1236	1063.8182287501206
4.261833303059703	10548.086325503686	10002.99774293542	9987.355951954265	4.264705882352941	9403.195546428999	777	1095.228335286843
4.32041611457532	10384.798494992276	9837.602328447934	9834.488993169509	4.3235294117647065	9231.798337929053	516	1054.9249696305244
4.379393531468274	10217.049856999081	9692.495357128555	9733.445304058292	4.382352941176471	9160.351906996844	353	1047.4975350830182
4.439397211178462	9950.954874243638	9337.820590297919	9442.8498706563	4.4411764705882355	8792.873338688929	215	1115.533157564299
4.499049481709754	9838.360464166235	9263.443097947984	9357.252209690256	4.5	8723.028674924415	171	1134.967973116355
4.557703848625887	9436.514184569514	8842.596032670528	9032.322224087504	4.5588235294117645	8325.441727118918	125	1272.71520246326
4.615496415716257	8999.076769389763	8598.644975978446	8538.737735361745	4.617647058823529	8072.291973802299	94	803.8413224203266
4.674988233570068	8975.872983219233	8501.257467257974	8636.008230803685	4.6764705882352935	8038.168097823105	75	1128.9886197923222
4.73327511622235	8859.267115836916	8109.482844359441	8263.698412387423	4.735294117647059	7510.950341573975	46	1214.120108294528
4.791600504034222	8409.239280628582	7997.0512770065325	8086.992014821682	4.794117647058823	7553.566274645604	50	1169.9769440412483
4.853700616239313	7819.2544851105	7541.648831153002	7277.040252318595	4.852941176470589	6583.160631708818	41	1178.5367361436256
4.915384372786567	7644.969506191805	6880.309440842968	7189.272040804504	4.911764705882353	6367.8348637417175	46	1583.5406881601677
4.981529920149249	7376.142355412526	6873.642646529371	7000.695081861146	4.970588235294118	6106.675341972405	92	1480.0393221244822
