Y Median	X Center	Y Std	X Mean	Count	Y Lower Quartile	Y Upper Quartile	Y Mean
nan	3.6216678344652173	nan	nan	0	nan	nan	nan
nan	3.660883520739727	nan	nan	0	nan	nan	nan
nan	3.700099207014237	nan	nan	0	nan	nan	nan
nan	3.7393148932887468	nan	nan	0	nan	nan	nan
-0.00040698718119404624	3.778530579563257	0.003748293367645165	3.7716814311965186	8192	-0.004155280548839211	0.0033413061864511185	-0.00040698718119404516
0.0011027801839271737	3.8177462658377666	0.0024956944098368334	3.8123596935953183	12288	-0.0005302388860850883	0.005388049180035551	0.00198686349262588
0.0018071090328279661	3.856961952112276	0.0047824305758986125	3.860896966564868	12288	-0.005904920087676394	0.005587575670953366	0.0004965882053683118
-0.00078455497397178	3.896177638386786	0.003400887067783992	3.8992498654219556	16384	-0.0039485857052751405	0.001549615831313675	-0.0016144148999896854
-0.0036952131499235533	3.9353933246612955	8.673617379884035e-19	3.9396408642043004	4096	-0.0036952131499235533	-0.0036952131499235533	-0.003695213149923554
0.0003224575833224978	3.9746090109358057	0.0035832992820484283	3.967409274561704	20480	-0.002397158567685002	0.0011278928206302663	0.0005099714061551653
0.0004334198257000879	4.013824697210316	0.002547720856046485	4.013531940999641	28672	-0.00028925537725667575	0.004093974730172262	0.0016484356908013965
-0.0007181399792917102	4.053040383484825	0.0028570813113714556	4.058452324588236	16384	-0.002406204163495236	0.0014743601892590603	-0.0002137039949444649
-0.0002350090654054971	4.092256069759335	0.0024581581903440077	4.088496684837665	16384	-0.001815158261463831	0.0019954796948351734	0.00041533049877683954
0.0014055360326152518	4.131471756033845	0.0015418187385940387	4.13594959886009	28672	-0.0007596878813704965	0.002448454259258389	0.0010393143675941792
-0.0021434016927051203	4.170687442308354	0.001776127142054349	4.172377441461374	36864	-0.0027693679431925766	9.033887267225187e-05	-0.0013673344881378507
-4.8752226839524104e-05	4.209903128582864	0.002174780949880155	4.210445591487496	77824	-0.0009138028429144912	0.0009507989194061904	-0.00038961230180236734
2.3755502010419222e-05	4.249118814857374	0.002782469071358731	4.250811761112195	110592	-0.0013059488086995057	0.0012526137246538522	0.00011599317374502577
