Y Mean	Y Std	X Center	Count	Y Median	X Mean	Y Upper Quartile	Y Lower Quartile
0.07367235751425454	0.8558625794564749	3.6216678344652173	192	-0.3014641173419248	3.6115833956667274	1.2578376054211011	-0.7353564155364127
-0.2713618871534938	0.848896507557082	3.660883520739727	192	-0.27144072301211475	3.6646589735074984	0.7683591725068788	-1.311004110955246
-0.5316809704568046	0.34948692570008955	3.700099207014237	512	-0.7032947762665935	3.696279322036837	-0.34361470733520966	-0.81608075896835
-0.3172542285617637	0.6926932291622999	3.7393148932887468	896	-0.5003594937139915	3.740714788015016	0.33723529216464243	-0.7224162241991796
-0.06780309905463852	0.8038291803617513	3.778530579563257	1792	-0.16430551220824594	3.781636302981721	0.6280026206176633	-0.7461434780204682
0.019965216422566854	0.701362593105418	3.8177462658377666	1984	-0.08808530794873584	3.8175782109096663	0.35251082620801855	-0.3990599423709833
-0.09923782065768341	0.6398875229710663	3.856961952112276	2560	-0.032646423021549735	3.8583067455774307	0.2240074506876492	-0.5295332568777315
-0.12889138488801397	0.5861012554900096	3.896177638386786	2752	-0.06260654458940534	3.898232007593776	0.3386237356663764	-0.6264665312081208
-0.07971691389475853	0.7666093362510105	3.9353933246612955	4096	-0.004668755498790946	3.9363023478444035	0.49841034199812395	-0.6064814653213747
-0.02454846603822763	0.6904698292506021	3.9746090109358057	5120	-0.09337295153399562	3.9771267022012884	0.5660291087368238	-0.46861880102130526
-0.06836022793757697	0.6517560894686802	4.013824697210316	5952	-0.07026919670658582	4.015527962454958	0.3048073365481239	-0.5317231642877509
0.014287327232246294	0.6235684990137214	4.053040383484825	7872	-0.058949950122732644	4.051398683748239	0.33993149423101476	-0.3358661334947172
-0.008867949929676476	0.6091270853191183	4.092256069759335	9216	0.0036373899010085017	4.091866655645557	0.32156610980830125	-0.3665023429034574
0.02754641100257578	0.5849318815686676	4.131471756033845	10752	0.0685671767206093	4.132558376144584	0.4005517610456609	-0.33411388312540913
-0.008925562285270725	0.5601778032386866	4.170687442308354	18624	0.01730373696036078	4.172661479006335	0.35490461767967835	-0.33590155740285116
0.0039149686009335855	0.5307460735689888	4.209903128582864	37952	0.01794778932477207	4.211725330903179	0.3137676238407683	-0.2792966877776699
0.0185181431890869	0.4871802831247913	4.249118814857374	60032	0.0351776997075366	4.250546356941153	0.29983082593509097	-0.24676633175321333
0.0030779293832160263	0.47873060954877344	4.288334501131884	69248	0.028874170959840337	4.288721844754091	0.26517352800818017	-0.254408460489513
0.006698730444139197	0.47559800947802927	4.327550187406394	88320	0.022394733122461187	4.328117889600732	0.25919656483434694	-0.2416981557496336
0.02576957832355147	0.4494845385331163	4.366765873680904	83968	0.036996160686827415	4.366873865242488	0.25719963396813106	-0.2208683647222467
-0.0004275984688156401	0.44450803103196906	4.405981559955413	93696	0.010456646039370705	4.40624805820395	0.2199035386655668	-0.20878826000311573
-0.002600859259383783	0.403138530254786	4.445197246229924	94784	0.022504325005607406	4.445152396874027	0.20536666030343748	-0.18486745746351824
-0.025907910279528008	0.39978880795553	4.4844129325044335	92224	-0.004507376445822804	4.48413826146645	0.16774260110278974	-0.20121920110397126
-0.012013476482205378	0.37848069787433325	4.523628618778943	94464	-0.0017768890052818286	4.523613883512077	0.18464702698553517	-0.1846938375762231
-0.015982117668843315	0.3495149524185575	4.562844305053453	88704	0.0007878515736079579	4.562313704289211	0.16114655429585723	-0.17645142903035183
-0.008923897822742511	0.32463092074125055	4.6020599913279625	88704	0.009089290089626213	4.601837354074485	0.16305289601036319	-0.16011567655594885
-0.007844477462150614	0.31112470633082956	4.641275677602472	88320	0.009955458298843008	4.641352798087323	0.1469382805140581	-0.12814259657961072
-0.019140257693127955	0.28878329479906356	4.680491363876982	67072	-0.0016028003403889444	4.679529870920943	0.12198511202704333	-0.13970074095115487
-0.02552168872841263	0.27494416924073645	4.7197070501514915	57856	-0.001253435098682839	4.719655044501059	0.11665432356562791	-0.13775344340994938
-0.002046991634105974	0.2255466476254258	4.758922736426001	59008	0.00199931190713218	4.7589722558796055	0.10602235898187165	-0.10318898371341018
-0.008012687595680908	0.21642258493707545	4.798138422700512	69504	0.004985913671472244	4.799194948228854	0.09439457063168133	-0.09607402325244459
-0.020254890538327568	0.18548834661564972	4.837354108975021	65216	-0.006888839738506321	4.836768832212493	0.08386859561309114	-0.10147452785774026
-0.007725751777804665	0.15039952049858182	4.876569795249531	67776	-0.0035567867557624363	4.877370666543573	0.07324386731213298	-0.07814935506883543
-0.006363547988099097	0.121503120709045	4.915785481524041	77760	-0.0015601555571041054	4.91529887134712	0.06561731925524798	-0.0726188157731191
-0.0036140158066360695	0.10396079317224871	4.955001167798551	77632	-0.0039017226321091886	4.95475488418448	0.05935337622042306	-0.06770776615940344
-0.0012020393321292592	0.09944462939151667	4.994216854073061	65216	0.0038412100335891365	4.993885617061067	0.0565644702079888	-0.05291487705377042
0.0009130367210037469	0.08591630823222167	5.033432540347571	81728	0.003694676915748273	5.0339871862939285	0.058544814021616744	-0.052158195979941105
0.0005703007902199106	0.0793017686475292	5.07264822662208	73600	0.000643475284313441	5.072775262406496	0.05252909608561088	-0.04876001431099297
-0.001879260031861379	0.07764520584189137	5.11186391289659	65472	-0.0008572007168479386	5.110863025272004	0.04517967529370194	-0.04979986996581288
-0.0018447142501339577	0.06812149981821118	5.1510795991711	62272	-0.001662938829877466	5.151017258490176	0.0409212011115642	-0.04736910918643567
-0.001024395957994352	0.06286585048716338	5.190295285445609	54720	-1.6355710989959327e-06	5.189418418486248	0.03845484787599854	-0.038677339221064415
0.0016811194357370582	0.06546349402090137	5.229510971720119	47168	0.0041756799060083775	5.229230813838392	0.042649517227413274	-0.03560190312228157
0.004192870318478298	0.066994891748769	5.268726657994629	36032	0.00442311703466334	5.268194645617089	0.043442964401616525	-0.03708638695487967
0.003550249253153329	0.08728734793444544	5.307942344269139	23808	0.0018176375649001405	5.306861782842278	0.03749754713095524	-0.03128440988044046
-0.0018379751845820265	0.0648942076126112	5.347158030543649	17280	-0.0015360044807422083	5.347237521172551	0.04322231306928524	-0.038987469933601054
-0.0014422598246887726	0.07833877496489201	5.3863737168181585	14400	0.00036389605723389075	5.385103370688996	0.03151915353054329	-0.03604241693591791
-0.0001844658417830842	0.05788444317653147	5.425589403092668	11072	0.0027499874220354137	5.423904891022968	0.03515948357896284	-0.029875393644479328
0.009410951255446047	0.07520965502072877	5.464805089367179	5440	0.007595876797623248	5.462870131468538	0.030648154011530357	-0.024438589699451452
0.008547616830772329	0.05754485356892864	5.504020775641688	3136	-0.00249080248589181	5.503434452574398	0.03778011295964749	-0.023244603318714988
0.0065648390176323785	0.05043351743195921	5.543236461916198	576	0.030216953249985003	5.539665694405723	0.045070010698268055	-0.033517056928482204
0.02796273623502321	0.06547231572601843	5.582452148190708	320	0.04514325852623056	5.575691000329188	0.04905108996620554	0.007440445668522469
