Y Std	Y Mean	Y Upper Quartile	Y Median	Y Lower Quartile	X Mean	Count	X Center
nan	nan	nan	nan	nan	nan	0	3.6216678344652173
0.007420935895266498	0.01695340384291228	0.027439963147712486	0.012069971106107346	0.011350277274917008	3.6477050715921293	768	3.660883520739727
0.0282613645183192	0.001014459414939555	0.009278493955132042	0.0008600126755824761	-0.018848959233435998	3.704243823101284	3584	3.700099207014237
0.019597279551538716	0.008193395143289681	0.028858940579853228	0.007848918742437346	-0.007807885586475371	3.7398387644169238	3328	3.7393148932887468
0.019485614853834085	-0.005215891966339473	0.008065652002557894	-0.0068195046973422565	-0.018708439146294897	3.7799292739136803	7168	3.778530579563257
0.022138435805333624	0.0004455499833576839	0.007050863596088752	-0.0021329623366273	-0.011964981347001538	3.8156639835681707	9216	3.8177462658377666
0.02123302425889455	0.002820892573426374	0.012928109083920574	-0.0009505978085002907	-0.006912887096087413	3.85677410364404	12288	3.856961952112276
0.016908729179605418	0.0011289775477433697	0.013132237738135554	0.0024699012050048677	-0.009075936762999774	3.896486237451217	15104	3.896177638386786
0.015847669191419392	0.00042562136727878643	0.007977030252895638	0.0005967266043460458	-0.005583861325358692	3.933566077545089	14848	3.9353933246612955
0.013134699721546971	0.0008338894828875339	0.012073565873996146	0.0008350696523393756	-0.008598691629562632	3.976134471253493	15872	3.9746090109358057
0.013235225464628197	0.001593191646692655	0.010496621594066537	-0.001322524126263302	-0.0076676960945628704	4.014731686888864	18432	4.013824697210316
0.011942454256704206	-6.886085532350658e-05	0.007326904219866437	0.0008423997740334525	-0.007976837485192546	4.05372804773816	23296	4.053040383484825
0.01343180348641873	-0.0007131282512821688	0.0068129514525900325	-1.7057431829442297e-05	-0.009604370123746393	4.092207316237018	21504	4.092256069759335
0.012016923776664117	0.00106985948143674	0.009249183760294606	0.0029966935423977135	-0.01029714717152038	4.131577762942808	22528	4.131471756033845
0.01101472155373347	-0.0017618853194808026	0.005879994683698272	-0.0011438531637057968	-0.008027458166473843	4.172909252443319	34048	4.170687442308354
0.009301642335043318	-0.0007618910370133119	0.004804127329141939	-0.0003197856478501195	-0.006243999926451413	4.213043362216284	66304	4.209903128582864
0.009237197796767647	-0.00010309000291730392	0.005705291349377527	9.442131464054842e-05	-0.005367375523269589	4.250395386207287	93184	4.249118814857374
0.008311454187540477	0.00032664819045599355	0.005590491450126541	0.0006135042936006498	-0.004958813118859624	4.289043701987246	104704	4.288334501131884
0.007502631349850049	-0.00019780879493719723	0.004257091408679317	-5.419042424259444e-05	-0.004549631596063872	4.328138328573186	122368	4.327550187406394
0.007399894672071639	-0.00028218557481393875	0.004415625203852084	-2.3167450762687424e-05	-0.00506796483246043	4.366207830879057	113664	4.366765873680904
0.0069022013590151025	-0.00016377036725419332	0.003760904874766371	-0.0002850901627393369	-0.004271818175025149	4.406224055858143	124160	4.405981559955413
0.006194827455952101	3.5968799902148176e-06	0.003852186248830342	-0.00019107801726734743	-0.003951298133132274	4.444831252959216	115968	4.445197246229924
0.006036607871841213	-1.983537148151055e-05	0.0036980837757920153	0.00019964374222289355	-0.003582610936653902	4.484277626275714	113664	4.4844129325044335
0.005840554621017317	1.2732046417101607e-05	0.003220991141477966	9.420919677840059e-05	-0.003591304430105192	4.523083686387434	111104	4.523628618778943
0.0058558168142755	-0.0004916759101499912	0.003067402610222753	-0.0005447029966547045	-0.003921530619084707	4.562761910691331	107520	4.562844305053453
0.0059307173636246446	-0.000525708970338208	0.0034786932811223634	-5.302456219015749e-05	-0.004014916286993346	4.602471813907517	102400	4.6020599913279625
0.0055200226401726045	-0.0004204848596827926	0.003218453193166936	-0.0006664346148031082	-0.003896856749467489	4.641328873260058	90624	4.641275677602472
0.00526306581540355	-0.00017038799715513248	0.00335797203879242	-0.00030508856257618097	-0.0032035353769450455	4.678959059809222	76288	4.680491363876982
0.005593967131319992	0.0005171604967303509	0.0037807093660959423	0.0007894476309538095	-0.0030332061636869187	4.720234635715912	61696	4.7197070501514915
0.005374105603846647	-0.0003284404014109674	0.0027906036886432483	-0.0002781698922107175	-0.003871455796952394	4.759284204966796	58112	4.758922736426001
0.0048283273465594785	0.0002809136937718626	0.0030719870358757303	0.0004594970680820285	-0.002798488981513641	4.800792738290762	71680	4.798138422700512
0.004567506917722712	0.0004602683761686746	0.0035316225187931732	0.0007646567802867825	-0.0020514496821800853	4.836784235312602	62464	4.837354108975021
0.005184889057828649	0.00011599066785129443	0.0037371853684162785	0.0006337924175108318	-0.0030558007592715675	4.877276500600979	70912	4.876569795249531
0.004941824630607222	-0.00023333416099372389	0.0028078260169914454	-0.00031093320520648966	-0.0031405854801174003	4.9160888036457955	76288	4.915785481524041
0.005177811804336642	-0.0003696052521420675	0.0028888607168484496	-9.18375244234283e-05	-0.003720585505388554	4.955033664462257	78080	4.955001167798551
0.005230430644948282	-0.00029018670465430545	0.002607332155465391	-0.00036193196158197877	-0.0030395354407993704	4.993845930734982	64512	4.994216854073061
0.005368152379669871	0.00010685650438333579	0.003269807024366397	0.00020914035317880485	-0.0032509795842475104	5.034307139775975	85760	5.033432540347571
0.005135644685539761	-0.00021061351419168777	0.0030830552527390254	0.0002817427205874281	-0.0032530081200579323	5.0731947559947885	71936	5.07264822662208
0.00492098709397766	-0.00026166725748213456	0.0027515420527136486	-0.0007548875359342474	-0.0034515643622242418	5.111813551125615	64512	5.11186391289659
0.005248940403733504	0.0001860207537638933	0.0032354165693391185	2.645260142445274e-05	-0.002640016907974963	5.151031634446753	62720	5.1510795991711
0.005122898880520905	7.440605705707284e-05	0.0032896176518477293	0.0002635944796780797	-0.0034312375067987277	5.189830091013689	57344	5.190295285445609
0.005137627722228168	0.0006624429567801344	0.004308893924464137	0.0005547404100841265	-0.0025122621974191526	5.229443169338837	44288	5.229510971720119
0.006202061876855272	-0.00015842820930715495	0.003354258900092312	0.0004244941112063986	-0.003364382933071021	5.266944661319724	37120	5.268726657994629
0.005636545974627358	7.706809935771548e-05	0.0033263347836677637	0.0005402962276943482	-0.0036879828333402334	5.306490784435811	24064	5.307942344269139
0.0067452193695522866	-0.0006963602676483446	0.0037790978398768277	8.726101176480017e-05	-0.004663325443417445	5.346634807106271	15616	5.347158030543649
0.0074940665845544705	-0.0005142348961891433	0.003685085411691082	8.525390604500338e-05	-0.00483953798852588	5.385955525357224	17408	5.3863737168181585
0.007411907570264621	0.001784805620229022	0.006146474916106176	0.001270597870356205	-0.003751194048355506	5.423698321469214	10752	5.425589403092668
0.00498667694404529	0.0004399949655657827	0.0030333372943327805	-0.00023166172308065007	-0.004089205129566666	5.460550804074092	4352	5.464805089367179
0.005451733806558256	-0.005123448370159164	-0.0009323771501130418	-0.0043883441152710295	-0.008309687009325157	5.493231037482323	2560	5.504020775641688
0.00908723470310839	0.004821814687502974	0.009267102752521617	0.002904185215339758	-0.001541102849678884	5.539017806729867	1024	5.543236461916198
nan	nan	nan	nan	nan	nan	0	5.582452148190708
