Y Upper Quartile	Y Median	Count	Y Lower Quartile	X Center	Y Mean	Y Std	X Mean
0.031124154624133638	0.0008497821979855104	105348	-0.029087159803674413	4.4844129325044335	0.0019970153362346373	0.05419392271004625	4.484452335155172
0.030436997696979582	0.00038820883918109925	104820	-0.029401280471836884	4.523628618778943	0.0012764423893566199	0.05319751218808497	4.523516113094974
0.029654124669881796	0.0011786830940123552	99996	-0.02810995186272924	4.562844305053453	0.0018527037657765251	0.052058967595782324	4.562701162049242
0.02945500199771362	0.00033999438395456404	94760	-0.02775914188941803	4.6020599913279625	0.0013359382540183839	0.050178533872356504	4.601850190500527
0.02901139672297588	2.1181018630130546e-05	88008	-0.02859074614233494	4.641275677602472	0.0011624392581804854	0.050544730075290055	4.640837286170343
0.027862248312922028	-0.0005918550339050787	73188	-0.027521234983466657	4.680491363876982	0.000759744936046477	0.049207423580049876	4.6799360170643025
0.026769820354600047	-0.0005587217330580189	62216	-0.027905839259491732	4.7197070501514915	1.5706847960187227e-05	0.0453743074243565	4.719264052846168
0.02722400872830284	8.426959876530817e-05	61252	-0.026360296213715714	4.758922736426001	0.0006425526771646707	0.042914456527308055	4.759136836495918
0.025888299529214436	-0.0004154086722303296	66696	-0.026168882836825665	4.798138422700512	-6.8618200272096805e-06	0.041610950544744424	4.798482913182579
0.025486043207449956	-0.00031049925674069624	67804	-0.025707540675740315	4.837354108975021	0.00010020135390244741	0.041158020770704504	4.837198529643813
0.024779031950939334	-0.000715826419880561	69376	-0.025684135617188734	4.876569795249531	8.417121909728638e-05	0.04087873857845712	4.876896829529818
0.025512619430470482	3.435558145923596e-05	76148	-0.02509412417088308	4.915785481524041	0.0004869513763624727	0.04053867909096514	4.915920975885234
0.025153964860069142	-6.574599941843508e-05	74648	-0.025178631592213556	4.955001167798551	0.0004530120349017446	0.040964843011299656	4.954703711134314
0.026162650889751206	-0.0004502777464696443	70660	-0.026519441357738784	4.994216854073061	0.00027328082712317826	0.041859860098988955	4.994297005812382
0.026601430601309654	-0.00043837404289080484	76388	-0.026085409700344023	5.033432540347571	0.000731316630719535	0.04214613205539789	5.033789175742454
0.025411827872958734	-0.0005717229291461968	74116	-0.02553677886194891	5.07264822662208	0.0004269422438170824	0.041843124071558144	5.072279411974669
0.026155403148130543	-0.00022902344493270151	66732	-0.02504362777475944	5.11186391289659	0.0009357879814333027	0.04133835451898943	5.1113877324198835
0.025579846653386085	-4.94015907062241e-05	61724	-0.02521469698709737	5.1510795991711	0.0007287623501765056	0.042013216160346235	5.150899357052523
0.026377855582779386	0.00036229437896209476	55424	-0.025672873290363402	5.190295285445609	0.0013882174709532672	0.04367073101495165	5.189662788134135
0.0266215135222928	-0.00019734289406117572	45600	-0.02587953353554439	5.229510971720119	0.0012318154048726632	0.04534391319213238	5.229092966500405
0.027979950939873523	-0.0004694959330855551	35664	-0.027416201678506488	5.268726657994629	0.0010786500401170954	0.047882451012358655	5.267874264179582
0.02891113524291677	0.00042992446126978716	24536	-0.026894287853963732	5.307942344269139	0.0019834688744535273	0.05019092685421474	5.306468988841795
0.03456451084784627	0.00036393196762541627	17212	-0.030825098925625995	5.347158030543649	0.0031599748660649483	0.05795282736664137	5.346400091853831
0.036392490377176824	0.0004235704688833323	14424	-0.03550292251215168	5.3863737168181585	0.0036358839940487148	0.06410405192824191	5.385778565545959
0.03482262554307133	-0.002334709293813073	10288	-0.03517422339912524	5.425589403092668	0.0011657012327305726	0.059380971900207746	5.424378305560879
0.03779295743670423	-2.0917595584808755e-06	5636	-0.03577566771988753	5.464805089367179	0.003409855339134916	0.06371552754862106	5.463220576638771
0.034512728581762325	0.002194681538742812	2568	-0.031402213409342586	5.504020775641688	0.004540772579139905	0.06574529725701099	5.5006065347875115
0.0364268414867963	0.0006584319465345879	780	-0.04155038431982123	5.543236461916198	0.004790371464544387	0.06607735731930912	5.540204584542339
0.0407728338669338	0.008026972051367893	272	-0.015534156692972043	5.582452148190708	0.012033271390209073	0.054361447445906305	5.582116503711353
