Count	Y Std	X Mean	Y Lower Quartile	Y Upper Quartile	Y Mean	Y Median	X Center
118784	0.09184205765023874	4.32986770530283	-0.03628728844154019	0.03874374588141514	-0.013870561125945794	-0.0010016555335248885	4.327550187406394
102400	0.07389243832801685	4.362290234021543	-0.017911291452325166	0.05501020763322688	0.008095173817080208	0.011801817845241971	4.366765873680904
135168	0.04757328166717469	4.406047901913778	-0.01343255139965251	0.03127961667181719	0.007499196032844791	0.0015151351497437791	4.405981559955413
118784	0.041915026687872815	4.4465803138430084	-0.013181406032310251	0.02912077978490664	0.0056726906628221324	0.0026111901895608915	4.445197246229924
114688	0.035529453604210746	4.480911964378971	-0.014541162665915194	0.022785741846192725	0.003952002711465613	0.012218372239086544	4.4844129325044335
114688	0.03246557395921945	4.526552444937461	-0.012210828816168062	0.02007112330153027	0.0002642715881408968	0.004959795318337349	4.523628618778943
106496	0.027094430482838206	4.563215526120336	-0.025490982588407495	0.009277119614308263	-0.006118818929408893	-0.008339305026189736	4.562844305053453
98304	0.034328536091356984	4.605816365424469	-0.022219568510510893	0.006787638133486506	-0.00797656381759876	-0.010693538609883197	4.6020599913279625
94208	0.02059132081362858	4.643715502613914	-0.01018055169080954	0.01602902132413893	0.0030848521271488985	0.004104127251050857	4.641275677602472
106496	0.021471619965029096	4.685501722217928	-0.018194362888939608	0.008412627246947553	-0.000805127341858591	-0.002101368496418588	4.680491363876982
36864	0.018835559476343255	4.720451896383082	-0.008885058900066876	0.01627760436367605	0.0006444640154232196	0.0009889533789508354	4.7197070501514915
53248	0.029713941410599666	4.759586024784136	-0.011062369041180627	0.030697935707682453	0.0087332690149033	0.001735880750839009	4.758922736426001
45056	0.01520637254308501	4.796449221979091	-0.01797064414468963	0.011383071174741105	-0.0030869882996427188	-0.0017555974365283948	4.798138422700512
81920	0.020139943049658986	4.837511567080928	-0.016692622316152102	0.002313470329040155	-0.009429737818576398	-0.009621382837641967	4.837354108975021
94208	0.013276387828422711	4.877276971563073	-0.004753865713882352	0.006694469425227074	0.0015170927816974735	0.00035029093620845154	4.876569795249531
65536	0.016679484145689327	4.9145189787568535	-0.008116106237308535	0.013406394251254377	0.0018720047560934737	0.0028866987064026578	4.915785481524041
69632	0.01050921957940223	4.951552161797008	-0.005906377628949404	0.0069871228634617085	0.001480064666374734	-0.0018277274830694032	4.955001167798551
57344	0.010432573046102555	4.993134050646421	-0.009054529643718967	0.0041438118548304615	-0.0021468180556520893	0.0003403296112807078	4.994216854073061
90112	0.009802220137660763	5.035950075821298	-0.0077906982016915085	0.007005628673006502	6.527371736940374e-05	-8.416574283852201e-05	5.033432540347571
69632	0.009066415287891866	5.067326170871294	-0.007503329575365006	0.00497624619883873	-0.0006210339846963525	-0.0034321021504597534	5.07264822662208
81920	0.007937535719107176	5.111682764369074	-0.006190484513854027	0.0059093637488412225	-0.0001559286324524684	0.0005152025368503983	5.11186391289659
73728	0.004673233157819796	5.153220983212517	-0.0015064861069688633	0.003676094040568193	0.0016044610301503177	-0.00017523328882204726	5.1510795991711
49152	0.006720245666292662	5.193686361977842	-0.002397110891903443	0.004773993756195232	0.0010297851958021673	-0.00019248601650526201	5.190295285445609
77824	0.006526458547042573	5.233239876836452	-0.0031540025729004926	0.005801770876019433	-0.0005483235667198326	-0.0017454911610585472	5.229510971720119
12288	0.007569311030525204	5.268470536431232	-0.008684576325387083	0.008944294821359803	0.0017879133020001381	0.005104021410027693	5.268726657994629
12288	0.00973871505098524	5.316539440414787	-0.016590652276414108	0.006864815911364949	-0.006117789927558161	-0.008627533417625332	5.307942344269139
20480	0.005084471843253639	5.354841733656585	-0.003976603039353353	0.005600429088743437	0.0012427599034717616	0.0023923997663964514	5.347158030543649
16384	0.010174017599129705	5.385660479682118	-0.0016063804970689625	0.0065493295211489205	0.004552186034774577	0.00039076298930538095	5.3863737168181585
12288	0.00527767877854678	5.421185043266086	-0.013913107167481578	-0.0018720114846826929	-0.00653439345210539	-0.0038180617041518976	5.425589403092668
4096	1.0842021724855044e-19	5.453366381005499	0.00033336158601923434	0.00033336158601923434	0.00033336158601923423	0.00033336158601923434	5.464805089367179
0	nan	nan	nan	nan	nan	nan	5.504020775641688
0	nan	nan	nan	nan	nan	nan	5.543236461916198
0	nan	nan	nan	nan	nan	nan	5.582452148190708
