[Cl III] log10 (N' / N)	T1	T2	T3
-1.4705882352941178	4897640.5215873495	4166025.160331225	0.0
-1.4117647058823528	5603142.197215932	3941379.9788737204	0.0
-1.3529411764705883	5524201.727476365	1495108.4284849481	0.0
-1.2941176470588234	9043584.8093698	3361117.026691672	0.0
-1.2352941176470589	10742026.034442224	7412030.574885448	0.0
-1.176470588235294	8849519.327749804	8425938.33999498	1601697.6960949725
-1.1176470588235294	11796613.97954488	5402531.899359674	734437.2735746852
-1.0588235294117647	13471463.895043453	7229707.647389438	0.0
-1.0	17301844.473146103	9977886.421871666	759367.0798215069
-0.9411764705882353	15553081.255120842	14926521.377520042	1488220.9573520455
-0.8823529411764706	17292320.18035175	7493838.22825612	1924877.618267294
-0.8235294117647058	19852784.777882885	12159122.554540781	2395387.3180717137
-0.7647058823529412	23848810.547102965	14125490.670429748	2653056.156252246
-0.7058823529411765	27519437.47145346	17288266.93479276	4343229.125758326
-0.6470588235294118	32255649.802311942	22567197.30306944	7636875.215127209
-0.5882352941176471	33686258.14737463	21244767.923411965	9580693.382644514
-0.5294117647058824	37424179.18800189	31482243.171338793	21811872.645458046
-0.47058823529411764	44490802.0511405	41774801.30889976	20227950.79921103
-0.4117647058823529	59306703.16633873	56729961.59434862	43569708.07328724
-0.3529411764705882	66146372.83179089	67274887.57449959	70385582.97465235
-0.2941176470588235	81802649.20849632	103220178.32865264	93978064.35572407
-0.23529411764705876	94444444.73768592	110930410.69223611	103792046.8435071
-0.17647058823529405	113116717.75079782	156812237.8500204	190598128.1839952
-0.11764705882352944	128098591.94687317	157303310.25763744	213782300.05124098
-0.05882352941176483	130002211.28148417	170813480.07009035	238554594.2232578
-1.1102230246251565e-16	152827570.6883148	186101972.05118576	237480888.01800853
0.05882352941176461	135043923.72264498	174690061.57891384	241444255.35651127
0.11764705882352933	126022279.9817091	162883785.44239473	172838996.79125515
0.17647058823529405	112594699.19965647	135325873.00987646	132673315.70786484
0.23529411764705876	98217421.5578952	126570566.49092591	103889241.57996236
0.2941176470588235	89499297.52301386	87520995.95940551	70104179.62172092
0.3529411764705882	89335437.30717726	78509430.34291396	62074737.669365816
0.4117647058823529	62831722.5195224	42069418.28290534	29198446.14541908
0.47058823529411764	49269942.629120454	36110725.01331485	17080715.680862226
0.5294117647058822	40928859.83604101	31970215.550595332	19771129.48803593
0.588235294117647	33454729.99958077	19197473.613550402	7806544.719405744
0.6470588235294117	29018392.273873415	14293786.574841155	9281487.732436106
0.7058823529411764	17564378.839777403	13739659.623086067	7636031.172158396
0.7647058823529411	20575100.6201121	10110742.341742039	5672653.180904006
0.8235294117647058	16536095.745585667	11834664.66128508	1711868.8606417943
0.8823529411764706	12577051.812495802	5202068.885862477	0.0
0.9411764705882353	12259235.82288482	6806832.465655414	4215467.219007643
1.0	6845810.902847396	7677981.797568936	0.0
1.0588235294117647	6725613.890745186	1020586.1493446947	728342.4620983596
1.1176470588235294	7730290.2498284355	1704926.588789752	0.0
1.1764705882352942	4780382.72847153	1129758.129885236	0.0
1.2352941176470589	4315174.941171777	2229423.9906824753	0.0
1.2941176470588234	2622088.570917476	1633622.0362503445	0.0
1.352941176470588	6036899.01238975	1729886.7634840808	823572.9733983977
1.4117647058823528	3105603.4431739026	548814.3172526039	0.0
1.4705882352941175	1638074.7529731134	994536.7732510392	0.0
