[Cl III] log10 (N' / N)	T1	T2	T3
-1.4705882352941178	12031434.473257028	8318065.146660186	5315144.000262192
-1.4117647058823528	12793881.539221229	11378890.571295228	4804249.685797375
-1.3529411764705883	16751588.529637938	10665894.556891877	5046576.877547303
-1.2941176470588234	16119702.155620689	14800376.551410735	6190962.95809723
-1.2352941176470589	16822974.74338378	14136211.682919482	6996041.513443765
-1.176470588235294	16712395.366165558	17493378.89088452	6774568.839140256
-1.1176470588235294	17541159.67665884	14628888.069112247	6774008.896455341
-1.0588235294117647	18294216.233620096	15992429.430702435	6773984.4240544075
-1.0	18753422.408381745	20287693.348298218	7761334.495771767
-0.9411764705882353	22716694.577162467	19229053.726589218	13091732.25792663
-0.8823529411764706	23477340.78346904	17440051.358502995	12133923.932746144
-0.8235294117647058	26206774.683596615	19899445.94881724	16116932.31068557
-0.7647058823529412	24869376.548287813	27866953.782391977	18550058.366736647
-0.7058823529411765	31812049.81825387	31677634.398126423	25127255.689152014
-0.6470588235294118	31914404.42632396	33279545.371393804	29862656.99457571
-0.5882352941176471	33973534.66936187	38507554.30476066	32412970.849922605
-0.5294117647058824	38260880.25182557	40786340.172494315	43369546.245561525
-0.47058823529411764	42518852.49392644	44796958.50443985	50653206.75195291
-0.4117647058823529	44754827.11826579	51386618.66683065	57416044.52154701
-0.3529411764705882	51102236.16211199	58142178.74994742	72131237.65000215
-0.2941176470588235	47176248.99367653	67887577.87855601	77590977.2327248
-0.23529411764705876	55332823.92685271	63212840.2155018	85594449.4253781
-0.17647058823529405	57590117.86251678	69105555.30299306	94536788.34957805
-0.11764705882352944	60971524.42824174	77281879.19794224	86637672.98701102
-0.05882352941176483	63337556.92964792	75928350.71355817	93004286.1755055
-1.1102230246251565e-16	58456335.91151324	76985642.19137128	97376615.37235221
0.05882352941176461	60744782.20702549	69349365.64939709	90069972.65591098
0.11764705882352933	61806998.776404016	72417258.39358813	90695099.85970877
0.17647058823529405	55299938.844507925	65214470.66187884	71773325.38342065
0.23529411764705876	56190679.43949362	57612912.34496154	58385683.672791205
0.2941176470588235	50462871.01621469	50749243.76493708	60732608.81538216
0.3529411764705882	45074636.51537942	47288756.49775701	44637463.63852073
0.4117647058823529	45337779.44558338	49653575.53754026	42594886.487168655
0.47058823529411764	41541531.19283708	39215801.49064351	34317260.443936095
0.5294117647058822	36870815.3251471	37427297.4474465	27287696.697557043
0.588235294117647	31061174.97883873	32362388.111601163	17116886.53406849
0.6470588235294117	29894768.24475397	23456676.068674695	19070939.592592306
0.7058823529411764	29391346.90712445	20515809.64524053	16060941.568639705
0.7647058823529411	25450938.406323045	21993429.920736887	11277635.565423347
0.8235294117647058	21823690.67407968	16326014.324682683	9884217.40578012
0.8823529411764706	19464387.070531785	14748687.540891726	7508768.132561087
0.9411764705882353	16335130.707920281	12915953.36881062	6610966.603487608
1.0	17923897.504015625	10369624.789478265	4021918.228864126
1.0588235294117647	12699658.768782046	10630498.575793045	4521874.473802017
1.1176470588235294	11801848.721808517	8736286.882571379	3535327.258412614
1.1764705882352942	11080034.502162613	7845054.218050751	2042150.348724854
1.2352941176470589	12095137.592395458	7512914.596575348	2136373.7080792137
1.2941176470588234	9525021.570709253	5714752.112403369	1528939.6538509554
1.352941176470588	9627469.502794515	5864033.535503627	705181.4693222987
1.4117647058823528	8924505.237438675	4647684.032884024	801093.7918394178
1.4705882352941175	9076622.942770125	4271597.947337202	620959.3954205876
