[N II] Delta T	T1	T2	T3
-4901.9607843137255	499996075.23703504	4154570.4926627916	0.0
-4705.882352941177	497965749.3931665	38525080.31889211	0.0
-4509.803921568628	565846806.2693472	20004872.997324217	0.0
-4313.725490196079	596375180.343648	21676808.683455743	0.0
-4117.64705882353	650707254.9375124	8825631.104406364	0.0
-3921.5686274509803	678900959.1583126	24039949.57103496	0.0
-3725.490196078431	731941286.371008	16826490.89796723	0.0
-3529.411764705882	858192591.7583758	28629498.25286708	17877898.487590894
-3333.333333333333	989683980.1342072	34112189.52741496	0.0
-3137.254901960784	1094984932.9082446	36817404.23261538	0.0
-2941.176470588235	1272319540.2466033	43345650.246547155	30925130.463163666
-2745.098039215686	1482182241.5960648	21535893.664750546	0.0
-2549.0196078431372	1785183289.1206353	73579131.95544755	9154577.457694795
-2352.9411764705883	2402487478.663353	62271663.51564575	20578555.37162108
-2156.862745098039	3089155060.779083	149279469.2577329	12744198.886326151
-1960.78431372549	4188958714.3863645	283144427.0467339	49153922.60950091
-1764.705882352941	5715566910.227684	380878750.87678325	53890570.50880252
-1568.627450980392	8149313024.711797	702605578.9097799	63643718.02149914
-1372.5490196078429	11941263693.155539	1707698198.2322266	244027334.95636144
-1176.4705882352937	17153970929.992407	3774709005.6350126	423824404.2437627
-980.3921568627447	26568958615.14261	9240942420.756994	848525272.3005967
-784.3137254901958	38580400445.45135	21066634858.825977	3467177326.8495593
-588.2352941176468	55605469034.88357	48740103093.024826	14747356667.952297
-392.1568627450979	74961873244.68982	96098072786.64743	58731124602.51158
-196.07843137254895	92228644156.9446	148738810069.16504	182935999927.8894
0.0	98253682479.34001	178728161273.788	300726198352.8082
196.0784313725494	94856385387.26007	155197380373.99564	182547947358.38925
392.1568627450988	79745969977.18715	95188998983.64996	54078098693.16186
588.2352941176478	59750745282.1044	47759252994.763245	12856797975.898596
784.3137254901967	42489166470.7914	19978501031.887024	2487725373.4906054
980.3921568627457	28072566795.053406	7535628145.389161	524551822.97267663
1176.4705882352946	18018050163.76612	2432394508.5590606	107309548.47355199
1372.5490196078435	11719108633.0093	923707929.8555547	69524165.70781109
1568.6274509803925	7733719030.827122	365159437.5319066	21693796.875768512
1764.7058823529414	5294045870.103673	180660968.9711185	0.0
1960.7843137254904	3813433518.0911775	45513382.99662903	0.0
2156.8627450980393	2585524629.1709156	31902182.94526441	19075949.49726497
2352.9411764705887	1882132522.256355	27822739.32697922	0.0
2549.019607843138	1530495679.7376175	14431781.961132592	0.0
2745.098039215687	1253149651.5508728	15740477.540271016	7844410.27567915
2941.176470588236	1015986427.4830073	4939567.356785962	12542062.287774839
3137.254901960785	823477471.3356622	27383121.451761104	7832094.199898812
3333.333333333334	759539403.01588	14699119.102185525	0.0
3529.411764705883	589888631.9430319	9661613.757797569	0.0
3725.490196078432	561505892.6259788	4936815.374152627	0.0
3921.568627450981	464974327.5366863	0.0	0.0
4117.64705882353	410486643.4739632	9608320.952683456	0.0
4313.725490196079	345538340.0654681	5510744.927172776	0.0
4509.803921568628	310204478.3300273	0.0	0.0
4705.882352941177	304802605.4845545	0.0	0.0
4901.9607843137255	250375382.80982724	4365450.364923892	0.0
