Y Lower Quartile	Y Upper Quartile	Y Std	Y Median	Count	Y Mean	X Mean	X Center
-0.00643880568114113	0.006595658016413734	0.010393599848306432	-4.651869551874638e-05	62784	3.061937332493682e-06	5.151056414616339	5.1510795991711
-0.006528922976852254	0.00721805954311047	0.010816463649124907	0.00029667938775123357	54528	0.000367782147859098	5.189698477097697	5.190295285445609
-0.007458806755976846	0.006392967283352048	0.011079654127061854	8.262765698225852e-05	46144	-0.00011376752809094181	5.229002847490783	5.229510971720119
-0.0069438272262023855	0.006701513788074796	0.011371400879131873	0.00020800182606883023	36544	-5.553896192920916e-05	5.268041255293299	5.268726657994629
-0.007660181102777617	0.005764024829116641	0.012697837183756274	-0.0006767621362415576	23616	-0.0011035585155385473	5.30653575862241	5.307942344269139
-0.008687049831149995	0.008010672728080879	0.012837592947434173	-0.000408841915066079	17280	-0.000864024744260896	5.347276096096762	5.347158030543649
-0.00775674411979572	0.010444744751323346	0.013840406453556584	0.0007794199000106161	14336	0.0015657549149814137	5.385151898337272	5.3863737168181585
-0.009692493255295023	0.005236511731393654	0.013978183644920568	-0.0033130687230222716	11072	-0.0029306381103437586	5.423749768298049	5.425589403092668
-0.010509555217553463	0.01299351281388685	0.017349930403073657	0.0018759707685358728	5120	0.0013974192266114356	5.461845803591139	5.464805089367179
-0.007531925402215955	0.011586697108111122	0.014398230312850176	0.0009185487658815671	3200	0.0015607384745333055	5.502225202060337	5.504020775641688
-0.006625786053492584	0.0057726442926160386	0.010410824534255488	-0.002048409968297819	576	0.0009318898650678626	5.537465443686579	5.543236461916198
-0.005794903538721147	0.002254441175848802	0.009466977472971407	-0.0023592190308699018	256	-0.0011812433320024449	5.575387243745276	5.582452148190708
