Y Median	Count	Y Mean	X Center	Y Std	X Mean	Y Upper Quartile	Y Lower Quartile
10173.21039616485	832	9866.70914174894	3.6216678344652173	2694.891849786291	3.62064152667587	11886.370306933051	7670.871419115749
9764.198846163596	1312	9934.972619099217	3.660883520739727	2464.2537118812033	3.66534756272483	11480.376552318112	7937.543335367633
9846.107352461358	1840	9923.846808679982	3.700099207014237	2453.308011715425	3.7012606954130165	11666.182070869832	8153.068837869024
9808.907031761511	2960	9816.772085266583	3.7393148932887468	2164.3721856064612	3.741441656185329	11404.020016221759	8239.135689416895
9970.56585373158	4416	9877.226263284561	3.778530579563257	2348.905568117477	3.7801263033318016	11467.572569272541	8017.574360980489
9541.088009402645	6880	9674.743113237078	3.8177462658377666	2230.0285449211397	3.818714151791587	11378.093819796626	8044.769401541441
9691.098649957989	7712	9763.778489596463	3.856961952112276	2222.2613224342476	3.857781045383288	11375.193090548948	8175.464129474172
9611.53502985712	10096	9629.050446639649	3.896177638386786	2127.475696431844	3.8970727831618337	11079.276926655277	8121.236252125136
9540.377369247177	11696	9621.782772356051	3.9353933246612955	2164.2542470872827	3.936554222549137	11185.275357331662	8048.10277392358
9344.16751230668	13904	9429.391365628027	3.9746090109358057	2099.223406502645	3.9754603350053555	10920.959680534119	7972.835586416507
9345.076137108483	16048	9404.627406835743	4.013824697210316	1987.7512784666694	4.01347642375261	10815.958550860541	7930.514364775932
9196.622403189098	16944	9241.867144191085	4.053040383484825	1932.5491806493367	4.053317405692716	10429.194503079876	7929.610066969508
9101.650768092291	19104	9110.916849555675	4.092256069759335	1860.1893530791506	4.092369031762679	10415.33157585179	7838.760640890691
8908.014063209308	23328	9021.81256667321	4.131471756033845	1766.367439402722	4.132525480264394	10144.073337322729	7814.877883503804
8806.790761255106	36528	8827.257826832947	4.170687442308354	1535.6507368035213	4.171983641022715	9817.370125273304	7820.310965733741
8708.670620069599	57280	8734.823392687404	4.209903128582864	1411.6342062877115	4.211508701295836	9631.07379064927	7846.173575641125
8667.990568423595	82080	8652.629635514879	4.249118814857374	1327.7805525761792	4.249788343287523	9473.750263537897	7826.634487770117
8589.114362162216	102160	8603.622646929687	4.288334501131884	1208.7461455214154	4.288850905338126	9334.050155457273	7845.125345295689
8540.008773828722	115424	8552.010577869314	4.327550187406394	1102.7072029950755	4.327932284775443	9232.904009711094	7846.76151495059
8565.141013314229	116496	8572.837872808394	4.366765873680904	1056.0866184564638	4.36659021723058	9204.19179936214	7921.224904851361
8594.376340756211	116352	8612.511140595963	4.405981559955413	998.5619217805531	4.406387244188048	9211.787902850789	8006.479167162526
8597.214694626133	115888	8614.427428919029	4.445197246229924	923.8936248540326	4.445322692231978	9184.756147167667	8032.173254294454
8651.735895968952	112480	8652.299161467847	4.4844129325044335	871.8604239734024	4.484326132737459	9175.23138522562	8125.810386420513
8703.331249408304	111680	8711.611752528559	4.523628618778943	851.0819913957774	4.523489788674891	9218.609453541048	8191.54412821605
8790.481024423849	105104	8783.580207119783	4.562844305053453	817.4320739849487	4.562612383440229	9277.268302495719	8296.502553511997
8893.0168198651	99120	8889.522124911686	4.6020599913279625	759.2956744039142	4.601898935392227	9343.742452472103	8425.06697652245
8970.949072404794	92352	8953.725894254749	4.641275677602472	697.7685148718944	4.640774546747495	9379.15142876851	8539.800690539618
9005.441756607812	74080	9007.196711983472	4.680491363876982	678.375431128284	4.679480072804322	9389.10389266293	8599.906362949607
9041.292852129845	60816	9039.794011772176	4.7197070501514915	624.3938459012559	4.7197883190400125	9414.37994973371	8660.35540228618
9118.571916536415	59856	9119.022553499042	4.758922736426001	578.2171029527046	4.7591415052709065	9473.389245711014	8759.373995984708
9137.111464891017	69296	9150.575348685701	4.798138422700512	515.6579449776888	4.798820303820544	9480.617922756937	8822.877444527041
9212.698666083026	67056	9220.462956646932	4.837354108975021	491.2951171231964	4.836859786249548	9527.587578063687	8912.613903126969
9267.20434763321	68656	9280.347691810059	4.876569795249531	463.6314365368775	4.8771328712585795	9573.628132160284	8980.399709974028
9330.51644161157	77968	9328.580525744252	4.915785481524041	461.12521267827077	4.915870228251245	9623.720221910295	9041.159966766054
9362.997556374823	75776	9372.731620852117	4.955001167798551	466.7758767770395	4.954840425690504	9659.969742055177	9077.757593536577
9397.661848365296	68400	9407.871785770949	4.994216854073061	483.3174162757253	4.994312545435691	9715.646990769608	9096.667800922669
9412.25000807389	78256	9437.679279823948	5.033432540347571	489.0360315585291	5.033944033375441	9762.921440387905	9107.29464982977
9432.642824740105	74560	9459.510682073042	5.07264822662208	510.8863808086292	5.072258790793648	9770.21933579912	9112.390827203944
9474.279635509418	66176	9510.83156860541	5.11186391289659	543.9227184126532	5.111236508075554	9805.936349549533	9158.662320467509
9509.952476886352	62112	9549.14702169579	5.1510795991711	551.2087728552137	5.151068642509014	9858.691793722086	9178.117223774629
9542.689967023334	55104	9592.714585827305	5.190295285445609	556.0561586449481	5.189646135604628	9917.764540822642	9202.974164085184
9621.316516052902	45232	9660.380358580176	5.229510971720119	591.6365112586766	5.228947159032934	10007.020792406633	9235.798346887337
9733.256705300962	36000	9769.297562412925	5.268726657994629	621.9533112621104	5.267339592888877	10121.475701533287	9333.3979680534
9878.871078719858	24704	9913.158764543023	5.307942344269139	687.1642562891915	5.305888031633533	10285.326381079041	9438.116095021272
10067.281212637396	17232	10173.452249045675	5.347158030543649	700.1455025663056	5.346639130502828	10508.75971752203	9761.708793240054
10273.735754565656	14720	10408.291608318448	5.3863737168181585	726.7876162846766	5.385298419082552	10797.669776266555	9887.934588053606
10348.092794167385	10608	10504.130467625968	5.425589403092668	720.5720158993754	5.424431457598938	10850.616878184817	10030.627405795647
10363.038466442504	5728	10513.687601437163	5.464805089367179	634.3680686552068	5.46433596597119	10735.956195692383	10146.05185545097
10318.293870221787	2464	10465.370802358268	5.504020775641688	706.5948282809226	5.499646300117715	10639.137538144942	10091.44540484289
10144.43989704565	640	10175.215493398564	5.543236461916198	283.7864877225132	5.539944777123247	10272.632914911612	10029.637918048762
10176.146842373659	416	10360.687524617924	5.582452148190708	982.9917206164214	5.579995263032883	10484.03107576364	9957.942608640606
