[N II] Delta T	T1	T2	T3
-4901.9607843137255	63048539.5106893	0.0	0.0
-4705.882352941177	103922966.33772276	0.0	0.0
-4509.803921568628	126575942.17731467	0.0	0.0
-4313.725490196079	163031232.075109	0.0	0.0
-4117.64705882353	110145662.56162518	0.0	0.0
-3921.5686274509803	201650659.95695436	0.0	0.0
-3725.490196078431	172865275.99381718	0.0	0.0
-3529.411764705882	174764566.75024706	0.0	0.0
-3333.333333333333	206896054.090924	48019265.02646017	0.0
-3137.254901960784	256072876.93134987	0.0	0.0
-2941.176470588235	256848648.91048142	19785125.911863633	0.0
-2745.098039215686	252382681.58120367	0.0	52344955.182890095
-2549.0196078431372	361022862.5208261	19457173.957177304	0.0
-2352.9411764705883	502572938.79196054	0.0	0.0
-2156.862745098039	619674501.8266678	19524505.488653664	0.0
-1960.78431372549	794540039.7806529	20325055.118803717	0.0
-1764.705882352941	1103815113.1356325	0.0	30406121.462841406
-1568.627450980392	1996737137.7642958	40799077.77881804	0.0
-1372.5490196078429	2866146934.62266	40240814.16676541	0.0
-1176.4705882352937	4876668351.053825	144822205.96634117	31485181.78473943
-980.3921568627447	8594371697.475471	445559634.4484577	95649210.39101982
-784.3137254901958	18675338022.863636	1243530760.211502	41275062.86890946
-588.2352941176468	39255821913.88975	7828129751.758408	732888748.0877723
-392.1568627450979	83994177820.97556	47471568048.30765	8063132426.88236
-196.07843137254895	151855393857.29233	198557344843.30954	143154571979.72766
0.0	194341003181.84848	344765241378.321	528927679303.588
196.0784313725494	155658387929.5075	200887185501.34393	140039530905.8424
392.1568627450988	86102744540.53	44989025087.75934	7340983375.543134
588.2352941176478	38920341628.16104	6519418856.54552	478211519.4634592
784.3137254901967	16791016868.014158	823413186.2393907	113718906.56374142
980.3921568627457	8120119047.483652	144792960.3533359	0.0
1176.4705882352946	4126653958.7151117	144879799.02069205	0.0
1372.5490196078435	2328279684.8108068	36161087.73721835	0.0
1568.6274509803925	1385643292.1014063	18756510.25778565	0.0
1764.7058823529414	887224757.2681643	23314417.14034206	0.0
1960.7843137254904	665116221.8092854	0.0	0.0
2156.8627450980393	436376079.6829583	0.0	0.0
2352.9411764705887	340817998.4760119	0.0	0.0
2549.019607843138	288774560.3524996	0.0	0.0
2745.098039215687	182543784.3774546	0.0	0.0
2941.176470588236	183118020.421976	0.0	0.0
3137.254901960785	144320999.86992905	0.0	0.0
3333.333333333334	93312110.27368483	0.0	0.0
3529.411764705883	90732704.57661827	0.0	0.0
3725.490196078432	98050128.44662231	0.0	0.0
3921.568627450981	67214930.08815567	0.0	0.0
4117.64705882353	94318717.49515802	0.0	0.0
4313.725490196079	88183645.53439759	0.0	0.0
4509.803921568628	41274398.60576068	0.0	0.0
4705.882352941177	35461636.77065731	0.0	0.0
4901.9607843137255	18995987.651480492	0.0	0.0
