Y Median	Y Upper Quartile	Y Lower Quartile	Count	X Center	X Mean	Y Std	Y Mean
240.25294999700418	2039.0452771355267	-1707.1738437506438	1089	3.6216678344652173	3.622251819471224	2512.4911154744027	198.65143876751466
277.0331922542309	2126.4868075244667	-1578.579423519654	1384	3.660883520739727	3.6613010163848982	2482.528630360443	231.08208174818813
132.3378735989604	2041.0109009104285	-1888.9251122426022	1658	3.700099207014237	3.7005361111301083	2530.6036326450094	96.74958919386756
337.6445905746614	2111.261368270674	-1435.212174726154	2158	3.7393148932887468	3.7399015244626215	2403.115767440643	310.03783888167925
205.8987121210276	1894.2870306164211	-1561.4685225420412	2532	3.778530579563257	3.779378409532811	2376.5036212383075	162.09443435898535
258.9122835632679	1923.487512503616	-1398.7373546908702	3185	3.8177462658377666	3.818253644947891	2319.693646209092	226.62034748307929
207.54065132855976	1938.5676343298237	-1521.6747199585952	4017	3.856961952112276	3.8578667115747742	2386.423645152556	188.17971519101198
315.5411509600226	1975.5904375658104	-1364.5273817834332	4942	3.896177638386786	3.897320438391286	2339.759246432381	279.74379707731276
213.49608201151568	1833.5501959979947	-1414.431189564547	6363	3.9353933246612955	3.9361938708719815	2285.113299073845	198.1021045182312
255.8119692858927	1749.320320708016	-1279.9549076444273	8067	3.9746090109358057	3.975511284396793	2228.9063730131056	226.3524499141148
209.04184503890428	1661.3241183665555	-1303.664184091394	10432	4.013824697210316	4.014562472097462	2169.8840627452287	167.1897289803631
221.278159482692	1655.623865843777	-1216.5184794245008	13314	4.053040383484825	4.053907042491479	2140.7550091474272	202.63930936631058
199.64670827307782	1542.49210460627	-1185.431828964095	17297	4.092256069759335	4.093099653783185	2065.9919290123976	173.1700851514925
201.04745592183372	1511.8920765132025	-1089.0859402744213	22596	4.131471756033845	4.1324388916780705	2006.7613750936991	199.80675263721852
192.5386141358722	1436.1319279845802	-1057.4171219907805	29562	4.170687442308354	4.171513662142556	1955.1980265207367	177.75067599054682
190.64496012409472	1374.7836110015305	-987.7445349300524	37521	4.209903128582864	4.210725543638432	1874.2878536246583	183.87992433690457
188.31116157528868	1324.4844883633286	-948.5738642340684	47520	4.249118814857374	4.249878119157072	1815.7048922087513	175.5209414185579
171.59344857617907	1257.1452667827016	-931.0665108171324	58505	4.288334501131884	4.288902645285271	1775.3334639753948	150.85301487633222
161.4617734176809	1208.9121111939462	-871.2372639917976	69424	4.327550187406394	4.328054699589719	1720.0830534935444	153.3008100158539
147.64087875640325	1157.2586199445614	-862.190840735524	78485	4.366765873680904	4.367148001077696	1672.5850793585273	138.97095315217874
134.79788700549852	1097.7979613421912	-815.1838934393925	85324	4.405981559955413	4.406232805951932	1608.419231846248	130.00307275985875
114.78434185856167	1022.4344805313731	-805.9439087750108	90274	4.445197246229924	4.445310746784101	1551.838448324209	100.10310117682678
110.25744074385602	973.6803331653318	-769.4659285622615	91966	4.4844129325044335	4.484439530675541	1512.0810075054544	96.18366699811264
91.22975685160964	921.463301087178	-744.3337139654384	91894	4.523628618778943	4.523582885862083	1453.9104223824138	73.87314612629996
89.16217244982363	880.6731763136081	-725.1657808759737	89599	4.562844305053453	4.562738240070001	1419.7027530379335	69.23711615374268
69.79744395767557	843.0037135459374	-701.0860477858794	85280	4.6020599913279625	4.601869684868948	1375.8056522597408	60.6793094260763
68.31198566447074	806.9518108323618	-679.5822808522405	78540	4.641275677602472	4.64101758042901	1330.432671871749	57.071816699160834
45.956096577619064	745.7756448993546	-667.44397167287	70230	4.680491363876982	4.680038992277935	1275.5583052426525	24.236781010774944
40.624731162122316	703.0751141874525	-627.7113387535585	63834	4.7197070501514915	4.719461820706767	1209.4020069424023	29.42254673805291
33.05649823316662	641.7496755914076	-593.0226278068653	61206	4.758922736426001	4.7589622215651675	1122.3773570548071	9.903237221752905
16.064580866333017	586.712155259296	-575.7181218001456	63178	4.798138422700512	4.798261098713655	1054.2989029534112	-12.060953088802208
22.160647478311148	567.6182245698842	-533.6915006263653	65783	4.837354108975021	4.837467054264051	989.1481972865683	-4.585397330549127
14.324143230272966	528.9690840084722	-522.3563050766338	68827	4.876569795249531	4.8766838346887775	931.4397776808275	-10.011036492677475
0.5095799743630778	493.0026020461746	-503.4723095229465	72462	4.915785481524041	4.91589691233757	891.7908694998548	-22.15364425778153
-0.6514794023933064	477.50323372407	-489.89997783847457	72611	4.955001167798551	4.95491222082073	876.5420712061066	-22.51550539344969
1.0577345205874735	469.6190703921766	-484.97156700731193	71409	4.994216854073061	4.994183540860392	870.7994393989866	-17.68939518498377
-0.3319556231799652	462.89011456297067	-466.53015828771504	73363	5.033432540347571	5.033523256446656	851.0700714742514	-18.114631109361966
-0.19624592204672808	440.4386442371888	-449.0215982749387	72596	5.07264822662208	5.072408002930124	821.4377718792921	-18.631159333990475
-5.365936581389178	417.63526453344	-431.46776476565447	66569	5.11186391289659	5.111518560228045	785.8878831723281	-20.961421783712407
-7.936847076815866	381.9301932103317	-407.14332631123216	61189	5.1510795991711	5.150828304004725	751.9053698278219	-27.02827491285387
-7.953537743855577	368.4959942476369	-393.21732914676386	54482	5.190295285445609	5.18980896713732	713.2991906938814	-24.07840135302473
-6.590756829699785	359.6519166840112	-383.9114031106335	45172	5.229510971720119	5.228890493987668	696.5372096508095	-24.204959423408784
-13.852588323917189	338.2486346688106	-377.69034460978855	35768	5.268726657994629	5.267681095507873	680.9729838172813	-31.879304829837462
-17.573506759872544	320.9036705439671	-363.10623031299247	25118	5.307942344269139	5.306761165572775	656.4168688902882	-36.6901279205386
-19.699999182970714	306.7776408288414	-350.77854932760965	17468	5.347158030543649	5.346219176262129	641.1936951160853	-36.228732047425694
-28.060617990220635	301.2436785161135	-366.19653842950174	14193	5.3863737168181585	5.385521833709995	643.5207070300124	-54.37242421266433
-25.378014967160198	302.4539306186434	-359.78778766578125	10203	5.425589403092668	5.424263755220958	642.1215919736682	-55.97259594584537
-30.41578956110061	282.4607289705946	-364.5641076079705	5850	5.464805089367179	5.4629329647122935	644.3883345771592	-66.55060170476926
-21.8233239797064	269.24332830832554	-315.5536418196525	2714	5.504020775641688	5.500483897152306	619.1837120889364	-45.87537812827846
-44.9194806224823	234.22463263127065	-344.8104411614968	861	5.543236461916198	5.538963390578482	709.2769743446105	-97.12429681597214
-39.83937803680601	237.5160534968345	-546.2021244612879	277	5.582452148190708	5.580399255019903	964.5173579489799	-152.96931831692066
