X Center	X Mean	Y Std	Y Upper Quartile	Y Lower Quartile	Y Median	Count	Y Mean
3.6216678344652173	3.6211214972874335	1684.6226150458365	1003.9826250195638	-891.9894462726606	-134.5525893462791	976	57.78768704007723
3.660883520739727	3.6622367424594877	1719.482685841843	1249.0973476558574	-910.0816017356847	20.755813956368	1392	126.1213303194942
3.700099207014237	3.700982087729773	1689.16318622208	1158.4742341694873	-860.6272360814942	301.58768054381653	1952	108.81646029943354
3.7393148932887468	3.7415071198882215	1695.1251335769662	1166.9169035413533	-1030.8730618032187	175.9226085870705	3344	78.08036011119746
3.778530579563257	3.7794291309858337	1580.8021405774264	1086.44038792615	-1001.9541305082803	-30.296735788224396	4240	85.85564015462732
3.8177462658377666	3.8187386497422704	1539.2906125032052	978.8989024365655	-868.3209890283761	25.284105881905816	6944	33.05509371245387
3.856961952112276	3.857931531874814	1413.3002867763253	997.7039192885431	-732.993925361865	109.13010446142653	8176	115.09817260034207
3.896177638386786	3.8971526051315837	1458.5858523934983	1089.4619069850312	-752.721434379348	131.2044337012603	9920	126.02505357772311
3.9353933246612955	3.935803904587742	1393.437126973368	997.1231520952656	-723.9775252621075	163.03497592163876	11904	162.41006789546032
3.9746090109358057	3.974973570417392	1392.971828685867	873.7249635245716	-775.0707277055662	148.63771168153653	13648	65.25225786724044
4.013824697210316	4.0141031487831835	1252.6354266324001	775.2235155710714	-653.1958043302711	32.0937028219405	15744	-5.485294814621472
4.053040383484825	4.0533794197151565	1224.2145250601122	751.9688616810072	-715.3811405401557	27.14320995131493	17376	13.515886218264644
4.092256069759335	4.092674766158002	1126.0839839248345	684.3228739851438	-680.6726093948291	42.67509609136141	19088	9.65967345287663
4.131471756033845	4.13257989799232	1029.5894235761882	579.1831834094082	-494.2914446997911	47.47871106274579	24992	22.802869121249653
4.170687442308354	4.172307399663045	932.7143644131918	490.6353480545531	-453.3860768115428	22.632711957237916	37328	-11.623556573205386
4.209903128582864	4.211373180630994	830.9593176624816	419.2527908578179	-408.0609132458494	30.940225099445797	57472	-18.31629999225721
4.249118814857374	4.2499407407509615	759.5639395996932	381.7591015586422	-375.40728450168353	-2.4796627984542283	82064	-24.588860697957514
4.288334501131884	4.288973786084541	685.0117226511237	312.7663141535552	-350.3629603719637	-7.165849509020063	101952	-31.572820767007357
4.327550187406394	4.3279102062730335	615.1099776848066	305.6217937868521	-314.5463622858181	5.156702677408248	114944	-17.756022618780314
4.366765873680904	4.366434805610493	559.6127575316061	268.8498529331482	-294.26908177331734	-10.677477178576737	116912	-34.934119092570384
4.405981559955413	4.406146587952606	533.2119101832947	273.3039280677003	-261.7471876077925	6.818434413200521	116496	-11.973224613574057
4.445197246229924	4.445024119820984	498.12764833840816	248.9328914352427	-242.62763909645946	9.742308059736388	116496	-4.64667291891308
4.4844129325044335	4.484164887317196	454.8575299852612	218.97621875748882	-230.86819381812347	-2.389856058366604	112464	-15.433583164755108
4.523628618778943	4.523511254001704	425.2108200748667	210.17242130403383	-221.11985439004775	-4.220687286994689	112768	-15.696924488804214
4.562844305053453	4.562596230600512	396.92002222875504	205.64875421850957	-218.4073539080964	-3.484441831428285	103968	-17.13710146465354
4.6020599913279625	4.601719965982182	382.6178536912954	199.15390194338306	-203.9269040876511	2.798702665619203	99840	-9.344882564049625
4.641275677602472	4.640937882649471	336.2177324154543	178.1858308155024	-190.10046610535392	-1.0388908160784922	92704	-9.317060547617926
4.680491363876982	4.6796798363370815	326.4172872279703	183.5699407945499	-172.4039111407651	2.176350995786379	72768	-0.8902754914608167
4.7197070501514915	4.719639875839333	309.0482259440095	169.194408819194	-185.61679201618972	-7.181482791069357	61968	-10.111038920317002
4.758922736426001	4.759131986971827	280.3436611486352	168.90431402614104	-151.06426804963576	4.643476422493222	59584	2.678891047754766
