Y Median	Count	Y Mean	X Center	Y Std	X Mean	Y Upper Quartile	Y Lower Quartile
nan	0	nan	2.0294117647058822	nan	nan	nan	nan
10338.658883534436	32	10338.658883534436	2.0882352941176467	2585.648255260911	2.064210739215181	12924.307138795346	7753.010628273524
7624.67966327311	16	7624.67966327311	2.1470588235294117	0.0	2.1479419211407174	7624.67966327311	7624.67966327311
7425.999568284902	16	7425.999568284902	2.2058823529411766	0.0	2.1906922033190805	7425.999568284902	7425.999568284902
9686.159583758868	80	9372.674535533562	2.264705882352941	1719.974690274923	2.27717685632517	10954.647683471543	8036.272073235479
7248.369428592252	160	7426.472661646231	2.3235294117647056	1739.8791954197359	2.3393132296097976	9501.149498057861	5952.192152075578
7970.563359248684	368	7984.606419761765	2.3823529411764706	1628.2807782211285	2.384667641192579	9048.987459720563	6646.970095331928
7929.474833894399	1776	7962.85369042372	2.4411764705882355	1714.5829273552588	2.4478531002252293	9371.422350998986	6492.341874035192
8010.992991724803	4000	8092.378330069827	2.5	1499.7578295771036	2.5040077279381747	9226.900543433076	6887.86293002686
7992.331886177535	9712	8021.962693581773	2.5588235294117645	1644.2596786168117	2.5625444385584673	9130.119938662061	6802.894742159666
8045.893135297374	21824	8135.51856572119	2.6176470588235294	1557.5636454012997	2.622276013013626	9067.33040304168	7020.8332486501495
8073.8714023200755	54704	8143.075046175949	2.6764705882352944	1373.1595624800375	2.6812202988375065	8971.699065940964	7203.601350812327
8222.618155685126	117104	8276.373823704593	2.735294117647059	1237.918417032324	2.738532695762517	8956.582499549393	7493.767589869159
8467.989909951444	163104	8505.705001082488	2.7941176470588234	1189.536399705915	2.7946895861372547	9156.616301215274	7788.494867583481
8594.323740746857	173232	8669.76058514522	2.852941176470588	1248.0501287033346	2.8532262666963937	9302.3431023059	7925.183581844717
8685.921017319768	192336	8782.974978268381	2.9117647058823533	1228.304870046339	2.9121060975130284	9374.507641404382	8064.847803220582
8805.583814422185	210592	8919.08503198383	2.9705882352941178	1148.2660927175602	2.970317795375749	9428.804434524203	8237.351046014137
8877.40677812483	217952	8982.158745623861	3.0294117647058822	1014.8953572090467	3.0282303129150745	9426.892619965412	8385.122591752119
8971.09319471869	192224	9024.075835191987	3.0882352941176467	844.959842367835	3.086782869127346	9427.112328496234	8526.937711771161
9035.682751614437	162464	9068.17662243531	3.147058823529412	726.5239820487614	3.1464036236140953	9439.204915688242	8638.951898573841
9110.730199511858	163552	9143.672343775324	3.2058823529411766	572.520140764556	3.205995381799477	9459.047920418445	8793.411872532717
9188.564772778775	168992	9215.687141608412	3.264705882352941	493.48880696219277	3.265264116532292	9488.955970039722	8906.191543983312
9272.996746319559	164240	9294.149214278163	3.3235294117647056	445.99754052311147	3.322871356171859	9569.107746917238	9002.282706744527
9388.092933558106	120592	9412.995445123206	3.3823529411764706	434.03088276643183	3.38109976043862	9673.54018509402	9136.99855477635
9501.887106986982	96704	9512.980349795873	3.4411764705882355	430.33774645738174	3.440371271825717	9759.027743050967	9239.495911108914
9582.679489449554	83552	9596.811167610862	3.5	400.00801133500306	3.498816847895681	9838.90636693886	9324.48881416492
9714.73398461256	62880	9722.31843301121	3.5588235294117645	427.74548564543596	3.5574368865658736	9967.59492132378	9440.62511658431
9852.764051436574	41568	9894.639366885081	3.617647058823529	507.8493595807307	3.6150456257151475	10120.53642632239	9604.545272649635
10026.007201245122	28144	10079.18488696849	3.6764705882352944	471.22761011924086	3.674678715911061	10316.881433347748	9791.536812638453
10212.643160621727	20160	10260.963494147474	3.735294117647059	471.5767493303592	3.7333955986572187	10497.07974880259	9964.36159231202
10362.582184937553	15952	10437.1114036137	3.7941176470588234	493.3334351341429	3.7918231348517835	10696.194059130146	10109.12043736308
10500.774890026458	11632	10588.111966201135	3.852941176470588	556.765951853144	3.85141909267278	10812.935722008884	10256.067338436029
10592.160593061082	8096	10693.123345348875	3.9117647058823533	580.2552427965951	3.909595869533756	10987.178933436995	10264.397953720949
10773.670032075712	4816	10874.187674584617	3.9705882352941178	722.2578387438692	3.968116732853746	11215.593046251668	10362.092459959376
11079.182733469514	2848	11087.985162074528	4.029411764705882	635.5635405150306	4.027515850381039	11411.648158246535	10647.660337624327
11149.190087876324	1328	11272.397192529697	4.088235294117647	796.9993861570595	4.085951588718372	11805.171077442568	10767.291384247053
11301.932181755332	544	11357.480248573309	4.147058823529411	589.9329060041742	4.146936440039004	11718.224999453083	10964.046259175879
10996.354799300037	176	11001.229249466092	4.205882352941176	417.58541382133376	4.20037769687546	11108.18141238562	10891.129515000894
10555.600082522746	16	10555.600082522746	4.264705882352941	0.0	4.237079094995491	10555.600082522746	10555.600082522746
10695.497090495865	64	10271.1331106818	4.3235294117647065	1425.9945010626936	4.309535942319608	11550.158791834654	9416.471409343012
nan	0	nan	4.382352941176471	nan	nan	nan	nan
nan	0	nan	4.4411764705882355	nan	nan	nan	nan
nan	0	nan	4.5	nan	nan	nan	nan
nan	0	nan	4.5588235294117645	nan	nan	nan	nan
7781.844650749709	16	7781.844650749709	4.617647058823529	0.0	4.626472078988518	7781.844650749709	7781.844650749709
nan	0	nan	4.6764705882352935	nan	nan	nan	nan
nan	0	nan	4.735294117647059	nan	nan	nan	nan
nan	0	nan	4.794117647058823	nan	nan	nan	nan
nan	0	nan	4.852941176470589	nan	nan	nan	nan
6586.480549418214	16	6586.480549418214	4.911764705882353	0.0	4.893570382031025	6586.480549418214	6586.480549418214
nan	0	nan	4.970588235294118	nan	nan	nan	nan
