[S III] Delta T	T1	T2	T3
-4901.9607843137255	152958664.69084316	21862765.27080037	59752235.87665179
-4705.882352941177	265163491.83282512	27489491.21429694	72232860.34605454
-4509.803921568628	215144549.72482365	21949769.5966263	0.0
-4313.725490196079	201440271.60952848	0.0	0.0
-4117.64705882353	98226260.0725619	90024367.58400919	39621542.5882088
-3921.5686274509803	97252397.9494228	0.0	0.0
-3725.490196078431	66506585.65176896	0.0	0.0
-3529.411764705882	47913169.205798864	35225212.71821694	0.0
-3333.333333333333	50140500.45166431	0.0	0.0
-3137.254901960784	32508873.43323306	0.0	44699886.973636635
-2941.176470588235	99362074.22188038	0.0	0.0
-2745.098039215686	76531607.43155469	0.0	0.0
-2549.0196078431372	20984194.339400023	0.0	44582546.841903076
-2352.9411764705883	117910519.94061033	0.0	0.0
-2156.862745098039	149047664.42116812	0.0	0.0
-1960.78431372549	139260379.51590875	0.0	0.0
-1764.705882352941	140794381.41569883	0.0	0.0
-1568.627450980392	132395566.71445155	32596372.743414983	83064349.79772882
-1372.5490196078429	283548163.67179954	24511681.37187367	136075151.27864572
-1176.4705882352937	203927681.08735937	0.0	37711987.04437368
-980.3921568627447	444978063.837976	25755417.90104242	0.0
-784.3137254901958	1272649202.8297408	74228168.0544289	387086036.90399206
-588.2352941176468	4154870926.3584967	731246573.8679715	924566252.4202032
-392.1568627450979	17030018559.226921	2377038730.7418475	2608566156.2545896
-196.07843137254895	119706963283.92197	71766949678.51576	47258346618.888794
0.0	369590127588.99023	555646443021.3887	582483601822.7338
196.0784313725494	108809974121.43701	58465511497.6918	35991896717.47526
392.1568627450988	16270062466.072058	1355062122.5147147	658862491.1668546
588.2352941176478	7648132456.785694	592605682.4613479	164552358.0629239
784.3137254901967	5295467694.172303	235324772.8600461	180839210.22811213
980.3921568627457	4174357528.4458275	114814089.42899355	60496931.53336742
1176.4705882352946	3875623076.294426	22045061.181080617	0.0
1372.5490196078435	3519718384.9652553	84277865.40805666	39756455.09702633
1568.6274509803925	2499800810.133122	0.0	44151696.04653333
1764.7058823529414	1707730111.5487275	0.0	0.0
1960.7843137254904	835226996.6008921	50380820.75023327	0.0
2156.8627450980393	548293677.6317818	0.0	45166636.215765044
2352.9411764705887	327641530.6415922	0.0	36309319.22389127
2549.019607843138	186013615.50181296	0.0	0.0
2745.098039215687	210489567.4760372	0.0	0.0
2941.176470588236	133598160.55075902	0.0	0.0
3137.254901960785	155543678.66861317	0.0	64652199.11121381
3333.333333333334	65380659.747833945	0.0	53003544.62660738
3529.411764705883	56791629.7784096	0.0	0.0
3725.490196078432	28377086.95714371	0.0	0.0
3921.568627450981	45302999.54897658	0.0	0.0
4117.64705882353	39989279.82456174	27926927.810819265	0.0
4313.725490196079	82325699.14815326	0.0	0.0
4509.803921568628	44936625.2741566	0.0	0.0
4705.882352941177	48399538.72771059	52898739.29382803	0.0
4901.9607843137255	123600043.5597978	0.0	0.0
