X Mean	Count	Y Mean	Y Std	X Center	Y Median	Y Upper Quartile	Y Lower Quartile
nan	0	nan	nan	2.0294117647058822	nan	nan	nan
nan	0	nan	nan	2.0882352941176467	nan	nan	nan
nan	0	nan	nan	2.1470588235294117	nan	nan	nan
2.2172741797377653	16	8451.153211573695	0.0	2.2058823529411766	8451.153211573695	8451.153211573695	8451.153211573695
nan	0	nan	nan	2.264705882352941	nan	nan	nan
2.3115144893464628	22	8063.492305758081	50.48074226644489	2.3235294117647056	8094.405320855513	8094.405320855513	8009.394529337568
2.4009326384603025	16	8376.644987984759	0.0	2.3823529411764706	8376.644987984759	8376.644987984759	8376.644987984759
2.4457021268003123	48	8216.928376749967	232.10109964235977	2.4411764705882355	8093.241195198702	8542.082604459845	8015.461330591358
2.5026401567767853	66	8206.22999667336	73.55919081631868	2.5	8171.818312603169	8292.574365700688	8170.990672769608
2.54300781266991	85	8524.813745398758	277.08688358518737	2.5588235294117645	8530.88916641631	8822.912890686372	8227.185651357362
2.644550189822157	32	8232.743713600725	164.16000673667259	2.6176470588235294	8232.743713600725	8396.903720337397	8068.583706864052
2.672781601777185	113	8323.802294763002	131.09928988648784	2.6764705882352944	8394.320910571067	8406.506335939508	8130.055244981824
2.737310232503415	43	8463.673301562101	197.9413308742776	2.735294117647059	8317.299835406473	8720.42486738165	8303.016070278101
2.8012998534878357	144	8255.794004565489	121.72056558693467	2.7941176470588234	8215.272606018543	8281.363341923206	8208.2365099276
2.8526027460534276	185	8481.741821437845	193.09320641840665	2.852941176470588	8544.830453184266	8603.690249871715	8357.653886096128
2.911142930937523	228	8314.834751876166	196.97631592711008	2.9117647058823533	8279.598823585353	8465.114993910152	8171.059842955201
2.971894657492804	305	8314.544157328695	127.84448278313894	2.9705882352941178	8325.258173329285	8397.494612221875	8191.894025207837
3.0256334788927153	562	8332.190107253937	188.5179578319475	3.0294117647058822	8321.38718097134	8489.011179010788	8204.962209694664
3.089338186397026	555	8291.968086876439	219.31538018176053	3.0882352941176467	8302.280104032192	8451.874281191665	8095.1861756348335
3.145433529567188	548	8274.871801881547	139.70678450055388	3.147058823529412	8281.768011144057	8372.294669880783	8189.025233838814
3.209923246483963	779	8344.056567969461	145.33992474297713	3.2058823529411766	8340.814228240171	8425.734980011077	8256.325734091684
3.2645368478275074	914	8315.768748437484	165.86810126411055	3.264705882352941	8311.677544644392	8453.06238219843	8194.151048837972
3.326637674003665	1209	8330.918156463807	199.04489769096188	3.3235294117647056	8327.973987753147	8426.069630864968	8181.089166130428
3.3829891853116414	1723	8343.781238352101	182.81891974672976	3.3823529411764706	8355.23482975611	8465.01085903768	8207.44829969552
3.4435395812811547	2314	8318.588478728127	184.07293821924478	3.4411764705882355	8335.799634538504	8448.519754661505	8171.746132997793
3.503204061989703	2866	8352.003663430487	179.54242149056017	3.5	8354.526012142771	8465.179821881251	8232.91229554666
3.5595269780368968	2359	8379.93187585356	212.70296723184154	3.5588235294117645	8353.14748086361	8525.669909500368	8230.577354148323
3.6180841411672415	3444	8395.499843046491	224.82595011230813	3.617647058823529	8372.514188970414	8560.279847954644	8239.072468120517
3.6786307006150034	3560	8388.842882841996	205.06462159199512	3.6764705882352944	8370.031144300126	8521.36713891535	8239.928277419913
3.736300077247097	4225	8375.777042404437	215.93330993455132	3.735294117647059	8372.865817647064	8503.465886035396	8216.021105413489
3.792859325415002	3859	8427.208446669776	249.2326398746788	3.7941176470588234	8434.559127506764	8574.76175222189	8230.389455576642
3.85311204652779	3845	8470.49512216788	245.34310782960924	3.852941176470588	8462.792847741572	8628.387187339507	8309.942703407905
3.9097354430697444	3546	8500.812970334096	273.7692054418633	3.9117647058823533	8471.397506552348	8718.0745969123	8280.06722923441
3.969142562156382	3298	8539.646577715223	306.56876791375134	3.9705882352941178	8519.256749691845	8810.364928904004	8287.17268670547
4.028641029839779	3367	8532.860001219666	315.43347688854846	4.029411764705882	8519.643894633395	8814.869622117303	8274.465947853609
4.0883630332061776	2537	8564.440964198693	289.1142966208378	4.088235294117647	8586.34899708511	8785.521172821876	8350.04229349077
4.14372689210483	2388	8625.232535825442	291.18201447853465	4.147058823529411	8656.905517075791	8867.943750016557	8440.571798728502
4.205998941338472	1975	8617.729216848755	290.70221138345113	4.205882352941176	8687.719389603111	8828.40044095839	8364.647673958072
4.2622762085814605	1510	8612.91634735629	297.6078947210728	4.264705882352941	8683.320583806013	8852.672417753847	8393.87994440559
4.321021546014438	1083	8544.855083284567	324.5342005598292	4.3235294117647065	8672.304829422568	8785.32383412784	8242.154084712141
