[S III] Delta T	T1	T2	T3
-4901.9607843137255	359876449.34424025	270662108.31891066	225726758.45752445
-4705.882352941177	323775952.5940114	241713134.80694503	226098083.14318013
-4509.803921568628	259504719.0572574	187562408.57682005	180003284.57410127
-4313.725490196079	206018943.67566603	121302314.05217417	112984548.58216831
-4117.64705882353	179905870.24702495	111363976.65703765	102468981.9187441
-3921.5686274509803	154383984.03406665	97718999.13650101	104481374.28734851
-3725.490196078431	135074419.112694	64421987.53527571	128293371.31853908
-3529.411764705882	124373916.75458893	96879507.59979108	93993127.35477822
-3333.333333333333	124884019.90628819	77149939.8773394	105690138.61340503
-3137.254901960784	147895425.5636797	112927703.38746113	118254813.45902523
-2941.176470588235	134429291.9246901	97198350.65319195	119486263.29620874
-2745.098039215686	171501299.97297165	102058351.17772213	139843121.7517848
-2549.0196078431372	172871774.2649497	119069815.0903221	172095364.2898051
-2352.9411764705883	235281048.46843255	173661398.54414403	155391489.18130362
-2156.862745098039	284845884.08888227	159776172.0251641	195642598.64794374
-1960.78431372549	361087467.5385857	185710775.50422776	230339644.3617513
-1764.705882352941	513175848.502094	181270072.98069546	243629699.11296266
-1568.627450980392	828211255.9965653	232081736.85314167	230550924.64055848
-1372.5490196078429	1385499052.906047	309239210.63787204	327792493.7825537
-1176.4705882352937	2426697689.3629637	527960944.8568572	487728529.7916423
-980.3921568627447	4671108904.731438	1283584863.3466313	1111211724.5384254
-784.3137254901958	9345113206.829166	3939110333.927714	2875304667.4406543
-588.2352941176468	18526702387.90622	11995196644.817287	8173112339.565111
-392.1568627450979	34636710847.08957	35063718701.79195	27946893774.672974
-196.07843137254895	54414661998.20588	78536094459.6081	81994123962.20248
0.0	69269873476.58609	107023326959.18225	126293124277.71721
196.0784313725494	56683150930.458435	76594388943.79012	80427542900.95312
392.1568627450988	35661909051.02889	34095377718.39995	26793312307.935432
588.2352941176478	21369557950.272774	12893385480.278114	7796669553.275773
784.3137254901967	13047055444.985472	5748853178.103671	3074497942.4162645
980.3921568627457	9455106259.788395	3718730228.9249573	1704449958.9063575
1176.4705882352946	7662957443.866566	3073062301.1266747	1162508718.9050243
1372.5490196078435	6533735617.967276	2478252842.4276066	988938938.7002221
1568.6274509803925	5986429628.752247	2533091379.496632	782813617.5509661
1764.7058823529414	5187473290.819707	2083423619.5067072	700223991.1984482
1960.7843137254904	4207584012.737479	1542999437.5642567	597382125.703584
2156.8627450980393	3361070795.7604413	1255310088.7909222	439637646.5179763
2352.9411764705887	2594952198.615929	751718165.3397963	408463461.045647
2549.019607843138	1833751870.1724792	489344368.9861673	243209007.8012486
2745.098039215687	1359781475.932499	346331141.2737628	254201307.56394732
2941.176470588236	1017850018.1031165	226206573.01736674	218919671.30714953
3137.254901960785	724688934.17214	183540972.28171432	212165538.56126916
3333.333333333334	523524776.6316693	140192571.72072685	162864282.33775988
3529.411764705883	371149190.4759494	80641324.6556478	66207528.48405927
3725.490196078432	295851449.41308635	82890122.67063121	83149174.86292237
3921.568627450981	254566043.7693051	74591470.15025449	58814913.56266269
4117.64705882353	236110897.88016957	66491041.54287552	101158568.11782527
4313.725490196079	250400771.49565843	92197014.26518363	80372989.81366765
4509.803921568628	227077680.87641028	123745655.41887155	106572758.97555491
4705.882352941177	264073832.98781374	143191630.7004669	108087221.14866716
4901.9607843137255	302292246.1713811	155531522.76287472	141459980.26586628
