[Cl III] log10 (N' / N)	T1	T2	T3
-1.4705882352941178	318144822.7913596	208512347.75504178	134598161.86741582
-1.4117647058823528	332703550.27226704	234108505.7075016	163892693.57689643
-1.3529411764705883	365141535.7286194	258042160.33776975	167465517.6532299
-1.2941176470588234	385998120.7618541	279208903.35383964	172096271.9529756
-1.2352941176470589	408244396.8810869	295614650.53057474	195126710.30839622
-1.176470588235294	412574483.1301035	304310325.85088205	207662772.82276547
-1.1176470588235294	427619236.0990129	313197480.254139	222468669.9176693
-1.0588235294117647	444779588.2996645	334568393.7151048	235231863.15453762
-1.0	457363752.49726784	364430578.2100608	253218660.4547547
-0.9411764705882353	476934078.7392184	384482460.9392645	268235577.94218338
-0.8823529411764706	504514123.8811437	414637309.40968347	304043097.4903058
-0.8235294117647058	526087204.025726	431759525.572461	352759722.73626983
-0.7647058823529412	547275089.6747452	481023143.7436866	376904665.0605109
-0.7058823529411765	578621744.8498645	517433116.83272743	436750914.02984834
-0.6470588235294118	600528258.8553851	577400749.0726914	526457500.88093793
-0.5882352941176471	635414464.9683044	638319092.3833416	588507788.7555108
-0.5294117647058824	674757088.7861806	693437501.49209	707018341.9419937
-0.47058823529411764	705758034.1490566	777941372.7848774	806895586.9250861
-0.4117647058823529	740374450.8968012	858569753.068468	918918880.5790298
-0.3529411764705882	793951101.2646537	925246891.0783652	1039171910.0131269
-0.2941176470588235	821534894.2993559	1019172590.8127446	1203723001.5821033
-0.23529411764705876	860003134.1843703	1102231266.5345666	1332654098.3809295
-0.17647058823529405	886280162.3788359	1153481131.9144092	1467875998.8848357
-0.11764705882352944	880338059.6962084	1209184272.9247074	1513780338.551225
-0.05882352941176483	916391394.3453059	1235130480.0865333	1580374612.473252
-1.1102230246251565e-16	920673280.8944422	1246582093.607185	1590041937.9974275
0.05882352941176461	889142993.9647815	1229288834.2852921	1533160882.955521
0.11764705882352933	894945997.3626761	1204568541.9385085	1423182827.2954607
0.17647058823529405	874806430.0208832	1154753907.3740757	1284884300.513246
0.23529411764705876	852564724.619575	1089903727.5833335	1174874368.7225914
0.2941176470588235	800025817.7287945	1004378446.4009464	1016768138.9372228
0.3529411764705882	757149548.9310144	926146461.9993451	897851388.0710932
0.4117647058823529	714942763.7444009	829746919.3858265	746648591.2276969
0.47058823529411764	665950790.2914089	744302507.7598752	654462441.5528109
0.5294117647058822	620757839.2622944	664162937.836772	526198742.8196745
0.588235294117647	577458451.8379608	572036994.615735	451651498.2764329
0.6470588235294117	547846287.2257643	516414121.4216199	389202643.28671587
0.7058823529411764	499763147.5204551	456671923.7207079	319597464.0141472
0.7647058823529411	468495624.2812694	421168841.9738006	265913580.01042613
0.8235294117647058	433815902.0520278	357396588.0322961	218774276.30265647
0.8823529411764706	403395556.8633638	317976310.72593933	197989815.814205
0.9411764705882353	381604727.9959726	280819044.65821505	157721638.62830228
1.0	370655552.7881237	258471836.14925995	134820346.96890944
1.0588235294117647	353067191.19782937	219078485.48512825	119287904.56714648
1.1176470588235294	340158355.2126797	210305944.22273993	93756136.52659856
1.1764705882352942	307926070.04547274	194993570.0844235	89172422.0401127
1.2352941176470589	299777157.20153403	174666717.2417533	75000091.21526974
1.2941176470588234	294312553.2306875	155005339.64889216	64740645.401798956
1.352941176470588	278142922.4488744	140132748.38343662	58446769.42325087
1.4117647058823528	254754815.9398579	127153287.69929288	46362832.01922868
1.4705882352941175	241779135.28504682	108588971.45865002	39071195.46944951
