Y Mean	X Center	Y Std	X Mean	Y Upper Quartile	Count	Y Lower Quartile	Y Median
8192.551439819777	2.0294117647058822	609.499529323635	2.028853691707232	8513.00083957781	2504	7888.350486151923	8233.739306280771
8161.330382675284	2.0882352941176467	650.670594963159	2.088345868133676	8505.267355408538	2880	7859.572733890085	8224.183277867585
8147.106099061593	2.1470588235294117	579.3993517138263	2.1466623738204595	8487.743105762996	3308	7847.602516125312	8220.096534823717
8176.594814227241	2.2058823529411766	593.5649895920707	2.2070472753271573	8494.138614748113	3792	7898.694754968804	8239.985198153443
8176.963028252778	2.264705882352941	566.7321177686873	2.265404039537463	8501.971076582093	4056	7917.898368534451	8222.525473108984
8152.413415488324	2.3235294117647056	564.6601868703646	2.324115980811272	8471.987364095063	5140	7908.042286036982	8210.329266188168
8200.065347664993	2.3823529411764706	600.0044547143931	2.3827172973951902	8513.85950694351	5948	7919.286886716759	8243.184596656154
8197.618010017084	2.4411764705882355	575.2224016839187	2.4416988821014827	8509.328962932355	6620	7912.790622808644	8226.323889673078
8157.776834062163	2.5	555.3039740470249	2.50107146916161	8472.759924490016	7736	7893.665482619683	8216.852698222301
8172.56329068691	2.5588235294117645	596.7850421303275	2.558922134411827	8506.139470161903	8744	7882.322583351097	8224.2637816758
8162.852113558051	2.6176470588235294	544.5476596115778	2.618463271744585	8474.413419602466	9684	7908.750038673179	8216.253480863143
8189.072629756515	2.6764705882352944	556.9385665070006	2.677018770539595	8503.203367517985	10996	7908.617731318881	8235.670037445885
8186.915263214873	2.735294117647059	566.6355626365269	2.7358669018853714	8494.117026474243	12648	7918.302936270276	8227.800210399604
8172.541318388865	2.7941176470588234	542.8529300087388	2.7947874310031815	8484.441207884558	14768	7913.570187082531	8229.285955223502
8166.213140418568	2.852941176470588	550.1366915274834	2.8533362321201	8480.050770914679	16828	7914.193126403624	8224.992809583155
8189.190198527013	2.9117647058823533	552.0758518327312	2.9121726986163203	8497.978291212648	19316	7937.817670724973	8243.230225600662
8189.915635496551	2.9705882352941178	551.3292342408199	2.971205116416505	8487.973387671647	21768	7942.296559101386	8243.3698704304
8187.579371566923	3.0294117647058822	570.3013279578996	3.0302078913016692	8499.21672933759	24496	7939.519818001359	8239.02119777833
8206.531976671253	3.0882352941176467	559.766522394166	3.0887007937511646	8506.345001885915	27528	7956.458443493633	8249.550106447166
8192.63105872863	3.147058823529412	560.7184403419918	3.1477952609878415	8495.207610711544	31068	7951.456592764896	8247.070552938252
8191.337223579152	3.2058823529411766	549.2851370452308	3.206323709023116	8488.85021454756	34944	7956.3429419258155	8247.221234042121
8208.22624266988	3.264705882352941	539.9620744394646	3.2652494591429115	8500.280862084608	39468	7972.796451436855	8253.276527651682
8206.163267599837	3.3235294117647056	530.6408509930636	3.3240292687427213	8496.3438298412	42564	7984.1957967301805	8256.471536078461
8206.253093620788	3.3823529411764706	529.8493426830021	3.3830727999410395	8491.315774346458	47896	7979.727747489401	8257.097344990578
8218.235875335879	3.4411764705882355	532.064372241977	3.4416687166589237	8504.23133780587	52140	7988.487862136674	8259.168729889685
8216.857202230929	3.5	530.6437559048874	3.500350205131492	8498.161061164368	56080	7993.648866176055	8262.468094631622
8229.03498682274	3.5588235294117645	517.6459925314487	3.5594120449159754	8505.32394686016	59248	8010.806380921549	8275.06571330611
8217.0685095601	3.617647058823529	521.0355986238202	3.618046631413689	8493.683754200207	62124	7998.9542815608875	8266.191604540483
8218.606027656973	3.6764705882352944	512.3057618649801	3.676524652645824	8495.931005215907	64176	7995.855509108481	8265.346987418852
8214.235647519517	3.735294117647059	516.1280932435486	3.735386911707191	8495.801077228396	64380	7992.116237496537	8261.446777496441
8217.048671915765	3.7941176470588234	509.63516633977616	3.793696516789446	8493.645592543946	62620	7989.097651055484	8256.805048816861
8200.104186615225	3.852941176470588	515.0380036829881	3.852847845295887	8483.304859368696	60904	7975.489374889464	8250.60677004734
8187.028047860746	3.9117647058823533	516.125838679698	3.911148014581003	8463.953441814892	57156	7959.878489589335	8222.94365066265
8171.401519629487	3.9705882352941178	540.3158827117014	3.969366450831677	8451.548986016329	53280	7938.468200309993	8215.55088786225
8162.308172206659	4.029411764705882	521.5794388115866	4.02825273224663	8442.455690000499	49356	7926.706199480778	8202.26146687728
