X Mean	Y Mean	Y Std	Y Lower Quartile	Y Median	Y Upper Quartile	X Center	Count
nan	nan	nan	nan	nan	nan	3.6216678344652173	0
nan	nan	nan	nan	nan	nan	3.660883520739727	0
nan	nan	nan	nan	nan	nan	3.700099207014237	0
nan	nan	nan	nan	nan	nan	3.7393148932887468	0
nan	nan	nan	nan	nan	nan	3.778530579563257	0
3.8186413318075694	-0.1145933070241793	0.22412733614848324	-0.3387206431726626	-0.11459330702417936	0.10953402912430388	3.8177462658377666	32768
nan	nan	nan	nan	nan	nan	3.856961952112276	0
nan	nan	nan	nan	nan	nan	3.896177638386786	0
3.9400835145108726	0.1650177336780527	0.0	0.1650177336780527	0.1650177336780527	0.1650177336780527	3.9353933246612955	16384
3.960165547183914	-0.13461138669216807	0.0	-0.13461138669216807	-0.13461138669216807	-0.13461138669216807	3.9746090109358057	16384
4.020899337345966	-0.015656102864316044	0.0	-0.015656102864316044	-0.015656102864316044	-0.015656102864316044	4.013824697210316	16384
4.056380979754649	0.07395505312226812	1.3877787807814457e-17	0.0739550531222681	0.0739550531222681	0.0739550531222681	4.053040383484825	16384
4.100435995785297	0.0002756389730956977	0.041997830111657655	-0.020269030646694445	0.007563672734184151	0.028108342353974296	4.092256069759335	65536
4.145215010412786	-0.10986250828689668	0.0	-0.10986250828689668	-0.10986250828689668	-0.10986250828689668	4.131471756033845	16384
4.169806538877162	-0.05759097519002801	2.0816681711721685e-17	-0.05759097519002803	-0.05759097519002803	-0.05759097519002803	4.170687442308354	16384
4.213446010351722	0.03165945029376526	0.04404805857145787	-0.0018001678383408048	0.029752448882698356	0.04194410719628743	4.209903128582864	81920
4.252290927864152	-0.015719057118238906	0.055958787850823456	-0.031585910453963195	-0.003422383284933342	0.020131535749000583	4.249118814857374	131072
4.290396135837405	0.011465879384397873	0.012293337743884188	0.0021984384911135483	0.011495723781208845	0.017596977492070152	4.288334501131884	81920
4.331607432898803	-0.01768935894007114	0.02474568458131264	-0.03475975073668278	-0.001577924078024073	0.0016168925355217142	4.327550187406394	147456
4.363824761125061	0.0023292446396577437	0.03114714114399694	-0.030358141149179636	-8.023732906982312e-05	0.023981630011254702	4.366765873680904	81920
4.39589633087131	-0.01013133030795088	0.028452663402814955	-0.026298469833814786	-0.006241389659147105	0.0032567515981188205	4.405981559955413	131072
4.44916979018565	0.004569491769515283	0.013805431897664536	-0.0032641396581184184	0.004310514893550098	0.011996044499957814	4.445197246229924	131072
4.4813687425054045	0.005121708890401959	0.01151631569564505	-0.0014778247561211524	0.007776705191724738	0.010668373592530091	4.4844129325044335	147456
4.523337980767397	0.01474727943624934	0.011783434381177803	0.0020176435059377474	0.015108445173519499	0.025274768036581075	4.523628618778943	114688
4.564928232754993	-0.009468339120077558	0.007807804164706517	-0.015938445795922667	-0.00836877698218586	-0.0031245978936143095	4.562844305053453	98304
4.59833712710424	0.006166075855855599	0.015550714215386539	-0.008131131195668254	0.009011991999568644	0.019734999308514745	4.6020599913279625	163840
