Count	Y Lower Quartile	Y Std	Y Median	Y Mean	X Center	Y Upper Quartile	X Mean
66896	-0.13165308009615645	0.25626118927233327	1.4798283364965545e-05	-0.012783636947680489	4.994216854073061	0.12754991973845978	4.9944152826325325
76736	-0.12004008603802471	0.22416957842794513	0.0035146034613531274	-0.01011799401264835	5.033432540347571	0.11603063991182605	5.033893951271871
74080	-0.10148242602384669	0.19533530972086655	0.006404205857019696	-0.003682600739318626	5.07264822662208	0.10764628638014176	5.072189215374016
65632	-0.098787088802546	0.1861105310428772	0.0018776588888553768	-0.0058186542120693095	5.11186391289659	0.10061190862535078	5.111295763139715
61776	-0.09046034560875953	0.15883788428758386	-0.001555729281313323	-0.0056526399976354344	5.1510795991711	0.0878655199244154	5.151114324415561
54576	-0.0877654484454559	0.15482501432321666	0.0001825755398976526	0.000383701268903719	5.190295285445609	0.09013404579527372	5.189649880122828
44912	-0.08331277500412688	0.15003126825780272	-0.002728223780455322	-0.0042072945861879076	5.229510971720119	0.07941914234036579	5.228927836174657
35744	-0.07792049442495315	0.13763112871105226	0.0012845167690453709	0.0008164346282430648	5.268726657994629	0.08246378468586707	5.267275939165444
24560	-0.07235394073315549	0.14666700039199213	0.000806961733940797	0.00032521328714187	5.307942344269139	0.06906376769615587	5.305866780509577
16880	-0.07500923667849334	0.13704465245790254	0.0062578723849196615	0.007370071022713919	5.347158030543649	0.07806299210116707	5.346592622519443
14656	-0.06866588280899698	0.1316312008785616	-0.0008125501349331651	0.002562280171438771	5.3863737168181585	0.07128715158640986	5.38508502882044
10432	-0.06420264430164097	0.11978491213718677	0.003570244712720619	0.006096276812590692	5.425589403092668	0.06896740322055692	5.424069580553481
5824	-0.06124602199328933	0.10521580461435166	0.006658759153530541	0.0033539987464889075	5.464805089367179	0.05790225861551808	5.463590481358335
2496	-0.056950648875416066	0.13507730538875867	-0.006474826735134416	0.002390460749132184	5.504020775641688	0.06435549627116831	5.500273700864286
720	-0.08154705636781269	0.24434854658184124	0.0001128203911635404	0.045665853867871205	5.543236461916198	0.08493581517675389	5.540664992094967
432	-0.07014651255233285	0.14557090682886542	-0.023187440594767912	0.003500680611795003	5.582452148190708	0.07184074459843795	5.581709479873196
