[S III] Delta T	T1	T2	T3
-4901.9607843137255	159015266.04934186	84167634.0685926	57353915.61419439
-4705.882352941177	198356523.67240903	69198986.71964517	106899762.61013868
-4509.803921568628	134623435.52569434	25808888.716036204	85659862.39710397
-4313.725490196079	153671958.66278854	22767219.82918089	0.0
-4117.64705882353	60158950.3207224	32202176.94032341	0.0
-3921.5686274509803	80716072.72852111	21473500.179803845	39628791.50102853
-3725.490196078431	73761343.53924167	0.0	0.0
-3529.411764705882	42926054.87135133	35307847.806119554	0.0
-3333.333333333333	76252322.45785621	22561190.728132375	0.0
-3137.254901960784	47418826.89891862	0.0	0.0
-2941.176470588235	64449211.98461848	58234416.24615155	44713885.03889318
-2745.098039215686	83662540.02837268	26113224.221389357	0.0
-2549.0196078431372	29185799.555866055	0.0	39547703.453785956
-2352.9411764705883	124657487.76732947	0.0	0.0
-2156.862745098039	127110809.09340855	0.0	0.0
-1960.78431372549	161422513.19521552	0.0	0.0
-1764.705882352941	81973581.21764828	0.0	45605401.22089769
-1568.627450980392	170313463.75460166	0.0	0.0
-1372.5490196078429	210289926.86541182	36083689.393543616	43456781.8810554
-1176.4705882352937	288065814.74971896	0.0	0.0
-980.3921568627447	492996830.0743072	50640406.586902134	136238418.65000623
-784.3137254901958	1345977522.324789	100637773.51089233	203021044.04655838
-588.2352941176468	4337710890.335247	638249273.108064	921985804.7755522
-392.1568627450979	16750813458.24897	2138671127.4671197	2487207986.522501
-196.07843137254895	120758946905.75995	71057976097.34831	48066132309.755394
0.0	371314470567.5339	558282682946.0099	580564716558.1572
196.0784313725494	106437672547.91695	57034817765.13331	37475142833.46835
392.1568627450988	15960150679.331192	1073246174.180526	724695093.7412544
588.2352941176478	7764335579.697709	650323406.1266376	409969440.0248905
784.3137254901967	5197515410.347385	277661451.664364	124978823.93622334
980.3921568627457	4556945389.905111	212305831.98979038	40972181.735392824
1176.4705882352946	3930185539.395163	73602271.26903072	0.0
1372.5490196078435	3075435172.39102	51292190.56625515	39865542.47260975
1568.6274509803925	2702162862.3163795	21459455.588629894	0.0
1764.7058823529414	1670270331.617153	21251980.30196887	0.0
1960.7843137254904	1078347930.2780464	0.0	43476694.0830441
2156.8627450980393	638362586.9974257	47211076.63709114	37146612.41256327
2352.9411764705887	341170799.7773575	35450616.18897696	0.0
2549.019607843138	266700206.84640715	0.0	0.0
2745.098039215687	130080257.95281968	0.0	0.0
2941.176470588236	184096826.57747394	0.0	72139023.2431549
3137.254901960785	103202301.46167515	0.0	64639397.00184477
3333.333333333334	47996521.724658914	0.0	0.0
3529.411764705883	46886642.72589371	23735173.839350622	0.0
3725.490196078432	24539396.199940845	0.0	0.0
3921.568627450981	31015099.101994183	0.0	0.0
4117.64705882353	89791662.60051097	0.0	0.0
4313.725490196079	64179187.38025982	0.0	0.0
4509.803921568628	58940588.88356571	0.0	0.0
4705.882352941177	40629732.94434743	0.0	0.0
4901.9607843137255	77379354.71475136	0.0	0.0
