[N II] Delta T	T1	T2	T3
-4901.9607843137255	498512096.8073156	13164653.945314923	0.0
-4705.882352941177	485642783.6940629	14013215.151617195	0.0
-4509.803921568628	560762989.2465247	28094232.23995817	0.0
-4313.725490196079	589577595.9752265	24001737.28348561	0.0
-4117.64705882353	689062002.9898237	23226565.449350152	0.0
-3921.5686274509803	648933502.30844	45116192.62966278	0.0
-3725.490196078431	796724935.6002194	46800065.25430013	0.0
-3529.411764705882	886325370.3205909	71684028.21572635	0.0
-3333.333333333333	896584069.6409675	33093331.652106754	0.0
-3137.254901960784	1060240397.0846921	35346688.800028846	0.0
-2941.176470588235	1187839977.641827	45573794.69769432	7552703.561292445
-2745.098039215686	1356235848.997848	83294192.24370593	0.0
-2549.0196078431372	2044351219.7485387	72110213.09351835	0.0
-2352.9411764705883	2453142549.189946	86851426.88475715	0.0
-2156.862745098039	3037213743.870225	103063559.78570087	8727471.90193484
-1960.78431372549	4208237814.4672666	239970167.05032846	21398278.201039836
-1764.705882352941	5577357745.969201	376542489.8491884	10543063.545326822
-1568.627450980392	8111477767.242651	787605030.5423942	60572220.33413736
-1372.5490196078429	11883392945.408802	1554620718.675542	88275977.55657974
-1176.4705882352937	17136729432.068354	3739474162.978139	470360786.9966302
-980.3921568627447	25894858379.561752	8970235677.464779	909268183.6866015
-784.3137254901958	38926147929.07388	21632956159.01978	3465269637.2337523
-588.2352941176468	55102037391.64166	49437463608.602974	15113087893.657978
-392.1568627450979	74968237862.8369	95186890157.65126	58639526809.04823
-196.07843137254895	92009555858.80539	150308606810.30762	183808148105.1546
0.0	99452944514.6691	178722988476.1424	299677998809.085
196.0784313725494	95034942202.56715	152421781178.33606	182354608776.08276
392.1568627450988	79136193231.75842	96620814784.7989	54672005748.814964
588.2352941176478	60399919839.84029	48236921389.56403	12907591275.732367
784.3137254901967	42027696687.6975	19439754876.545258	2377331650.958391
980.3921568627457	27754568023.517654	7055512676.915602	393229032.2138246
1176.4705882352946	18112508495.34757	2589497000.7584543	64741575.54551865
1372.5490196078435	11727428684.930681	978656987.5614197	21908695.942693584
1568.6274509803925	8059998816.868961	415080677.42335653	39386372.5891967
1764.7058823529414	5463734446.02757	110219527.31678015	22118873.115824357
1960.7843137254904	3722783163.600764	70840503.54428266	0.0
2156.8627450980393	2681407774.375092	60345518.46242891	0.0
2352.9411764705887	2075746056.9560156	39978137.87065167	18480726.629077688
2549.019607843138	1536923952.3131657	18746803.569585506	0.0
2745.098039215687	1224975346.798678	16895041.12887862	0.0
2941.176470588236	1003912858.0887502	22940219.162575625	0.0
3137.254901960785	859964619.0771378	4840616.815817917	0.0
3333.333333333334	705593167.8453276	14693924.757254794	0.0
3529.411764705883	588340944.7791643	16788222.08190427	0.0
3725.490196078432	489177720.0636555	4442392.547200497	0.0
3921.568627450981	510801850.22383815	0.0	0.0
4117.64705882353	418164987.3358567	4786063.73015091	0.0
4313.725490196079	332034358.8955499	9327136.730948335	0.0
4509.803921568628	317438970.94250655	10056604.494914003	0.0
4705.882352941177	265287110.90259087	5232060.523148074	0.0
4901.9607843137255	241198967.42521122	5816134.931953962	0.0
