[Cl III] log10 (N' / N)	T1	T2	T3
-1.4705882352941178	33328007.675921068	0.0	0.0
-1.4117647058823528	32862608.310302097	0.0	0.0
-1.3529411764705883	55760614.82617931	0.0	0.0
-1.2941176470588234	75078489.92143512	0.0	0.0
-1.2352941176470589	67184278.40275963	0.0	0.0
-1.176470588235294	100554302.03430304	0.0	0.0
-1.1176470588235294	146236103.21102682	0.0	0.0
-1.0588235294117647	185493162.0786899	0.0	0.0
-1.0	212188403.9424072	0.0	0.0
-0.9411764705882353	255050073.09590837	12020433.964700915	0.0
-0.8823529411764706	231430816.66018054	5441916.446229	0.0
-0.8235294117647058	280119340.6430668	11817780.004718099	0.0
-0.7647058823529412	322732781.31861955	5275415.234618122	0.0
-0.7058823529411765	383671380.15905523	11221607.170710782	0.0
-0.6470588235294118	444954219.46916574	29138658.775691807	0.0
-0.5882352941176471	442203401.7973468	18091922.31058439	0.0
-0.5294117647058824	553527773.3556844	16774909.245702703	0.0
-0.47058823529411764	680768397.8536115	44998652.9608481	0.0
-0.4117647058823529	784968987.0135461	78476991.76807787	0.0
-0.3529411764705882	1095486296.773369	108726824.44067654	0.0
-0.2941176470588235	1534731979.5781527	302242641.55737984	78544590.4457823
-0.23529411764705876	2177385205.822132	669586623.7145233	135355787.5554625
-0.17647058823529405	3144483523.6333184	1932507553.5853815	554697007.4635928
-0.11764705882352944	4183379480.944105	5389701147.430961	3209078709.1462936
-0.05882352941176483	5297074659.537146	11288643967.480762	12424540502.683992
-1.1102230246251565e-16	6207054380.101662	15628361742.783634	21099195328.481483
0.05882352941176461	6167360163.171998	11660571070.92892	12486737958.332474
0.11764705882352933	4970481388.1528635	5514051175.036137	2917647638.092582
0.17647058823529405	3538884060.7436714	1804422131.9278367	548713407.097025
0.23529411764705876	2470726024.8352823	532793222.8528723	146481735.11161923
0.2941176470588235	1842952470.165041	183059031.51841074	9767744.420481402
0.3529411764705882	1305895327.7589598	61448494.64834915	34036507.65467361
0.4117647058823529	886266460.1459135	13584088.725266017	26059742.031863436
0.47058823529411764	652625956.5949758	0.0	15566714.069992192
0.5294117647058822	523007390.1090886	6898704.347538768	0.0
0.588235294117647	439240435.22544783	0.0	0.0
0.6470588235294117	358053825.2940064	0.0	0.0
0.7058823529411764	285603093.23858756	0.0	21631013.270751085
0.7647058823529411	254068065.89516443	5564968.181669002	0.0
0.8235294117647058	209384594.41879985	7718371.669202506	0.0
0.8823529411764706	189682969.41654274	0.0	0.0
0.9411764705882353	160810354.54682702	9085428.439252842	0.0
1.0	162792971.81594756	0.0	0.0
1.0588235294117647	77105485.46296771	0.0	0.0
1.1176470588235294	78760370.44166292	0.0	12353516.61653817
1.1764705882352942	59952796.137963414	0.0	0.0
1.2352941176470589	69200601.02692108	0.0	0.0
1.2941176470588234	35821725.12285831	0.0	0.0
1.352941176470588	33782664.60182386	0.0	0.0
1.4117647058823528	16618611.97416373	0.0	0.0
1.4705882352941175	6555081.761842984	0.0	0.0
