Y Median	Y Upper Quartile	Y Lower Quartile	Count	X Mean	Y Std	X Center	Y Mean
nan	nan	nan	0	nan	nan	3.6216678344652173	nan
nan	nan	nan	0	nan	nan	3.660883520739727	nan
2.838944379198069	2.846011430049217	2.8318773283469216	2048	3.7193073371004095	0.007067050851147671	3.700099207014237	2.838944379198069
2.8408998860968033	2.8605734287468603	2.831797560383185	4096	3.7374506482682124	0.027248702753382724	3.7393148932887468	2.8514711030332416
2.838504193814897	2.8474480264844173	2.8256667524352963	5120	3.77279245065437	0.031051069823754943	3.778530579563257	2.8318517725425005
2.86302264037618	2.886694775606001	2.8470272745865404	12288	3.810998006699142	0.030131650321726686	3.8177462658377666	2.867789409638634
2.8693080975133585	2.895876817688916	2.8552300901603713	9216	3.856320518327002	0.027191436145807622	3.856961952112276	2.869720967907544
2.872112672109256	2.8913601150763553	2.853577845354043	17408	3.8974697277365378	0.023683375127121157	3.896177638386786	2.8737267004082354
2.86442285721665	2.8803689864928645	2.845650470068927	16384	3.932914390262511	0.029454804537517382	3.9353933246612955	2.861078124965069
2.883077064205342	2.890064363398682	2.870701334402643	13312	3.9755958963480627	0.03153491707405629	3.9746090109358057	2.8804526101611256
2.895881371013501	2.9163006794092228	2.858966202666077	18432	4.018515582442611	0.11193878194527411	4.013824697210316	2.8552799787980367
2.914623510925909	2.919739746772591	2.8529112135482033	25600	4.051699672366844	0.09661238688898698	4.053040383484825	2.8761623212719543
2.8981938229659088	2.9217301056704956	2.8542223420306807	19456	4.094292791015042	0.1326178297920617	4.092256069759335	2.840305132451149
2.888617594769267	2.938151457647706	2.8637316687528545	21504	4.1348844840412236	0.12056839503978449	4.131471756033845	2.853378179404388
2.8884585109912733	2.935657494972292	2.713540898085822	33792	4.1707801250506265	0.12895156171585836	4.170687442308354	2.832571797646339
2.7510171635667886	2.902265236530379	2.7046042534868064	66560	4.212701907697817	0.11854207590490592	4.209903128582864	2.7920969589960754
2.7645857485558194	2.866862937330898	2.7255399451081264	92160	4.250587258703415	0.0976311485651151	4.249118814857374	2.7979714630201715
2.7900584911583226	2.903636108925268	2.7425736645088077	93184	4.287128299254381	0.09509036348776265	4.288334501131884	2.8176318942983922
2.805802014395532	2.9217898103848414	2.7666722561637274	131072	4.326263375472436	0.0969913551539995	4.327550187406394	2.843477795187171
2.8469916600813487	2.9686935168622126	2.7891547117848776	122880	4.365976901810628	0.10226474943776735	4.366765873680904	2.8759524149623075
2.9029778480146495	2.955487635821825	2.8344886787347994	116736	4.4067214853911665	0.08382987252039693	4.405981559955413	2.9018837180518826
2.9405081638786097	3.004054660284668	2.8635884530784472	114688	4.4428508135146725	0.0903437063705291	4.445197246229924	2.9413925680411768
2.9737210315092426	3.02239927155233	2.8966678308671296	115712	4.483519870123702	0.08922368968036928	4.4844129325044335	2.9672950604951955
3.0280315602373906	3.0956672266252756	2.9548985591612467	109568	4.524907084994212	0.09693310534842016	4.523628618778943	3.02594069655875
3.033183905276755	3.080741517351247	2.9980457029866985	112640	4.561389437694418	0.07888158649820311	4.562844305053453	3.039568737384573
3.069047452247525	3.1309303158563786	3.026704053164321	94208	4.6004113527131585	0.08146121014922603	4.6020599913279625	3.0804117238729334
3.0899814378651875	3.155707828811072	3.0496860984811924	100352	4.638793408324936	0.08420390522067266	4.641275677602472	3.100662758718754
3.130847821996896	3.191215238870535	3.085646735855975	66560	4.67753864608519	0.07542600548523731	4.680491363876982	3.132963382350794
3.1676632506460667	3.2249107731773594	3.131155194182196	65536	4.719109440911668	0.07930792790294142	4.7197070501514915	3.1831914700893074
