Y Median	Y Lower Quartile	X Center	Count	Y Mean	X Mean	Y Std	Y Upper Quartile
nan	nan	3.6216678344652173	0	nan	nan	nan	nan
nan	nan	3.660883520739727	0	nan	nan	nan	nan
nan	nan	3.700099207014237	0	nan	nan	nan	nan
nan	nan	3.7393148932887468	0	nan	nan	nan	nan
-162.50347438836252	-244.04362030776065	3.778530579563257	8192	-162.50347438836252	3.774320225609136	81.54014591939814	-80.96332846896439
-136.93086165977547	-172.46011644415012	3.8177462658377666	12288	-136.02545217785823	3.813002142721641	30.125214433809717	-98.68537842964906
41.71004372970492	-74.72459382981651	3.856961952112276	12288	16.12922690335351	3.862169740681089	66.25546510876895	81.40223081017211
-35.48533322925141	-56.529488865984604	3.896177638386786	12288	-13.212702760766357	3.894250881547867	47.16773470975579	52.37671381293694
-64.9931216245086	-145.40451538772868	3.9353933246612955	8192	-64.9931216245086	3.927809499773371	80.41139376322008	15.418272138711473
29.58710340073594	-47.043675024258846	3.9746090109358057	20480	21.120654628181	3.9673052370163178	60.044225601530904	82.87719231381016
-31.37298162776824	-52.102890732225205	4.013824697210316	28672	-3.1587503518660793	4.013479371997405	75.16800178778216	66.00937733128922
-69.16658448346152	-124.94340858493297	4.053040383484825	16384	-80.23812558060126	4.059103080293401	63.53367540507326	-24.461301479129816
-36.38152286238801	-55.58922339276478	4.092256069759335	16384	-24.570632526509144	4.088203681444269	46.70952951879651	-5.3629319961323745
-18.777498060326252	-53.90141454711011	4.131471756033845	28672	-14.376561833336641	4.136881888824751	54.17614697148649	24.66256598230393
35.02168984189302	-40.13130344042111	4.170687442308354	36864	8.731746584883998	4.173062499012175	68.45223875154826	56.81449126802909
4.3696852656430565	-47.808636360729	4.209903128582864	77824	-7.554024331504479	4.210444211011119	52.28201014429832	35.258897939396775
-5.010159696070332	-28.001502567978605	4.249118814857374	106496	-11.854358204666124	4.249933987557662	43.982079571705356	22.35366440997859
-1.0103649883058097	-20.0293565699576	4.288334501131884	122880	-3.884056705413756	4.287934468229691	34.38450254183308	18.846457104552428
-2.0767731852238285	-15.621016799594145	4.327550187406394	110592	2.8190253161248147	4.3302098268793765	29.95962537025515	21.057741316442844
-12.149602170396065	-39.37888036240656	4.366765873680904	106496	-15.331720757534605	4.362192145577306	28.551004902120905	4.32919490292079
-3.955504541798291	-25.154719874633884	4.405981559955413	135168	-6.918455135933155	4.406045647681823	28.583177273469087	10.221536759310766
-0.28104063887440134	-21.862576276273103	4.445197246229924	118784	-6.535948454260631	4.446510890110018	31.14244867590681	5.471640123201723
-2.652747451475989	-19.695556482471147	4.4844129325044335	114688	-2.8653067002411325	4.4808110614543555	26.569377778610946	14.210141443428029
-3.312761436137407	-13.547589643902029	4.523628618778943	114688	-5.690786162728467	4.526302172329979	22.24143873965077	7.2752702404686715
1.0572246144884048	-9.65158520235127	4.562844305053453	106496	3.178980306831993	4.563548426675222	30.74277664405836	13.107214428098814
-10.048848276300305	-20.497819576158236	4.6020599913279625	98304	-7.331606219200732	4.605765989464149	28.121752132104692	9.999095037353527
2.765950813469317	-5.329815571234576	4.641275677602472	94208	4.735471428076657	4.643810133376522	20.816238877816225	20.27313606483949
0.0936745917006192	-7.968970859505134	4.680491363876982	102400	1.8415266733373574	4.685003148966907	16.97462587630539	13.696915481552423
-3.9423832139755177	-18.106346747163116	4.7197070501514915	40960	0.7327482571547079	4.718878511314569	22.380100186412832	13.379899679006485
3.491803627095578	-1.9269544190901797	4.758922736426001	53248	-0.11846221357826345	4.759888241265826	13.850224924321955	5.789782065612599
5.182248369259469	-20.555149206187707	4.798138422700512	45056	-1.3642063034378886	4.796548633677104	18.457855826908318	11.323329519551407
1.7633402428136833	-6.361703146274522	4.837354108975021	81920	4.516561898504278	4.837428789220757	18.680179434493446	12.008188018799956
-0.013403988763457164	-3.599138861090978	4.876569795249531	98304	1.7990872924762396	4.87811732167211	14.948117505671272	6.0539631255192035
-7.188899961221978	-13.395373408180149	4.915785481524041	65536	-4.743120125746032	4.916813593349901	15.544434584021037	-1.8436041742402267
2.8524891756433135	-3.948314066805324	4.955001167798551	65536	4.824227763424574	4.952385012200239	14.760393251110186	11.592557211356507
-1.3056929019430754	-15.213821063971409	4.994216854073061	57344	-2.0531338021013914	4.99321734424185	12.139006582510309	9.819010850993436
0.927305296348095	-9.583561466117317	5.033432540347571	90112	0.10321382694961688	5.036055334821529	12.369163324307499	10.993639121223168
-0.6978838614686538	-9.435355187677487	5.07264822662208	69632	-2.6243313116978886	5.067365564189295	12.056365803223443	6.301833637611708
2.379878616475253	-5.794779499174638	5.11186391289659	81920	2.2160940732966083	5.111696621019631	12.005220423725941	10.711700634073622
0.8599424732292391	-4.074520000582197	5.1510795991711	73728	0.5260459501908675	5.153312000322698	6.040955947914237	3.6690541022126126
0.8437840466722264	-2.1706401769097283	5.190295285445609	49152	1.8379112588299904	5.193626783088825	10.503596707891118	6.799284671356418
0.884160938572677	-5.177730895893546	5.229510971720119	77824	1.059334241288812	5.233218841709924	11.229521227951057	8.025554938772984
-1.2827972254472115	-14.057989945462396	5.268726657994629	12288	-4.705611302590721	5.268805283396927	6.691845246902457	1.223953263137446
0.13336135748431843	-12.489205815327296	5.307942344269139	12288	1.5450225856499553	5.316366084770196	12.076531796140348	16.990912214792843
-3.9889920380155672	-5.979278419392358	5.347158030543649	20480	-2.8633814226945105	5.3549659741899855	10.936202784030494	2.844354298169492
-1.5528236476802704	-3.2307162825845808	5.3863737168181585	16384	-2.4410069683654	5.385390257281079	2.6943234085111585	-0.7631143334610897
