Y Mean	X Center	Y Std	X Mean	Y Upper Quartile	Count	Y Lower Quartile	Y Median
8889.520927500855	2.0294117647058822	2496.43581493418	2.0356480432341884	10526.810586055155	96	7086.931998885934	8129.990348607258
9589.59807233021	2.0882352941176467	2463.3175924045245	2.08964876116656	11078.972422751645	140	7442.181460492923	9452.028308194413
9271.685421097138	2.1470588235294117	2183.111087336114	2.1494102382044216	10696.065791472834	248	7447.835256760967	8819.670576034816
8994.622256104152	2.2058823529411766	2258.8436322059	2.211532283748346	10686.292955314746	312	7094.420057273644	8950.734029761352
8732.65352725038	2.264705882352941	2343.8982800576764	2.2682953947598663	10096.011174539324	660	7031.936393351116	8394.482170880809
8892.882375298299	2.3235294117647056	2343.9346036710813	2.3273517237710815	10436.126654475673	1164	6908.234398019407	8561.649358531273
8709.736535544389	2.3823529411764706	2246.652906424619	2.3854367924874236	10080.435364458615	2252	6941.442822726102	8440.324126312344
8642.350034450248	2.4411764705882355	2248.575088383601	2.4447854670156706	10070.292391179146	3868	6840.504947263397	8352.910700960907
8595.356158747289	2.5	2111.4753088929046	2.5037770989508608	9924.03160274828	7216	6923.768278492024	8378.392985463608
8536.632926923572	2.5588235294117645	2151.2964711059076	2.5626574705691394	9917.123823798795	13784	6878.3522749552985	8280.277022512088
8349.143252565731	2.6176470588235294	2007.4194424343025	2.6212969988164216	9553.948276215184	28116	6835.266214132801	8089.239912085021
8390.892374227256	2.6764705882352944	1868.175629525311	2.6796998408344153	9496.070620577912	54292	7030.238221788952	8205.541443071617
8494.339570582535	2.735294117647059	1781.272637195346	2.7375773561692687	9514.063185716343	91304	7233.464819966568	8345.095821685272
8667.960311773999	2.7941176470588234	1714.3867201783112	2.7953646141435726	9653.086357185884	125768	7497.605676696352	8544.23957340427
8804.181276785466	2.852941176470588	1692.8564125059338	2.8533423679592542	9772.257238189553	147660	7672.122633842283	8691.830949516554
8900.732966315989	2.9117647058823533	1656.977262574471	2.9120409221668955	9828.778627852356	167472	7816.622370457683	8780.482020818841
9001.324751019572	2.9705882352941178	1600.310907352047	2.970320827930365	9847.004886916046	182428	7984.495742142501	8867.73180087084
9071.854613983367	3.0294117647058822	1490.1064133856707	3.0288866768580025	9837.299849162548	193640	8140.982864701229	8950.365341324901
9151.37580603044	3.0882352941176467	1381.173706296563	3.087522406258346	9848.942008692795	186292	8297.351995873616	9031.073551817159
9210.008187835807	3.147058823529412	1260.0685906353306	3.1465430663869522	9828.96999183286	171756	8449.82792655534	9109.221994430314
9245.287664650385	3.2058823529411766	1098.9443566422851	3.2059710256523233	9790.483816929313	167524	8587.406073052462	9161.171907980859
9278.66793894563	3.264705882352941	929.9282026349662	3.264751811103271	9761.048752052515	168784	8722.146000939114	9213.156981030677
9338.713170501485	3.3235294117647056	811.6790703053975	3.3232302128277893	9784.01676013099	157716	8849.430975893696	9292.070862403763
9434.564291606543	3.3823529411764706	738.7137839014187	3.381348839876139	9856.239802774448	125980	8982.263839982075	9391.728677287832
9531.39559552046	3.4411764705882355	695.0732434380521	3.440362354405488	9929.502802693567	100036	9103.588775805209	9489.076522681115
9613.347415178092	3.5	641.1990052767194	3.4991728914764306	9989.396122026948	81112	9196.836621134647	9575.531517390704
9716.550024985974	3.5588235294117645	618.116393744511	3.5575473012453034	10078.483665182588	62376	9301.685362594682	9667.524938250801
9867.715805193258	3.617647058823529	636.5704036561721	3.6161523559431887	10233.65121608335	44132	9446.910855202615	9829.798787068436
10034.272524581811	3.6764705882352944	635.525582493915	3.67473331207969	10395.627454996576	30064	9620.451287721542	9990.779621524767
10214.809271170992	3.735294117647059	659.0408662846191	3.733284127266212	10575.025555711125	20772	9791.358334200853	10162.337484215317
10366.697313711558	3.7941176470588234	619.3780975439016	3.793179913777062	10703.651271733435	15944	9981.376654500154	10315.123517682412
10495.234629583327	3.852941176470588	629.0105806128995	3.8516926291863536	10828.076329933221	11444	10084.289371111734	10422.150596029447
10602.693405768354	3.9117647058823533	666.8855161196007	3.9101049774948824	10938.871515272507	8372	10150.175931649874	10512.033198292616
10708.944386967049	3.9705882352941178	756.0721920769123	3.968373994709445	11112.573701125328	5500	10171.166110115331	10611.99905378668
10771.972068608677	4.029411764705882	778.7950759644441	4.0267975075705476	11213.96571813845	3308	10221.73956587992	10689.29150479641
10864.012942677064	4.088235294117647	773.846028101894	4.084216555954877	11332.324002045347	1776	10348.50450575334	10861.568539201015
10897.670720327747	4.147058823529411	859.6626909408512	4.142024656530219	11370.693633875693	848	10330.710844531708	10798.285132445535
10934.86397471148	4.205882352941176	855.6242734644056	4.200665866314799	11401.000600284488	508	10362.464936589502	10844.846647723252
10736.5415328302	4.264705882352941	890.8240829956342	4.266530870920218	11279.398767621458	220	10204.843239272786	10782.400832847488
10222.635117396385	4.3235294117647065	1052.8793754016683	4.329261540503228	11105.179369750462	100	9836.562030339497	10312.706063110412
9874.490495182019	4.382352941176471	1127.5586454785505	4.378003309849006	10582.15102414745	68	9454.00435609463	9850.562390168589
9987.716338777002	4.4411764705882355	559.318750894704	4.428050829752771	10677.042052569053	28	9492.67307352912	9764.212800119985
9964.678336763543	4.5	267.0678780924528	4.505347044387612	10179.605625094231	20	9748.123454140501	9763.724027387425
8651.1255555881	4.5588235294117645	444.54486869617256	4.5618261650614365	9004.272202620516	16	8347.689449384896	8700.83609641731
7604.663692676155	4.617647058823529	400.54557963981233	4.630939562327171	8005.209272315967	8	7204.118113036342	7604.663692676155
8122.825818864964	4.6764705882352935	0.0	4.6871158183240365	8122.825818864964	4	8122.825818864964	8122.825818864964
nan	4.735294117647059	nan	nan	nan	0	nan	nan
nan	4.794117647058823	nan	nan	nan	0	nan	nan
nan	4.852941176470589	nan	nan	nan	0	nan	nan
nan	4.911764705882353	nan	nan	nan	0	nan	nan
6269.840944339703	4.970588235294118	0.0	4.961604097594599	6269.840944339703	4	6269.840944339703	6269.840944339703
