Y Upper Quartile	Y Lower Quartile	Count	Y Median	Y Mean	X Center	Y Std	X Mean
nan	nan	0	nan	nan	3.6216678344652173	nan	nan
nan	nan	0	nan	nan	3.660883520739727	nan	nan
nan	nan	0	nan	nan	3.700099207014237	nan	nan
0.2838628142647388	-0.23240936503679038	4096	-0.06442450702750244	0.11587795625545083	3.7393148932887468	0.5584584410511988	3.7295952283767653
0.22986552071684943	-0.2023989316963295	3072	-0.05716207860247952	-0.00989849652731988	3.778530579563257	0.17960795054404444	3.768636271040174
0.5864082824936472	0.00886985074834272	7168	0.1129767371023794	0.3961349283971621	3.8177462658377666	0.4884054943295055	3.8058457928862737
0.32812102319990893	-0.34258433769205204	3072	0.07502008830107428	0.020185591269643737	3.856961952112276	0.2765460019970413	3.857366993381006
0.23745265414750544	-0.1744643600570797	12288	0.027520267814206356	-0.02633188309841165	3.896177638386786	0.33437175933265656	3.8963926758753344
0.2755597173416149	0.011897767079468312	10240	0.22207779905940517	0.16818771334583607	3.9353933246612955	0.21985825933857048	3.931454676536584
0.14222174186326828	-0.2533345854751365	9216	-0.05947025547773293	-0.12087034451633978	3.9746090109358057	0.37269277223706004	3.971598107092559
0.06381795620930071	-0.12452942858009636	16384	-0.04976067871376344	-0.022177355945726784	4.013824697210316	0.32488771428436564	4.0178441408789975
0.03114062861162913	-0.14214759906761087	16384	-0.040003441239840024	-0.09601612965012785	4.053040383484825	0.26553056033510913	4.051299872267677
0.049515233728536466	-0.061017561650888605	15360	-0.011485621584688114	-0.11912475355798259	4.092256069759335	0.3313871995789358	4.0956866453774206
0.029495761627422772	-0.1840208648147184	19456	-0.05115415591281146	-0.06207237421668226	4.131471756033845	0.3579077297205995	4.134173343466105
0.16813988786927198	-0.029628664273096787	26624	0.05284728083102053	0.08502911358789306	4.170687442308354	0.1957862340189936	4.173129023021447
0.09191782161105477	-0.101177278292466	61440	0.004408043239191292	-0.055758683221816714	4.209903128582864	0.2661114139735307	4.212412080619219
0.09022052041844515	-0.12692528005322942	88064	0.0064351039716503775	-0.025852374628411234	4.249118814857374	0.1960960281870434	4.251376648660613
0.0859036313088475	-0.08148915053998215	88064	0.004365945791649388	0.004452412517965225	4.288334501131884	0.17954253842808385	4.288338364453614
0.0722313991587243	-0.09059435002461051	128000	-0.005391897113629968	-0.012814508215528942	4.327550187406394	0.19137538645012575	4.327439264004112
0.0796110671671388	-0.05871325097872992	118784	-0.0017507701223395877	0.012466901678466015	4.366765873680904	0.17876105483183827	4.3664985815113075
0.06556194538409263	-0.07539843945588572	113664	-0.0010970509455336852	-0.03225114377830959	4.405981559955413	0.16826373870174083	4.406307734103927
0.04425359837306564	-0.06398978342615134	114688	-0.011779453655610408	-0.022724166443151006	4.445197246229924	0.114211248686686	4.442477831898016
0.054803081256222345	-0.05182967013197154	118784	0.00991041393073069	0.003103086649402573	4.4844129325044335	0.09506590876355599	4.4836381273318295
0.04695701874177339	-0.0354321829555624	108544	-0.0003529957477117237	0.002917662454080842	4.523628618778943	0.07013633924579646	4.525553900066894
0.04564800553983309	-0.035782951076114296	110592	0.0028257400127391303	-0.0014174214745023951	4.562844305053453	0.07427428056649847	4.561211111655756
0.03506133544188202	-0.028246724791483446	96256	0.003512352678501465	0.0044986991281362	4.6020599913279625	0.05213355924929591	4.6005676324443
0.03625482413825941	-0.02746263642518845	100352	0.0055622495525466924	0.0048747489379103014	4.641275677602472	0.05014193752170895	4.63915795799649
0.0347648754343463	-0.01931299542981827	65536	0.0015204362562044734	0.00882759682071566	4.680491363876982	0.04303119109118097	4.677847637052052
0.03809087477600628	-0.015596931249242116	63488	0.010262449486109236	0.009021060745873275	4.7197070501514915	0.043258749992622816	4.7187413526979505
0.020090165428395135	-0.027187095321364617	67584	0.0006941255200257087	-0.015178202979186086	4.758922736426001	0.11427679452682864	4.758290630738611
0.017711017931031567	-0.025426494134549164	63488	-0.008481173262288281	-0.0017651910254076564	4.798138422700512	0.035725193656622	4.7993465854277435
0.02617259142655249	-0.010735625233382744	64512	0.006545727346660662	0.0066433376881296765	4.837354108975021	0.025358569830292874	4.837433999443259
0.021893619099269217	-0.021227228548628588	75776	0.0015436309272660776	0.0033135217396128916	4.876569795249531	0.03161807844700828	4.876645005505111
0.01573901481046519	-0.00925014983467463	78848	0.001841947413682343	0.0017946792714861283	4.915785481524041	0.025182016641848413	4.9174371675773205
0.01774170290089398	-0.017569456566095088	70656	0.002949986036499229	0.0006618429751579526	4.955001167798551	0.024652131402343756	4.953872527423647
0.012723567876899992	-0.01269697591569147	62464	0.0014873975168910216	0.0012415446887852856	4.994216854073061	0.021261683000699815	4.993421407060243
0.010295709627899757	-0.01225266494487931	88064	0.0010845165190484793	-0.0007121222756548602	5.033432540347571	0.018839327164906102	5.033705261887735
0.012070339395788398	-0.010914655854329164	68608	-0.0009880701536002497	-0.0004519539465314829	5.07264822662208	0.016964050076235537	5.07365022842103
0.008324657849895015	-0.01660642047944363	74752	-0.003181015944253126	-0.003698324214844532	5.11186391289659	0.017921313579336434	5.110188504264486
0.009900938976671977	-0.012639216272170576	65536	0.0009302469356206795	0.0004546237119746235	5.1510795991711	0.01657975699694431	5.152650338819786
0.015267526770440056	-0.010077506937960326	53248	0.001942679829822334	0.0022208214436171265	5.190295285445609	0.016577863932843794	5.1918658534255036
0.015670463067717612	-0.006629691200480592	50176	0.0013773323744756315	0.005137380500361299	5.229510971720119	0.024186232859841308	5.230707048332989
0.011196799354670054	-0.007615043614752896	32768	0.0002790680610405081	0.0028101751073772926	5.268726657994629	0.014541141268796449	5.265097150203021
0.006706368712990796	-0.012001652878911178	28672	4.673786958505916e-08	0.0010460574047149278	5.307942344269139	0.020062365369015966	5.310236187296608
0.0009512542787350471	-0.017950208836346314	9216	-0.010984495205586394	-0.005937650250760537	5.347158030543649	0.02036583999909164	5.355696234594642
-0.0049276280720117515	-0.014662167145924576	20480	-0.011975215029023517	-0.009128297555299281	5.3863737168181585	0.010299169882552838	5.384827446894999
0.005316146461475458	-0.01442170114349395	10240	-0.0013764672394535934	-0.004613614597230526	5.425589403092668	0.012923134515305365	5.42110551685896
0.010459714213929746	-0.0007400411276115023	5120	0.003400528802934829	0.003814447671326618	5.464805089367179	0.008349522633236909	5.4531479802363
-0.001176177135898027	-0.001176177135898027	1024	-0.001176177135898027	-0.001176177135898027	5.504020775641688	0.0	5.489676679082346
0.001977041953813006	0.001977041953813006	1024	0.001977041953813006	0.001977041953813006	5.543236461916198	0.0	5.527250939307705
nan	nan	0	nan	nan	5.582452148190708	nan	nan
