[Cl III] log10 (N' / N)	T1	T2	T3
-1.4705882352941178	0.0	0.0	0.0
-1.4117647058823528	0.0	0.0	0.0
-1.3529411764705883	0.0	0.0	0.0
-1.2941176470588234	1367767.163473114	0.0	0.0
-1.2352941176470589	1119042.6711969504	0.0	0.0
-1.176470588235294	0.0	0.0	0.0
-1.1176470588235294	3650350.3647650946	1931231.72642235	0.0
-1.0588235294117647	958312.5488080907	0.0	0.0
-1.0	1407662.596431159	0.0	0.0
-0.9411764705882353	8745721.317933887	1871737.0101366967	0.0
-0.8823529411764706	2950615.964677775	2629279.749765918	0.0
-0.8235294117647058	0.0	0.0	0.0
-0.7647058823529412	6335825.08578809	0.0	0.0
-0.7058823529411765	4136303.388394531	0.0	0.0
-0.6470588235294118	7784569.020896954	4302515.054466576	0.0
-0.5882352941176471	5003139.526138978	0.0	0.0
-0.5294117647058824	18800533.663352873	7124785.684662219	0.0
-0.47058823529411764	20071359.06692419	2567342.4194837343	0.0
-0.4117647058823529	30776733.973216433	8406464.220741801	0.0
-0.3529411764705882	40223122.94391457	20305894.151159797	4463365.73965763
-0.2941176470588235	80644954.36011209	55427025.140224084	28027209.246530507
-0.23529411764705876	117453263.28591426	116630666.68881813	68850817.68144475
-0.17647058823529405	180973630.73376963	182057193.32868928	165468833.0354955
-0.11764705882352944	269547276.623783	289670938.3164846	286802075.9142343
-0.05882352941176483	286526077.28810513	382290771.1981367	475785900.4263526
-1.1102230246251565e-16	303124491.65205455	451575607.0838016	467307581.61399466
0.05882352941176461	298024790.43283063	373626148.6064322	381250673.58650595
0.11764705882352933	251980440.86249572	239650236.7485931	247666625.2083912
0.17647058823529405	157026001.0564286	164605711.92006317	145940220.2931152
0.23529411764705876	127297236.18591356	76986295.5759367	82155074.46486425
0.2941176470588235	70103160.91243833	53414900.86046247	19203890.231837828
0.3529411764705882	49068358.072188444	30340208.121577132	23652323.339849856
0.4117647058823529	29406151.72532622	12811058.048569106	18541906.204831284
0.47058823529411764	21560036.94093079	9869482.274557665	6857378.371243447
0.5294117647058822	9176269.323266678	4832829.853986823	0.0
0.588235294117647	5467755.839918294	4325737.741966604	0.0
0.6470588235294117	4576542.217312142	0.0	0.0
0.7058823529411764	2483124.527174562	2455745.517979235	0.0
0.7647058823529411	2110892.796508013	0.0	0.0
0.8235294117647058	0.0	0.0	0.0
0.8823529411764706	0.0	0.0	0.0
0.9411764705882353	0.0	0.0	0.0
1.0	1294850.0074910806	0.0	0.0
1.0588235294117647	1215447.2498328846	0.0	0.0
1.1176470588235294	1586511.632817471	0.0	0.0
1.1764705882352942	0.0	0.0	0.0
1.2352941176470589	0.0	0.0	0.0
1.2941176470588234	0.0	0.0	0.0
1.352941176470588	0.0	0.0	0.0
1.4117647058823528	0.0	0.0	0.0
1.4705882352941175	0.0	0.0	0.0
