Y Std	Y Mean	Y Lower Quartile	X Mean	Count	Y Upper Quartile	X Center	Y Median
nan	nan	nan	nan	0	nan	3.6216678344652173	nan
nan	nan	nan	nan	0	nan	3.660883520739727	nan
nan	nan	nan	nan	0	nan	3.700099207014237	nan
nan	nan	nan	nan	0	nan	3.7393148932887468	nan
0.01794072168715859	0.00550580414431745	-0.012434917542841142	3.775424000709706	8192	0.023446525831476037	3.778530579563257	0.005505804144317447
0.0	-0.32791495953787386	-0.32791495953787386	3.799814787835283	4096	-0.32791495953787386	3.8177462658377666	-0.32791495953787386
0.18009063743105447	0.090066097880993	-0.09229135809034349	3.8595653848160993	12288	0.3352197433832225	3.856961952112276	0.027269908350099983
0.04368294909322753	0.2255270807527614	0.18184413165953392	3.8951235036636307	8192	0.26921002984598896	3.896177638386786	0.22552708075276146
0.33782021813906365	0.3517238731452278	0.013903655006163966	3.9294289448341364	8192	0.6895440912842914	3.9353933246612955	0.3517238731452277
0.1447463331784743	-0.03329865111390189	-0.1471357646991462	3.968470390175752	20480	0.03545541259963031	3.9746090109358057	0.03420195765810209
0.0704412498573737	0.025770930449157348	-0.05072922838841529	4.012857386821355	24576	0.06881229739860296	4.013824697210316	0.02516812248824095
0.07737986257577961	0.11391367730585526	0.04179423143419544	4.058478433099231	16384	0.1872215660942933	4.053040383484825	0.11510212022263348
0.13628603225724278	-0.04750604194714281	-0.13710617924115526	4.088923818479185	16384	0.07579620817384003	4.092256069759335	-0.013803929120172385
0.12441963841267983	-0.06875052763665035	-0.2469590714548766	4.135382894232579	28672	0.02403745980808748	4.131471756033845	-0.0023594783474814654
0.09745080646561576	0.0009466024208872933	-0.03201107852352336	4.172194169105712	32768	0.06166531335353534	4.170687442308354	0.028717057245266193
0.07523854289755046	-0.022211793424723576	-0.0779702334225775	4.211600330289153	81920	0.03847345133777574	4.209903128582864	-0.03541584167893698
0.06723215779121788	-0.006809719405089906	-0.03892695485011989	4.251526004420047	106496	0.05069653439257669	4.249118814857374	-0.00912619067757908
0.07409081199124795	-0.005888031468427547	-0.05262905550489427	4.287488352357895	114688	0.02541393098858588	4.288334501131884	-0.009458508571215545
0.046090106828771876	0.003844531184260768	-0.021702329646702236	4.33012844971279	118784	0.022163227028963985	4.327550187406394	0.008299244150030933
0.05452513792749664	-0.021161457910325854	-0.04556941544262649	4.363060344144993	102400	-0.004239799651850587	4.366765873680904	-0.021542054873376654
0.0447515037187878	-0.013953868527823562	-0.0368180322826346	4.404815095314105	126976	0.017337200036057883	4.405981559955413	0.003036057333937049
0.0551684877793051	-0.0016184012701188574	-0.03949626005050664	4.445175681047367	126976	0.029611104351248557	4.445197246229924	-0.01628841291505626
0.03943870868570973	0.006557159936570163	-0.021862940196115885	4.4806713941105345	114688	0.03694991085515087	4.4844129325044335	-0.0011785763385714632
0.03318656432923089	0.005784987591600704	-0.019835777954833482	4.52571775210047	110592	0.025697984916194884	4.523628618778943	0.0031528547029332846
0.0345725312783492	0.003145530676266155	-0.02521101390426938	4.562697886829023	110592	0.027381586165504217	4.562844305053453	-0.0036245303861766566
0.03263571804061286	0.0011538949687188026	-0.01971562818532317	4.6058204871093364	98304	0.016737178179166853	4.6020599913279625	0.006443525026271745
0.030892993449099893	0.0049755633309152445	-0.008777545410222574	4.643588178433852	94208	0.02861973340646927	4.641275677602472	0.003217903959465783
0.026658162652165595	0.0014891990117796017	-0.015865820873784724	4.685473277982161	106496	0.026210478676595164	4.680491363876982	0.0026359987969033875
0.01795286797751719	0.0069197804497900615	-0.002369889126235171	4.72244957426624	40960	0.014500380339165451	4.7197070501514915	0.009405010420033132
0.015899065133917423	-0.009135775074834885	-0.020809781430367495	4.761755009542921	49152	0.00696281774714359	4.758922736426001	-0.013602540730599522
0.019401390936844138	-0.0024284985592833734	-0.017680110810990985	4.796534823216542	45056	0.01096047547022659	4.798138422700512	-0.004263740622611167
0.02128795674471247	0.001532839124400828	-0.009024550686783313	4.837528770155153	81920	0.011410618745943828	4.837354108975021	0.005356197432766955
0.014324057124813874	-0.0006494884528675675	-0.011692092985424387	4.8782133652771025	98304	0.009460416236261817	4.876569795249531	-0.00023667776664954964
0.009333412119153867	-0.0011695992916575869	-0.0065094436288148936	4.915517557607618	61440	0.006680748379197918	4.915785481524041	-0.0021647336219858837
0.011752971157563553	-0.0022076979000029114	-0.010006712247591315	4.951577780021728	69632	0.0072038316489044935	4.955001167798551	-0.0035061944067225717
0.013297611423333609	-0.005464137555947269	-0.012487347896556112	4.993253368070216	57344	0.0017931336192092196	4.994216854073061	-0.004753480363210312
0.007751994274488937	-0.0011517606602558647	-0.00740992439536335	5.036127456220093	90112	0.003289755785617322	5.033432540347571	-0.0022212987173892773
0.012817120708802048	0.0012952556019328928	-0.00833141487871858	5.067264216166651	69632	0.006567369575155797	5.07264822662208	0.0010174547062646794
0.010816688023908344	0.002920959916929756	-0.0028772360959764573	5.111656225232057	81920	0.0096845076215659	5.11186391289659	0.0016438670374253036
0.009418952871059432	-0.0019030226752044463	-0.010273829398873781	5.153225875932948	73728	0.0049162093365735715	5.1510795991711	-0.001603333835708878
0.0058707530907533435	-0.0020140247245553655	-0.007866322631317845	5.193769638166226	49152	0.0027372007651203702	5.190295285445609	-0.0014888526477336364
0.004649181006889986	-0.0017897839732195445	-0.004159878736135007	5.23321560820247	77824	0.0016145569182875188	5.229510971720119	-0.002243683866195199
0.008025335541431814	0.007151461573450177	-0.002904471312709766	5.268841578811257	12288	0.016736584604868782	5.268726657994629	0.007622271428191509
