Y Mean	Y Median	Count	Y Std	Y Upper Quartile	X Center	X Mean	Y Lower Quartile
nan	nan	0	nan	nan	3.6216678344652173	nan	nan
nan	nan	0	nan	nan	3.660883520739727	nan	nan
-0.6031000478604549	-0.6031000478604551	1024	2.220446049250313e-16	-0.6031000478604551	3.700099207014237	3.7159092225687966	-0.6031000478604551
0.4380063473570533	-0.013671469252013676	3072	0.6675551597252952	1.381783414141303	3.7393148932887468	3.734963634721076	-0.054092902818129375
0.15431974219478647	0.2303334028477801	4096	0.3047344625154311	0.43693114064945776	3.778530579563257	3.7766929174579404	-0.0522779956068912
0.0546856413790481	0.06479778384985657	5120	0.08648013376448288	0.1016441384821492	3.8177462658377666	3.8074425683946154	-0.029970116778230253
-0.04375017308427256	-0.1771814892280934	6144	0.40230615775553097	0.06538584873910791	3.856961952112276	3.8601950691400737	-0.34258433769205204
-0.18982813614721317	-0.03680789437379149	9216	0.4379894356195255	0.08903056213576739	3.896177638386786	3.8997758541504854	-0.26757259185646504
0.1603774723589895	0.1378703402224124	11264	0.19085171640297732	0.28664617759465916	3.9353933246612955	3.933449800570394	0.0691087964401782
-0.08782255740267601	-0.06089897590261794	10240	0.27429137106299023	0.041914815577122955	3.9746090109358057	3.97826268620082	-0.3671431217553618
0.09621301937214914	0.0735026361324666	12288	0.4537282192681118	0.3899262581188629	4.013824697210316	4.021027974397778	-0.024273436595375803
-0.19391809482951414	-0.10935044869768774	18432	0.336659582796461	0.016879263805719386	4.053040383484825	4.050269338885041	-0.36652364485863576
0.04773656187872404	0.12501869201395177	17408	0.41264522892114947	0.2830076960960253	4.092256069759335	4.095073155012117	-0.07499969554001933
0.04220292433253555	-0.02975823849141477	20480	0.3284185701333047	0.23212498383791624	4.131471756033845	4.1345107579173295	-0.1497616219982813
0.08665837353959416	0.0644349504944162	28672	0.2753324594484924	0.21526725565565794	4.170687442308354	4.172596777392946	-0.04087430364370005
0.005623097509386843	-0.007932257161458206	59392	0.19346549569251403	0.10621822895234252	4.209903128582864	4.212659537265387	-0.07879514016179495
0.02603422113876163	0.026051658549301172	87040	0.17729609808265523	0.09837837188814551	4.249118814857374	4.250392849110564	-0.041162204779696634
-0.01907666157449333	-0.004118521124684145	90112	0.21812181820292284	0.06407021466641362	4.288334501131884	4.287135086931747	-0.07831889238789802
-0.01157522934108534	-0.00321394806733981	130048	0.17026407811168726	0.07147664648636809	4.327550187406394	4.326341318677808	-0.09308359405261514
-0.009807873015227758	0.0059671931114281766	116736	0.15682483633191713	0.07508191152540535	4.366765873680904	4.36589988541453	-0.08451647464818589
0.0015975104912323728	0.004697770719043005	118784	0.12422555172174543	0.06585495320563717	4.405981559955413	4.406301962733435	-0.047136484414049856
-0.008307745133873846	0.0008466913019593531	112640	0.0986396487386495	0.05628661058009277	4.445197246229924	4.442669335769157	-0.051691625776129936
-0.012372812949395715	0.0006048377553449457	118784	0.10231655028621882	0.044216565061306896	4.4844129325044335	4.483519350357624	-0.05526390599215092
-0.0213676386375796	-0.014109116185389453	106496	0.10337679294045946	0.03820400584005583	4.523628618778943	4.52511337830609	-0.05893047118523463
-0.010823319646130489	-0.007208062327626276	112640	0.07174401539073744	0.02410221496395874	4.562844305053453	4.560803193092676	-0.03668433237854351
-0.00660412257972412	0.003758479596193339	95232	0.05862003979015781	0.0256900197040157	4.6020599913279625	4.600282599160013	-0.031207990518037146
0.001825268904237907	0.00530149124140027	101376	0.05402171512558587	0.030259656548439227	4.641275677602472	4.639054355161021	-0.024752388655019667
0.0022182858523331493	0.008990141262599644	67584	0.04903601019727576	0.03888016668144272	4.680491363876982	4.678329432318662	-0.026587093377477864
-0.0026058751008580638	-0.003330028569298738	61440	0.03752629374852187	0.01862371175146493	4.7197070501514915	4.719347605668718	-0.02449208982482564
-0.004624634367660806	-0.000857857945226348	68608	0.042917701615774406	0.02385092878483073	4.758922736426001	4.758396654923973	-0.02861809593308216
0.007391228369773645	0.008196336769183073	62464	0.03786219329517909	0.036292979638388644	4.798138422700512	4.799797338815465	-0.022014137511922684
-0.00649273933773491	-0.004899162956804078	64512	0.03150952965581433	0.013928999058595359	4.837354108975021	4.837397631931684	-0.02535498293990509
0.0010411032527112747	-0.0021307409355295734	74752	0.0284596136298402	0.020399042231099368	4.876569795249531	4.876572787542838	-0.016272090568525407
-0.0009945032028239166	-0.0010332835406652635	79872	0.023951778136888827	0.012898428747693171	4.915785481524041	4.916940916137538	-0.017527861701163154
0.0023994690919976686	0.0007882638646219286	69632	0.022999189358493082	0.0152517991775055	4.955001167798551	4.953674886952505	-0.010732496264174482
-0.0010554961700169735	0.003343768726583846	64512	0.01835933548914921	0.011891431711982089	4.994216854073061	4.9934522030379735	-0.014456298506070542
0.005052291368435515	0.006757096125836491	86016	0.01620807949296133	0.01577475203167677	5.033432540347571	5.033771684093894	-0.005164557154280445
-0.0027313791517934276	-0.003349032169987649	68608	0.017084591450410296	0.007419878868241842	5.07264822662208	5.073027551361118	-0.014648558645893787
-0.0017204843785013906	-0.0008975663021670757	75776	0.020619675154234737	0.011628500040531618	5.11186391289659	5.109972763762684	-0.0167498787285889
0.000960328559241408	-0.0012346647835699432	65536	0.01714223097137432	0.014231901058741777	5.1510795991711	5.152634918078711	-0.012123905895794929
0.00014401754452488962	0.0010275737860880978	54272	0.014491424007617134	0.008512596941661999	5.190295285445609	5.192255456927188	-0.00901845130628676
0.009670390524515916	0.003850582374701698	49152	0.04152379477446961	0.017247786235697286	5.229510971720119	5.231176383625922	-0.004939967842450732
-0.0007656051759627142	0.000583054815571004	32768	0.013288723072626536	0.01011326456773597	5.268726657994629	5.264874800431257	-0.008546131721066013
0.00148198211520935	-0.0032200580858146523	27648	0.015717211588227642	0.016559755400656188	5.307942344269139	5.309567974760996	-0.007103146615339284
0.0038478423094879246	0.006690864772862306	10240	0.017597509608467846	0.016544475884949356	5.347158030543649	5.353012638148899	-0.007562505963117699
-0.005822918390577924	-0.005606381648218342	20480	0.01592746964780479	0.0035566206887752702	5.3863737168181585	5.384841999310934	-0.013054054359832078
0.0005320674651871418	0.0009857593302274167	10240	0.014916983825237519	0.010115574018999344	5.425589403092668	5.42112017279973	-0.010830116566880965
0.0015775689934684073	0.0004017876391974341	5120	0.005071024435642793	0.0012837879538558801	5.464805089367179	5.4529548303252415	-0.001862452705412732
0.02516682189560804	0.02516682189560805	1024	6.938893903907228e-18	0.02516682189560805	5.504020775641688	5.489799492115027	0.02516682189560805
0.004096487677721922	0.004096487677721921	1024	8.673617379884035e-19	0.004096487677721921	5.543236461916198	5.527110189444595	0.004096487677721921
nan	nan	0	nan	nan	5.582452148190708	nan	nan
