Y Upper Quartile	Count	Y Lower Quartile	Y Median	X Center	X Mean	Y Mean	Y Std
nan	0	nan	nan	3.6216678344652173	nan	nan	nan
nan	0	nan	nan	3.660883520739727	nan	nan	nan
0.9918729556554644	1024	0.9918729556554644	0.9918729556554644	3.700099207014237	3.7175381220876536	0.9918729556554647	3.3306690738754696e-16
-0.13865169975767433	2048	-0.3264700558645313	-0.23256087781110282	3.7393148932887468	3.7425780499755454	-0.23256087781110282	0.0939091780534285
1.3509878514046134	3072	-1.3604413447365	-0.2852344856968063	3.778530579563257	3.782575946206712	-0.09822932634289756	1.1148064910229478
0.16735656680319713	6144	-0.27730265699982487	-0.17388896870346657	3.8177462658377666	3.8081170967902462	-0.08994390358201469	0.2187063814987326
0.33227461728090035	4096	-0.22670286593652123	-0.028579545632369183	3.856961952112276	3.851337950353914	0.13415129697674838	0.4936188083243918
0.0784696825256889	12288	-0.2733268338133124	-0.060609327289228285	3.896177638386786	3.895658605021023	-0.12091820549062322	0.43434983756761747
0.09393492450654689	10240	-0.9553585150690584	-0.4166015895179354	3.9353933246612955	3.9311817780030474	-0.42633271859188115	0.5345312084133147
0.11225500819605565	10240	-0.0026465524232514607	0.028193355215999447	3.9746090109358057	3.97837824041547	0.020999373279791907	0.16294390046703655
0.12224641272622037	14336	-0.08836817668984584	-0.024676186071524095	4.013824697210316	4.024347427240486	-0.006051740459336505	0.2960572735969706
0.22592417436573606	16384	-0.004365181616095896	0.07732734204969802	4.053040383484825	4.052702352147749	0.16282459790788245	0.2549763206647714
0.0941727067642351	17408	-0.23685172661240902	0.03268936424322225	4.092256069759335	4.094029385806001	-0.010124489014186602	0.23558720408839015
0.10756162083556738	19456	-0.16432934489923887	-0.007251983087437362	4.131471756033845	4.1354391384021945	-0.058222850880215955	0.2555223055416623
0.08580722300197949	26624	-0.09970259687350241	-0.01096976870475896	4.170687442308354	4.17409274189624	-0.021088828839373734	0.13066059378551928
0.13573499304322037	58368	-0.06056634493933055	0.03315420298215783	4.209903128582864	4.212053821613488	0.02277405960495219	0.17399140460046322
0.05966561473402021	90112	-0.1134403676245878	-0.013330508934459324	4.249118814857374	4.25063514379376	-0.04466498285813259	0.21991626176318668
0.09493521433965002	88064	-0.08729961815808847	-0.007131674947465714	4.288334501131884	4.28753475197164	-0.0033411049211818818	0.19357259840636656
0.06609812254423629	130048	-0.07542089225623942	-0.01392335153362545	4.327550187406394	4.3266937189872765	-0.003848904896436864	0.14701737387468441
0.06587893660134547	120832	-0.07539014909749885	-0.013342722297987204	4.366765873680904	4.36688500053675	-0.015513410287978468	0.16603302761801977
0.04318016739489997	118784	-0.06692246363859843	0.00026295531560526994	4.405981559955413	4.407777303466236	-0.026836367216918535	0.14901900998412523
0.06482674562292609	111616	-0.05344245917965912	0.008275751437863315	4.445197246229924	4.444213469953146	0.005431473258178964	0.09766028866802046
0.05622437785560697	114688	-0.04728789961497988	0.00988201610567562	4.4844129325044335	4.484369223046595	0.0067251745592768405	0.10417968703982544
0.05448234749789583	107520	-0.0484896314262899	-0.0018531043874876728	4.523628618778943	4.525280632645561	-0.0007648040719325039	0.08410013823911341
0.05406302464934179	112640	-0.03421432122630196	0.008444800624311636	4.562844305053453	4.561165820356175	0.004398803625935786	0.06721066294227036
0.04299335696645247	95232	-0.03823184809000063	-0.007276653051659023	4.6020599913279625	4.600793118918917	0.0006815081117128725	0.05816826053562254
0.035914256034808446	99328	-0.0345120030797452	-0.0034672375957569964	4.641275677602472	4.639029215152454	-0.003871044904451287	0.051392018135990286
0.029505177443852473	66560	-0.03067238605155476	0.003016452901672312	4.680491363876982	4.677764580575208	0.0015198184554138239	0.047298375096964974
0.0166749285979226	64512	-0.03340475449697016	-0.002801508306919929	4.7197070501514915	4.719142987935499	-0.007556164018515741	0.040630555202839924
0.019729245690390484	65536	-0.022846182532762625	-0.0007698023958451274	4.758922736426001	4.758120900069104	0.0007785437044641177	0.0403969454105739
0.0118868537636998	64512	-0.029363963596842763	-0.0090979411908605	4.798138422700512	4.799235836483437	-0.00856966356590705	0.030197683400818652
0.013495269569257872	64512	-0.026815349265855385	-0.0035694056553042535	4.837354108975021	4.837409756124215	-0.007158783937482676	0.03161492553317606
0.017032136546569484	74752	-0.0171721118561705	-0.0035792515313990106	4.876569795249531	4.876529314752023	0.0002687046879044655	0.02788918627556181
0.01670204950268506	79872	-0.01381789015599909	0.00034993635286182626	4.915785481524041	4.916903447516649	-8.253716067006846e-05	0.02795314763434281
0.014380789778397336	70656	-0.009400983973902276	0.006083145566403183	4.955001167798551	4.953796160580073	0.0022155966668076423	0.021425030240258613
0.01476939474389203	64512	-0.012470625392931211	0.0009981741375484562	4.994216854073061	4.994151471798677	0.002813221361741431	0.018931867751393248
0.006529668551736463	86016	-0.01652511122359298	-0.003165119730217827	5.033432540347571	5.034141367564611	-0.004299192248879453	0.019397285463424372
0.018571452773274037	67584	-0.010864144064105349	0.006227209802752248	5.07264822662208	5.073315858185091	0.004590929133236873	0.018842865794838584
0.011787606396219034	74752	-0.008867978951566838	0.0009503712552722814	5.11186391289659	5.109828084493993	0.0018614001053454145	0.016326453536991033
0.01208621611766915	66560	-0.010535059030581335	0.0016985324723730092	5.1510795991711	5.152108224895759	0.0007696375572258169	0.0156454600915601
0.012190791781287985	53248	-0.008781514577843461	0.0030899808616986343	5.190295285445609	5.191849715961405	0.001467293371784239	0.013829270936646407
0.0062645649001678155	51200	-0.010094553080155944	0.0006366911522210944	5.229510971720119	5.230960303845684	-3.413522483968643e-05	0.015864372734697433
