Y Mean	X Center	Y Lower Quartile	Y Upper Quartile	Y Median	Y Std	Count	X Mean
nan	3.6216678344652173	nan	nan	nan	nan	0	nan
-0.010198405256760081	3.660883520739727	-0.05919108951215613	0.016021898159817003	0.012573975582058888	0.034671644278259556	768	3.6608248300611486
-0.0016190774909330173	3.700099207014237	-0.01691773586370362	0.010308225684934029	-0.007267382110865302	0.01852844334408266	3328	3.706471398386815
-0.00901257221952893	3.7393148932887468	-0.020745682698273097	0.005315239603858263	-0.01362310845916001	0.026899241022678957	4096	3.7450486360605266
-0.00443940997091282	3.778530579563257	-0.017032927022774483	0.009478885277711211	-0.003950474616938721	0.022864712411619782	6400	3.7819930182100756
-0.0012408069827955235	3.8177462658377666	-0.011317286125720381	0.006540336430420869	0.0011863694342622094	0.013546582892312408	10240	3.8180266194707713
0.004235507836943189	3.856961952112276	-0.008777918163215593	0.015024537588175457	0.0031980006048297396	0.021077261843353005	12288	3.85851959844984
-0.0001060798796408036	3.896177638386786	-0.008244720561818157	0.009685671029385529	0.0010070360884287207	0.015062624331207601	14080	3.8988381834663235
-0.0032261932739900434	3.9353933246612955	-0.0112692929142881	0.003891249480434747	-0.0002747384747985786	0.013834555540091506	14336	3.933763924727063
-7.233437500669207e-05	3.9746090109358057	-0.009886416466478962	0.011802487894746017	-0.0007081541215372623	0.017698238131949734	15360	3.973722976345479
-0.0015114814564283368	4.013824697210316	-0.013054694788174132	0.008750761572966656	-0.002746018444674785	0.016141372548770773	20480	4.015496649342723
-0.0005302698936786552	4.053040383484825	-0.008647458770966522	0.008765698123009745	-0.0002401841508365713	0.014462076488757702	22528	4.0552102414688544
0.002696763648243317	4.092256069759335	-0.005536788734894534	0.012738770719410632	0.0025593834968033946	0.012410288823750323	19968	4.0919944203930205
-0.0002903356347316178	4.131471756033845	-0.008424563457264698	0.008052359081087902	-0.000879908113127212	0.01206138720614791	22528	4.130265582839016
0.0008301101408000723	4.170687442308354	-0.007093691791879991	0.008258075832284991	0.0010306748862815892	0.011153446581044401	31488	4.17107436148865
-0.0006947581763524082	4.209903128582864	-0.007084731338173948	0.005400584887909988	-0.00017850410316787464	0.010126826746872082	69120	4.211894754349061
-0.00024360394715717217	4.249118814857374	-0.005898192037419897	0.005273915009832601	-0.0007232734195836788	0.00929564862869586	90624	4.2498036545444515
-0.00014728939827704504	4.288334501131884	-0.004792352455643951	0.0046844277491002425	-0.00038717290798521823	0.008411291454430321	106752	4.28822942668045
-0.0001814878155204613	4.327550187406394	-0.004515781853159173	0.004836707537618312	2.824258090270137e-05	0.007443562738882449	126464	4.328252569162268
0.000413922959351852	4.366765873680904	-0.0041341381297352806	0.0045758820432620275	0.00012913485893402952	0.006958139514241641	109824	4.366622444520259
0.0002461921561743362	4.405981559955413	-0.003710108572510437	0.0036416054510065746	-0.0001740702707979453	0.006268206749156271	124672	4.405880737769418
-3.9559632289410024e-05	4.445197246229924	-0.0040544395987711255	0.0042276607032616705	8.22726654419496e-05	0.006520423900422337	116224	4.444651401392723
0.000444851283003822	4.4844129325044335	-0.003526877639456836	0.004659736869583028	0.0005591599715135368	0.0061462855714369815	116736	4.4843550295482215
-0.00010539831258907562	4.523628618778943	-0.0033815687966103404	0.003397743470897005	0.00011608553107180658	0.005874797411877298	107776	4.523632625447661
0.0003564565427527517	4.562844305053453	-0.002946906965113533	0.0041074689285749665	0.0002393510728597234	0.005586584010197891	107520	4.562468189241826
-0.00020743533213968499	4.6020599913279625	-0.0036274480534812534	0.0032518999067793976	0.00011833604931821063	0.005509947707125746	102144	4.602328161723418
