[N II] Delta T	T1	T2	T3
-4901.9607843137255	0.0	0.0	0.0
-4705.882352941177	33979923.958854154	0.0	0.0
-4509.803921568628	0.0	0.0	0.0
-4313.725490196079	25804714.80437032	0.0	0.0
-4117.64705882353	29830526.25868442	0.0	0.0
-3921.5686274509803	37807534.16637553	0.0	0.0
-3725.490196078431	6030621.106992741	0.0	0.0
-3529.411764705882	10727019.835204555	0.0	0.0
-3333.333333333333	65623088.637982756	0.0	0.0
-3137.254901960784	39929872.201536715	0.0	0.0
-2941.176470588235	32469927.0487697	0.0	0.0
-2745.098039215686	22541482.87126421	0.0	0.0
-2549.0196078431372	44736286.22044601	0.0	0.0
-2352.9411764705883	46622292.41060039	0.0	0.0
-2156.862745098039	152732545.3944694	0.0	155811304.90547103
-1960.78431372549	89913407.32194813	0.0	0.0
-1764.705882352941	148538133.87514633	0.0	0.0
-1568.627450980392	217434611.1645189	0.0	0.0
-1372.5490196078429	507667213.5148904	79641317.30322084	131421798.73056895
-1176.4705882352937	700973074.6672997	0.0	217113527.4843146
-980.3921568627447	1607067144.769728	0.0	0.0
-784.3137254901958	3765854715.522885	98755082.21883994	197696704.38174883
-588.2352941176468	11045049226.69193	910389657.8331796	127626598.67880991
-392.1568627450979	38385841182.60279	3188333406.575119	0.0
-196.07843137254895	178049532581.822	128174496310.87157	43218802429.307785
0.0	362976034852.71674	593565009747.7354	749993860753.7626
196.0784313725494	181663078746.9109	131244197776.90344	40199480838.92232
392.1568627450988	40017991550.01381	2843024828.2012396	308156730.5753094
588.2352941176478	9313581138.208155	205715416.7659168	161953828.48785418
784.3137254901967	3170345079.3522496	0.0	122274234.05456454
980.3921568627457	1042008255.0101618	88229471.00480433	0.0
1176.4705882352946	502307197.64337057	0.0	0.0
1372.5490196078435	493609246.47049713	0.0	0.0
1568.6274509803925	259331577.28285354	0.0	0.0
1764.7058823529414	180188728.84358966	0.0	0.0
1960.7843137254904	103091060.14472455	0.0	0.0
2156.8627450980393	71870633.2065064	0.0	0.0
2352.9411764705887	27770904.87840187	0.0	0.0
2549.019607843138	24026539.41958389	0.0	0.0
2745.098039215687	5110818.618124241	0.0	0.0
2941.176470588236	38047227.85207611	0.0	0.0
3137.254901960785	12849094.132073252	0.0	0.0
3333.333333333334	11497385.088417854	0.0	0.0
3529.411764705883	6921387.514239592	0.0	0.0
3725.490196078432	13219369.173337506	0.0	0.0
3921.568627450981	0.0	0.0	0.0
4117.64705882353	15526109.282234916	0.0	0.0
4313.725490196079	25979442.362160817	0.0	119087673.7979915
4509.803921568628	5347210.991605217	0.0	0.0
4705.882352941177	8870467.630144719	0.0	0.0
4901.9607843137255	28720528.019609455	0.0	0.0
