Y Lower Quartile	Count	X Center	Y Mean	Y Std	Y Median	X Mean	Y Upper Quartile
nan	0	3.6216678344652173	nan	nan	nan	nan	nan
nan	0	3.660883520739727	nan	nan	nan	nan	nan
nan	0	3.700099207014237	nan	nan	nan	nan	nan
nan	0	3.7393148932887468	nan	nan	nan	nan	nan
nan	0	3.778530579563257	nan	nan	nan	nan	nan
-38.45828154213814	32768	3.8177462658377666	-24.54897428370714	13.909307258431001	-24.54897428370714	3.8204060768379655	-10.63966702527614
nan	0	3.856961952112276	nan	nan	nan	nan	nan
nan	0	3.896177638386786	nan	nan	nan	nan	nan
-21.914403593315	16384	3.9353933246612955	-21.914403593315	0.0	-21.914403593315	3.9415762963356893	-21.914403593315
5.771357710762459	16384	3.9746090109358057	5.771357710762459	0.0	5.771357710762459	3.9609653236508104	5.771357710762459
-31.389460961016084	16384	4.013824697210316	-31.389460961016084	0.0	-31.389460961016084	4.019555450686868	-31.389460961016084
34.7392917172474	16384	4.053040383484825	34.7392917172474	0.0	34.7392917172474	4.05704885733612	34.7392917172474
-13.407546659233049	65536	4.092256069759335	7.709196880286072	32.69747330295114	-6.446759141267648	4.10079128581786	14.669984398251472
55.38834703421708	16384	4.131471756033845	55.38834703421708	0.0	55.38834703421708	4.145614953272151	55.38834703421708
-58.42402842458068	16384	4.170687442308354	-58.42402842458068	0.0	-58.42402842458068	4.168799906795735	-58.42402842458068
-11.913981986679573	81920	4.209903128582864	-3.9143795178759317	20.227723904402207	0.5897827132030216	4.213561184888714	8.593617493037527
-11.346628190925003	131072	4.249118814857374	4.978741306776669	20.873401024409258	4.294760944404061	4.251888701266395	11.556821887799742
-44.616588514292744	81920	4.288334501131884	-22.788530125119905	25.691468773610225	-31.057488796494	4.290681081927497	-9.004914235087199
-7.947989572072402	147456	4.327550187406394	-1.212367478898563	17.453681160418125	-1.737640773109888	4.331605501350087	3.8988173383868343
-2.8050377882136672	81920	4.366765873680904	4.391589791593651	15.645281385649977	-2.644242659545853	4.36406195426891	0.18508998201286886
0.5226093447527091	131072	4.405981559955413	5.050467433617769	6.427585467864617	7.304937568432251	4.395812458272429	9.054794542911168
-5.934098853841533	131072	4.445197246229924	0.85791778033024	12.800030783112785	3.1459452938770482	4.448953685144718	10.287946996814526
-6.841911923758744	147456	4.4844129325044335	4.688240547384339	20.198796480247182	-4.383939749368437	4.4814195304064945	14.026827015348317
0.09388610553833132	114688	4.523628618778943	4.0362444281446574	6.363196475000207	5.155437837664067	4.523605105398789	11.485695844557995
1.1997541883229133	98304	4.562844305053453	5.529418520404154	4.992019660028178	3.5266608935899058	4.564677012928814	12.356918935556678
-7.960313835164925	163840	4.6020599913279625	3.976820656302152	17.6402904602846	1.4140070970070155	4.598047569408575	22.843714068994814
-9.783427460686653	49152	4.641275677602472	4.781617343109247	11.132044497900353	6.889371687169842	4.638534233409658	17.23890780284455
-9.410821876275804	32768	4.680491363876982	-5.086808234423188	4.324013641852616	-5.086808234423188	4.684544998103395	-0.7627945925705717
-11.813011027086759	98304	4.7197070501514915	-7.323785388177687	5.156640800291302	-7.824474245046986	4.71747457604403	-1.626657348122535
3.7690559794300498	98304	4.758922736426001	8.228710543822976	7.248534809852482	8.496894260480985	4.762424080305301	14.114749112934078
-1.3688399867423868	114688	4.798138422700512	5.3479641421121675	10.358986152834301	0.8872784762006631	4.7930346523687986	12.682138503572787
-13.428240316387928	65536	4.837354108975021	-9.65576186559565	8.329630052616647	-8.253614513923822	4.826530093079101	-4.481136063131544
-6.146495411628166	65536	4.876569795249531	-3.7797693730913124	5.528465518686991	-3.986875400797544	4.875057069728172	-1.6201493622606904
-3.5014516580904456	65536	4.915785481524041	-1.119463107683714	3.5017434554130134	-0.2651865537436606	4.911786661873233	2.116801996663071
-4.629013797453354	65536	4.955001167798551	-1.4401833134475055	4.811919475039234	-0.7783755709815523	4.952840111446975	2.410454913024296
nan	0	4.994216854073061	nan	nan	nan	nan	nan
-5.13706194927363	180224	5.033432540347571	2.151644022158342	6.908439191220072	-0.740763171326762	5.028417045639189	8.510642701428878
-1.0017546797535033	49152	5.07264822662208	1.8845882308281336	3.011558298803477	0.6155661951343063	5.073451152469339	6.039953177103598
-0.49541967530058173	98304	5.11186391289659	3.131936283816079	4.104498514041784	3.278321506814791	5.121401520899373	5.515733469681436
-2.5514316018779937	81920	5.1510795991711	-1.306756344308451	3.5290248510104454	-1.6343660204274784	5.155308065232355	1.9439406825895276
-4.410949058095412	65536	5.190295285445609	-3.211846418116693	1.9881854217438732	-3.4782227109362793	5.200731476572283	-2.2791200709575605
-8.557026133261388	32768	5.229510971720119	-4.304781590672064	4.252244542589325	-4.304781590672064	5.225799981826584	-0.05253704808274051
3.002890927171393	16384	5.268726657994629	3.002890927171393	0.0	3.002890927171393	5.2811728748332865	3.002890927171393
-2.329191893682946	32768	5.307942344269139	2.167101437088604	4.49629333077155	2.167101437088604	5.305436856990433	6.663394767860154
nan	0	5.347158030543649	nan	nan	nan	nan	nan
-6.138447524288495	32768	5.3863737168181585	1.0306409821214402	7.169088506409933	1.0306409821214402	5.400418822670481	8.199729488531375
nan	0	5.425589403092668	nan	nan	nan	nan	nan
nan	0	5.464805089367179	nan	nan	nan	nan	nan
nan	0	5.504020775641688	nan	nan	nan	nan	nan
nan	0	5.543236461916198	nan	nan	nan	nan	nan
nan	0	5.582452148190708	nan	nan	nan	nan	nan
