Y Mean	Y Std	X Mean	Y Lower Quartile	X Center	Y Upper Quartile	Count	Y Median
57.0227335661275	178.85519810260837	3.631560437016042	-161.9530434254675	3.6216678344652173	276.15085031178023	192	56.87039381206978
-102.12434067938602	555.6476366546174	3.654270851366239	-435.2321098536786	3.660883520739727	-75.48963886044248	256	-408.59740803473505
-224.2998102478819	387.158194455347	3.7040964971978196	-539.9305953121275	3.700099207014237	142.23323916543268	448	-342.52793357577866
389.46090218502445	643.8541785999238	3.741345325377118	-104.69961864031325	3.7393148932887468	741.3784604324171	1024	423.20183353777156
400.9123299147036	1079.0700261614106	3.7788263810605494	-175.33112842041245	3.778530579563257	1004.6571060038668	1472	272.5215430176686
-0.8959949859959927	660.9362039314949	3.8187348012599784	-330.32997453336975	3.8177462658377666	120.5617080775919	2176	-40.62865021845937
316.4248281872566	850.4009992149378	3.859331519963387	-78.2994461235055	3.856961952112276	396.82625165544596	2048	146.88859591541086
146.34377088385642	740.5442327806722	3.8958989699159785	-246.8248480685047	3.896177638386786	192.50354262455448	3328	14.383559462517042
239.45436732370587	786.5685000741838	3.9355828953781944	-308.13180424858	3.9353933246612955	555.1400468469219	4032	26.553287663653464
145.42052825023876	502.8109473616203	3.975567995296067	-188.42329312565877	3.9746090109358057	342.01166648564504	4160	49.25428755427191
152.52520744361232	685.5692652182526	4.014981374061367	-192.46497124378766	4.013824697210316	209.056405544854	7360	18.32878549844287
41.924233205529724	739.404680734209	4.053869616629209	-186.93828797854167	4.053040383484825	219.38725363485537	7872	-27.256144847799078
140.00164773135793	516.4223737432716	4.094102153798656	-112.27899835241533	4.092256069759335	242.4811674575592	8448	23.769905753204966
63.03272893870463	600.7309635121306	4.132014024582235	-140.60283502326274	4.131471756033845	149.78264026115903	10560	-6.55752038096216
62.14857771264515	358.38033561520376	4.1731533420342455	-114.93196072338105	4.170687442308354	104.94537592625147	18496	3.1640865440958805
57.23689835194898	432.90099341239954	4.212067809034231	-76.19832655249866	4.209903128582864	118.9160650624035	33984	20.377131908291773
48.620695559860195	403.98964960231433	4.250424567732698	-78.85001642165844	4.249118814857374	93.55967253241488	55616	3.855683541569306
66.1773637999414	314.53367239947187	4.288951841114788	-68.39466118715154	4.288334501131884	86.12548889394475	64128	5.58832527695904
41.1530844462161	380.3838290547344	4.3279950536964	-66.17731911503324	4.327550187406394	82.24757659264856	80640	6.398400545879667
36.43258205850138	257.22482696763046	4.36683904960169	-68.13338462450793	4.366765873680904	82.87870813884729	78976	9.293838171503921
20.131159931400145	195.7151194244311	4.406375040185415	-63.56594573019697	4.405981559955413	61.24949314195942	85504	2.7564045149938465
28.24674627792468	207.4534626002673	4.445606244573716	-57.25100073769045	4.445197246229924	56.36591090088223	86720	-2.370807996920121
18.126122765644464	160.57580192027862	4.484483580069328	-50.69808673832267	4.4844129325044335	50.458555915827674	84352	-1.9838671368988798
10.074651596782264	230.40615523659386	4.523672239136351	-54.80275085097128	4.523628618778943	46.854137293152235	87168	-2.9547971334563954
7.6452904453841235	206.69299422647603	4.562492952834324	-51.706601907460026	4.562844305053453	42.81606571917473	85248	-2.9778012572005537
2.229534882757929	221.62503870445235	4.6020659613815	-53.183512601666735	4.6020599913279625	41.84065441749135	83392	-6.300776970218067
1.6790247300589192	171.7003564436703	4.6414182415161935	-47.85133258524411	4.641275677602472	45.54573451043211	82688	0.15604121455589848
1.5489663142440597	179.65755268682838	4.679405926340866	-42.88731820964949	4.680491363876982	39.419253275532355	64448	1.1732338588617495
-1.90390732191809	172.5590428564639	4.719898601173478	-39.37149760786451	4.7197070501514915	40.36775603111528	56128	-0.6751566253151395
0.858295694745594	88.58327604532182	4.759077692353457	-39.17581274133204	4.758922736426001	34.66252879668514	57600	-1.1842444192411676
-1.3663125540312022	66.35535756099543	4.7992885490515675	-35.2330594416635	4.798138422700512	29.626920553146192	66880	-0.9879005919501651
-2.5889090772530543	160.14280709527446	4.8363954891764624	-27.739350075761877	4.837354108975021	31.96379190259563	64256	-0.1471394782970492
-3.108121056170604	49.21529521635926	4.877351310698718	-32.020589575345184	4.876569795249531	27.958328333406826	68480	-2.677760803951969
-2.2681063600058096	46.74259483281176	4.915507284798267	-29.541921371714125	4.915785481524041	28.289068825260983	77952	-1.1618477302763495
0.6066771470545377	45.1763579338929	4.954826992821523	-28.844147639475523	4.955001167798551	29.249802788994202	76608	0.6142744836070051
-0.8354054410052355	41.08677566671281	4.994021540034773	-28.433490402160714	4.994216854073061	23.891456448120152	65984	-0.9801810428934914
-2.2693059949167655	38.61830205979149	5.033996578456441	-27.36840505615919	5.033432540347571	24.269673171661907	80640	-1.5089845155030162
1.634482547254026	35.347944588722996	5.072787176694002	-21.058734734671816	5.07264822662208	23.22247812441583	74496	1.6257016849567663
-1.6728438270271144	35.674792006837514	5.110947459787878	-23.77132540105049	5.11186391289659	22.223932324817724	64832	-1.1125248912303505
-0.973632506821443	37.15926709551591	5.151110078464843	-25.169616182361096	5.1510795991711	24.150449941158513	63104	0.5336813334370163
-0.8828936006837464	36.599959505416194	5.189409890764289	-23.323932040999352	5.190295285445609	22.03678182616568	53696	0.6448616297166154
1.5604204313742063	40.269310076082206	5.228701303062147	-22.302520054222896	5.229510971720119	24.595614185937848	46848	0.9692874462734835
0.5627596363769107	41.42253682437643	5.267857444568984	-22.951930563333008	5.268726657994629	24.01376566414001	36480	0.47791937551755836
-3.6400858999348014	41.06603110575854	5.306114504888796	-29.487128605529506	5.307942344269139	23.552456037095908	23488	-1.5372008561007533
