Count	Y Std	Y Lower Quartile	Y Mean	Y Median	Y Upper Quartile	X Mean	X Center
75776	0.3539935073903886	-0.17141041408934898	0.0014198361801469905	-0.006348676163417305	0.17357906002690038	4.250189134854746	4.249118814857374
86272	0.32206822459196033	-0.12407906233735534	0.004577023861249426	0.0466655286874427	0.17418592708368758	4.288386457745529	4.288334501131884
108032	0.31040500746834987	-0.14988481036430026	-0.01644076227021182	0.0028148821112978606	0.154571180589043	4.328657678578839	4.327550187406394
99072	0.29157218904670745	-0.13441102253518983	-0.017572928360502272	0.00996692750119311	0.13219898527667873	4.367126141629839	4.366765873680904
111104	0.2702549713022003	-0.12603853408160992	-0.015080295333386083	-0.005747342475707955	0.11361348908685456	4.4061108788273575	4.405981559955413
108032	0.24102561975170325	-0.1333398615039529	-0.03608745773359891	-0.01517805076145293	0.09532703227945304	4.444616590924522	4.445197246229924
112640	0.23134651751704222	-0.08956271772610455	0.008036722902311038	0.004207834058737389	0.1183435505721498	4.484275531737377	4.4844129325044335
104448	0.17627784414418465	-0.07271802896263392	0.00596551271414302	0.012167268845171969	0.09444455166636899	4.523484801687681	4.523628618778943
104960	0.19385554838431515	-0.08107624830376238	-0.0026523031335246115	0.007345166312505489	0.10164026931748357	4.562591335162629	4.562844305053453
99840	0.1703242452688508	-0.08099720268157064	-0.013897810019124648	-0.003590931936447768	0.0679983087351635	4.602452819547195	4.6020599913279625
92928	0.16319224806105082	-0.06022542978674533	-0.009127838552871345	0.006313281606357855	0.06496825521260213	4.641087970185848	4.641275677602472
73984	0.11982108447512345	-0.06211848550292933	0.00462706283419197	0.013684218824977716	0.07512786243764905	4.679110260932391	4.680491363876982
61952	0.11616562312617248	-0.04909203528915021	0.007837283775279499	0.014221039288901227	0.06855007259020288	4.720392732024085	4.7197070501514915
58368	0.11194929513873371	-0.054665351476529636	-0.012975744129212539	-0.004559791356191478	0.05075134896686863	4.759395682776008	4.758922736426001
71936	0.0731936634661952	-0.038624475888838106	0.0026786292132402164	0.004720311275717024	0.05112223975354494	4.80089989220925	4.798138422700512
61184	0.06515621291273581	-0.030950736599971936	0.004972572997263848	0.012506144894470843	0.044634762930640295	4.836579223158179	4.837354108975021
69376	0.0597428411117021	-0.03493130852698775	0.0004748913096644403	-0.0011940861167891693	0.03961283992532659	4.876621859678049	4.876569795249531
79104	0.05421853854978583	-0.03644525248906477	-0.003850703924321592	-0.002941224050350174	0.03274088876155412	4.915769722626351	4.915785481524041
78336	0.04148419121212622	-0.022255194565087975	0.002145666047280338	0.0036976334640716896	0.03315866990608999	4.955439550317954	4.955001167798551
63232	0.04785055359674411	-0.0317696980701179	-0.0008000048110811149	0.0035427435702439945	0.030754578685064784	4.994239435155959	4.994216854073061
83712	0.03759657862841073	-0.025639140469612392	-0.0004955800424543823	-0.002912307256101721	0.02517451477829574	5.034131102042259	5.033432540347571
74496	0.0378974506110122	-0.025811195012841973	-0.000607772282355589	0.0005705224508627206	0.022822880465898553	5.072931357826638	5.07264822662208
63744	0.03650406684561758	-0.025761740677836112	-0.0020417525388265554	-0.002784069492259191	0.02029212918150781	5.112150713277072	5.11186391289659
62464	0.0333134452018691	-0.01619861536204374	0.003213001139823254	0.002146124651423182	0.02284154083835689	5.151139279070168	5.1510795991711
58368	0.030451180384863497	-0.019296735523901508	-0.001160649688088231	4.028674707181722e-06	0.021469423659868352	5.190057387403967	5.190295285445609
43008	0.0327713267791302	-0.020898060185271766	0.0005961038519726788	0.000881608412135013	0.017282474413829567	5.229518335994849	5.229510971720119
37376	0.029844087496904273	-0.01300936069627536	0.005970826122986903	0.002597495999254778	0.022111405903916945	5.266817510913705	5.268726657994629
24320	0.026675413461610196	-0.020176293477548207	-0.0019944949282028014	-0.005912102108895466	0.012773631399587008	5.306259746372875	5.307942344269139
15360	0.03817452892852123	-0.02860800987296566	-0.009483089814308565	-0.011711273058469883	0.012246024640444999	5.346082092432908	5.347158030543649
17408	0.03699747722275552	-0.021596839451184437	-0.006292065303145135	-0.007772728692463606	0.013760790446615087	5.385002774213773	5.3863737168181585
11520	0.034366089088849305	-0.02046654086006416	-0.0014472834718540113	-0.004269732570402876	0.023503680418858804	5.423354827170859	5.425589403092668
4608	0.02223037796750461	-0.013538583150810848	-0.0014192374806892016	0.0038469852062903414	0.010563847936030126	5.4632463924359165	5.464805089367179
2304	0.013824762048556047	-0.00273678274685445	0.007373246180278235	0.00916371164438079	0.019714727286845417	5.494653607678784	5.504020775641688
1024	0.03999378183274463	-0.017922540388105115	-0.003852825819417243	0.0005596069161360186	0.014629321484823888	5.5387454236479945	5.543236461916198
0	nan	nan	nan	nan	nan	nan	5.582452148190708
