T([N II])	T1	T2	T3
5098.0392156862745	0.0	0.0	0.0
5294.117647058823	0.0	0.0	0.0
5490.196078431372	0.0	0.0	0.0
5686.274509803921	3001632.25	0.0	0.0
5882.35294117647	7641498.671875	0.0	0.0
6078.431372549019	9198422.28125	0.0	0.0
6274.509803921568	3872652.9375	0.0	0.0
6470.588235294118	7865776.6875	0.0	0.0
6666.666666666667	0.0	0.0	0.0
6862.745098039216	15123569.015625	0.0	0.0
7058.823529411765	80182458.34375	0.0	0.0
7254.901960784314	55770551.5625	0.0	0.0
7450.980392156863	100722886.2421875	0.0	0.0
7647.058823529413	133173581.78125	0.0	0.0
7843.137254901962	224459604.3515625	0.0	0.0
8039.2156862745105	390881422.6640625	0.0	0.0
8235.29411764706	636959928.09375	14385096.09375	0.0
8431.372549019608	1025593983.6132812	23221203.03125	0.0
8627.450980392157	1376241495.90625	43455563.90625	0.0
8823.529411764706	1927947133.9296875	105733672.203125	0.0
9019.607843137255	2713104041.4257812	348507177.96875	31260320.25
9215.686274509804	3413577105.0859375	640792094.875	19117767.25
9411.764705882353	4308336778.0546875	1226691979.5234375	91706016.15625
9607.843137254902	4443519746.691406	2119911559.4375	251544300.0
9803.921568627451	4497558270.3828125	3528880031.140625	1135303124.390625
10000.0	3965629192.4648438	4737694216.265625	1732415013.125
10196.078431372549	3092889430.0703125	5784688779.90625	3149254403.765625
10392.1568627451	2444703990.4609375	5879734320.6953125	3578311194.359375
10588.235294117649	1676583805.6367188	5064968663.6796875	4114720840.765625
10784.313725490198	951633506.25	4098464497.5625	4855709058.875
10980.392156862747	734976382.1953125	2930342626.8671875	4536516793.1875
11176.470588235296	383840470.53125	1597302430.6484375	3764194240.46875
11372.549019607844	180006976.171875	869436780.078125	3138251838.390625
11568.627450980393	94223662.875	440903821.3125	2772344214.4375
11764.705882352942	34548037.09375	248661600.921875	1707587322.0625
11960.784313725491	18028473.078125	133593452.28125	1491598191.3125
12156.86274509804	9120658.359375	46165666.9375	965214350.5625
12352.94117647059	4356524.875	70116389.375	709432141.296875
12549.019607843138	9106138.40625	63691714.5625	343321638.1875
12745.098039215687	9225816.125	39488488.6875	265689214.6875
12941.176470588236	0.0	28470381.6875	142932379.1875
13137.254901960785	0.0	15043212.125	63474439.6875
13333.333333333334	0.0	27711727.0625	63897327.3125
13529.411764705883	0.0	0.0	36881485.625
13725.490196078432	0.0	29991097.4375	15862822.125
13921.56862745098	0.0	0.0	0.0
14117.64705882353	0.0	0.0	0.0
14313.725490196079	0.0	0.0	0.0
14509.803921568628	0.0	0.0	0.0
14705.882352941177	0.0	0.0	0.0
14901.960784313726	0.0	0.0	0.0
