T([S III])	T1	T2	T3
5098.0392156862745	51521566.0	0.0	0.0
5294.117647058823	55364715.375	0.0	0.0
5490.196078431372	90567432.75	37096296.0	0.0
5686.274509803921	124681761.0	0.0	0.0
5882.35294117647	125941948.75	37676916.0	0.0
6078.431372549019	302516320.875	0.0	0.0
6274.509803921568	394462587.375	85538792.0	0.0
6470.588235294118	638111933.625	0.0	0.0
6666.666666666667	1772945874.0	0.0	0.0
6862.745098039216	3574576753.5	0.0	0.0
7058.823529411765	8668402022.125	78652175.0	78026008.0
7254.901960784314	19958606696.625	487826991.0	0.0
7450.980392156863	44957333546.625	752892943.0	66417770.0
7647.058823529413	96928732363.3125	4833542354.0	594268848.0
7843.137254901962	188439210904.625	40466347048.0	3351262526.0
8039.2156862745105	319869879961.25	228856541613.0	36886255811.0
8235.29411764706	355984956228.0	528083881881.0	222193306134.0
8431.372549019608	186169970984.875	408712588205.0	446446484723.0
8627.450980392157	51149988180.0	106171584037.0	362855019229.0
8823.529411764706	11123409653.125	10820237995.0	168314738494.0
9019.607843137255	2561071838.375	1821849633.0	41267912765.0
9215.686274509804	1120261105.25	955151333.0	5653592620.0
9411.764705882353	480463011.375	619165589.0	1921565073.0
9607.843137254902	272936784.625	307753508.0	1180416608.0
9803.921568627451	210132295.625	710972966.0	797087996.0
10000.0	98151649.75	258343390.0	878694270.0
10196.078431372549	36825984.75	262050884.0	314407132.0
10392.1568627451	47298062.125	57787120.0	105243158.0
10588.235294117649	50798333.5	62871256.0	517541892.0
10784.313725490198	50342463.0	50140600.0	827400424.0
10980.392156862747	0.0	47509012.0	101262060.0
11176.470588235296	2403960.625	61616632.0	272409900.0
11372.549019607844	3122235.625	0.0	246574828.0
11568.627450980393	0.0	42743420.0	310614308.0
11764.705882352942	0.0	0.0	76162844.0
11960.784313725491	0.0	0.0	0.0
12156.86274509804	0.0	0.0	64834988.0
12352.94117647059	0.0	0.0	0.0
12549.019607843138	31908908.0	0.0	0.0
12745.098039215687	0.0	0.0	0.0
12941.176470588236	0.0	0.0	0.0
13137.254901960785	27465879.0	0.0	0.0
13333.333333333334	0.0	0.0	0.0
13529.411764705883	0.0	0.0	0.0
13725.490196078432	0.0	0.0	0.0
13921.56862745098	0.0	0.0	0.0
14117.64705882353	15245122.5	0.0	0.0
14313.725490196079	0.0	0.0	0.0
14509.803921568628	0.0	0.0	0.0
14705.882352941177	0.0	0.0	0.0
14901.960784313726	0.0	0.0	0.0
