Y Lower Quartile	X Center	Y Mean	Count	X Mean	Y Median	Y Upper Quartile	Y Std
nan	2.0294117647058822	nan	0	nan	nan	nan	nan
nan	2.0882352941176467	nan	0	nan	nan	nan	nan
nan	2.1470588235294117	nan	0	nan	nan	nan	nan
nan	2.2058823529411766	nan	0	nan	nan	nan	nan
nan	2.264705882352941	nan	0	nan	nan	nan	nan
nan	2.3235294117647056	nan	0	nan	nan	nan	nan
nan	2.3823529411764706	nan	0	nan	nan	nan	nan
nan	2.4411764705882355	nan	0	nan	nan	nan	nan
nan	2.5	nan	0	nan	nan	nan	nan
nan	2.5588235294117645	nan	0	nan	nan	nan	nan
2.8160811281290563	2.6176470588235294	2.94127621321444	32768	2.611505340393016	2.94127621321444	3.066471298299824	0.1251950850853838
2.8947107252060182	2.6764705882352944	2.8947107252060182	16384	2.6925841661337135	2.8947107252060182	2.8947107252060182	0.0
2.939643778470167	2.735294117647059	2.999316813121209	147456	2.738192593892423	2.9781283370214737	3.0615910364843097	0.08297760368301217
3.0039761314469606	2.7941176470588234	3.0482782146295246	180224	2.7900361227269497	3.0618933090152565	3.104941328914676	0.07392248113068298
3.034270035635856	2.852941176470588	2.975563974342241	163840	2.8582194659141735	3.082641792096989	3.142764901941309	0.30066883990958315
3.057360812099583	2.9117647058823533	3.1626102192860794	294912	2.908721214570923	3.1414325029550874	3.235467100524726	0.1288823544861868
3.144814280715453	2.9705882352941178	3.190877147064928	212992	2.9734544342806806	3.172874930045886	3.2221658446178347	0.08113836512611132
3.2134291860436477	3.0294117647058822	3.2700680426631665	245760	3.0243584475813576	3.257823598717997	3.3251077657539962	0.06937271729356652
3.2319167079101936	3.0882352941176467	3.293329158209306	229376	3.088965086011861	3.280655921258493	3.320121620835982	0.08743580076222875
3.336338455396866	3.147058823529412	3.381243262188079	180224	3.1486592865808634	3.3688506719788	3.464332871644159	0.08056155158332552
3.4066104781708866	3.2058823529411766	3.465622597164693	98304	3.2063013108417455	3.4703859651087985	3.5030451474838014	0.06332638150041306
3.4548682054245394	3.264705882352941	3.508628266164066	262144	3.262997623583682	3.4927260983465436	3.5527470275093487	0.07134039591617675
3.488628202491358	3.3235294117647056	3.5722507932546304	180224	3.316500799398946	3.5832931188996584	3.6095948623420133	0.0828061543370995
3.5555003633523925	3.3823529411764706	3.583934469622675	81920	3.3748482993698348	3.588674699911249	3.6403424312408923	0.07216956546069295
3.6227786725779842	3.4411764705882355	3.6959621494244854	147456	3.4434583598714497	3.6530173993770925	3.7902521780949576	0.09692059478699458
3.657496354992733	3.5	3.7142198864222062	114688	3.4945285090212628	3.681535607361769	3.8106655688053146	0.07480555304170271
3.741677066077102	3.5588235294117645	3.7419695625062337	32768	3.558091114923571	3.741969562506233	3.742262058935364	0.0002924964291308729
3.8199200048660304	3.617647058823529	3.8308758239162737	32768	3.623746622361356	3.8308758239162746	3.8418316429665182	0.010955819050243898
3.951659897222338	3.6764705882352944	3.9516598972223367	16384	3.690468315753323	3.951659897222338	3.951659897222338	1.3322676295501878e-15
3.8641666086436173	3.735294117647059	3.9027653314957096	32768	3.7270078218655662	3.9027653314957105	3.941364054347804	0.038598722852093426
4.00216006597645	3.7941176470588234	4.010631060093592	32768	3.7801662949864516	4.010631060093594	4.019102054210737	0.008470994117143693
4.053979823609633	3.852941176470588	4.053979823609632	16384	3.8735066028067853	4.053979823609633	4.053979823609633	8.881784197001252e-16
nan	3.9117647058823533	nan	0	nan	nan	nan	nan
nan	3.9705882352941178	nan	0	nan	nan	nan	nan
nan	4.029411764705882	nan	0	nan	nan	nan	nan
nan	4.088235294117647	nan	0	nan	nan	nan	nan
nan	4.147058823529411	nan	0	nan	nan	nan	nan
nan	4.205882352941176	nan	0	nan	nan	nan	nan
nan	4.264705882352941	nan	0	nan	nan	nan	nan
nan	4.3235294117647065	nan	0	nan	nan	nan	nan
nan	4.382352941176471	nan	0	nan	nan	nan	nan
nan	4.4411764705882355	nan	0	nan	nan	nan	nan
nan	4.5	nan	0	nan	nan	nan	nan
nan	4.5588235294117645	nan	0	nan	nan	nan	nan
nan	4.617647058823529	nan	0	nan	nan	nan	nan
nan	4.6764705882352935	nan	0	nan	nan	nan	nan
nan	4.735294117647059	nan	0	nan	nan	nan	nan
nan	4.794117647058823	nan	0	nan	nan	nan	nan
nan	4.852941176470589	nan	0	nan	nan	nan	nan
nan	4.911764705882353	nan	0	nan	nan	nan	nan
nan	4.970588235294118	nan	0	nan	nan	nan	nan
