[Cl III] log10 (N' / N)	T1	T2	T3
-1.4705882352941178	3643898.112722055	3539469.1988529353	0.0
-1.4117647058823528	3841482.8588558864	2742396.0699106045	789958.7758617686
-1.3529411764705883	5608989.853728962	2555007.3315466316	726264.3589873954
-1.2941176470588234	6841696.4519216465	7462459.939436372	0.0
-1.2352941176470589	10900279.426984169	6111177.9325814	0.0
-1.176470588235294	7953485.414882364	4533760.494362965	0.0
-1.1176470588235294	10798278.066173347	2999834.9950637594	768250.6508342654
-1.0588235294117647	13373825.362268431	11561756.576788895	3033085.223415596
-1.0	17734792.349806063	13566319.627077531	720880.7733043177
-0.9411764705882353	15666819.559743052	7869147.002952602	1626426.5596063843
-0.8823529411764706	19404365.087878298	12551926.246898271	1801896.097877902
-0.8235294117647058	15332386.834459495	10099217.768061671	2168070.2348859226
-0.7647058823529412	19411919.97508569	13727595.305544399	1587362.972842548
-0.7058823529411765	17916567.027915962	13896516.987262229	6431887.080126571
-0.6470588235294118	28976689.69094877	16035616.897027547	2098797.297899559
-0.5882352941176471	28449173.098893315	26522249.423904818	11859250.629300628
-0.5294117647058824	38562235.15621547	43882794.195516944	17603661.635813676
-0.47058823529411764	55595056.58290169	52685287.03921435	22877628.417403836
-0.4117647058823529	65765199.92486151	62056328.1776896	30160307.655417357
-0.3529411764705882	67064771.67731449	76376321.22235273	68587520.06508134
-0.2941176470588235	77389126.68974803	91585644.74176516	97948081.0924896
-0.23529411764705876	105189601.12789242	135322796.45462754	151723892.3698203
-0.17647058823529405	113993279.76896091	139581398.40063232	163579101.4559167
-0.11764705882352944	115867327.93039067	145913643.14589795	210594105.05951786
-0.05882352941176483	146658438.2455115	185215299.26887047	256422693.48768416
-1.1102230246251565e-16	135435495.83003956	154976622.43964335	219520929.89554483
0.05882352941176461	130975228.80284695	173313904.72186476	206228588.3777641
0.11764705882352933	125850751.54721346	159025173.45506546	174949570.97617215
0.17647058823529405	120726414.12872429	130636396.37929372	155116470.762374
0.23529411764705876	106806342.41561843	122979602.03321837	90607020.82374635
0.2941176470588235	89993262.96169022	87438461.88132253	78039698.24239925
0.3529411764705882	74527661.48726763	73549567.63491766	42395813.56043708
0.4117647058823529	58617383.9610046	54596782.26444949	53428113.63306324
0.47058823529411764	55207185.57250421	42571270.71466839	21317678.261277307
0.5294117647058822	35932932.40265785	32415434.41860625	11410663.60238596
0.588235294117647	34724003.06210423	20469069.64037981	9707520.267959073
0.6470588235294117	28663882.006902177	20914829.589993116	8451106.430955356
0.7058823529411764	24564147.631974824	13661576.32819589	6581504.90318451
0.7647058823529411	19434340.76797991	6502849.251525877	6705433.562859945
0.8235294117647058	18170688.519291338	7450881.400682027	3292052.721809996
0.8823529411764706	15063282.554004764	5371374.5628093	795285.6422014651
0.9411764705882353	11073660.261421524	3711897.519425236	2805254.774636
1.0	9767343.282089971	2086166.2470562789	0.0
1.0588235294117647	7483874.666869366	2885775.5474854303	187833.9657051995
1.1176470588235294	9024955.302446622	3204793.166793709	923683.0904689654
1.1764705882352942	5971901.388415628	1093570.3869748362	788359.8790909884
1.2352941176470589	6145649.461660116	2761975.168258654	0.0
1.2941176470588234	3725927.53218985	1119624.4100221954	783004.0451211482
1.352941176470588	3180852.297572591	0.0	0.0
1.4117647058823528	2495391.154779189	0.0	0.0
1.4705882352941175	1909876.565219339	606384.1259300711	0.0
