[Cl III] log10 (N' / N)	T1	T2	T3
-1.4705882352941178	322202552.9364566	206037075.79908723	138647948.04149145
-1.4117647058823528	339848271.6726827	237591614.9229924	153734641.0910208
-1.3529411764705883	361686100.7581017	241099805.4358859	170413454.98713666
-1.2941176470588234	383263824.6371682	274523189.34686726	185560868.18801367
-1.2352941176470589	392371561.19763213	295964838.7751924	189129234.46628258
-1.176470588235294	413416888.4422526	305478788.7906288	203589428.71856195
-1.1176470588235294	431759153.91439176	313605713.3219863	202729328.2430901
-1.0588235294117647	432976962.87432486	338728981.2976152	240323461.40004158
-1.0	457191714.7557721	369611518.9162915	247290412.66594344
-0.9411764705882353	475230762.8703682	379457680.38489	280285756.7224344
-0.8823529411764706	505681156.1718046	414133520.14095086	319279684.0779357
-0.8235294117647058	526070466.67343724	436586378.73959357	343284441.5255296
-0.7647058823529412	541981117.2708473	480348117.8081439	367814493.7147366
-0.7058823529411765	567893914.6056277	522864744.1553221	443057737.0469549
-0.6470588235294118	603064415.8173336	577042431.8687004	518285595.6452781
-0.5882352941176471	632059727.7883828	617084382.4702085	605885260.8665879
-0.5294117647058824	672034402.0969665	707702877.5882729	693295156.4819453
-0.47058823529411764	707808030.7045456	767315493.3159226	796675067.695164
-0.4117647058823529	746932561.7173829	856737654.1151338	918795841.5307925
-0.3529411764705882	787820453.369821	927978733.2742584	1079144696.8493552
-0.2941176470588235	831001075.6745222	1020300593.2970737	1181181297.981762
-0.23529411764705876	841294386.8847556	1101335401.7810333	1327884712.1921735
-0.17647058823529405	880977517.6552063	1144988360.5710695	1424860495.8976822
-0.11764705882352944	896560830.8612001	1229927618.1745498	1500578028.8046966
-0.05882352941176483	925760902.8823631	1234445231.683774	1546114174.4272776
-1.1102230246251565e-16	913400512.5350447	1240538820.7645614	1578414048.2884154
0.05882352941176461	901710273.216706	1238281985.59248	1541899032.2652826
0.11764705882352933	895180221.0463957	1197267684.2914176	1446691903.9437628
0.17647058823529405	860070188.7639145	1161404926.3828788	1300403870.6433964
0.23529411764705876	831884746.2379956	1094000229.6457222	1155340055.8949819
0.2941176470588235	778532323.551681	1012420737.2648491	1055634018.4070706
0.3529411764705882	763809454.931421	926278238.6981508	908318957.4739735
0.4117647058823529	724128577.1171411	808662076.3786696	756736243.0775987
0.47058823529411764	662397546.312648	748057804.7903212	635210154.0987558
0.5294117647058822	625295046.5371351	651887847.385469	546945449.6639817
0.588235294117647	587761653.0057082	568204786.8503867	468031003.8540906
0.6470588235294117	541003736.0425488	520237012.9512803	384869727.47252214
0.7058823529411764	503091097.61147183	460443672.6830014	320720672.12426436
0.7647058823529411	478271721.26926655	408081438.71837884	264972387.3686912
0.8235294117647058	439941731.62064415	364448393.11411417	212201949.81914213
0.8823529411764706	417751804.48840374	310490134.9721417	194186273.6199429
0.9411764705882353	383687257.0743627	284231467.5338208	159761156.62501568
1.0	365495577.8410873	255569151.60451877	128084637.19420065
1.0588235294117647	345542165.1840323	229894008.63955304	111070539.77625383
1.1176470588235294	333516940.4127297	214870438.35954008	106472859.48961815
1.1764705882352942	319179940.22969633	187609119.60568988	87565306.65402678
1.2352941176470589	303566942.8999126	170532441.4801974	71130781.30054107
1.2941176470588234	293385348.84587	162766243.5174266	64831129.52158098
1.352941176470588	271482420.8638029	136228824.328615	54980593.991716385
1.4117647058823528	258045968.38503632	124423760.17613882	46710369.16521205
1.4705882352941175	244693242.59587047	112231451.10374734	40907947.33366189
