Y Median	Y Lower Quartile	X Center	Y Upper Quartile	X Mean	Count	Y Std	Y Mean
-0.03809804536291404	-0.36982113520409404	3.6216678344652173	0.6704589639256517	3.6224304491428376	224	0.7485446535959208	0.032017321035780304
0.5800646669265164	-0.49484742794854514	3.660883520739727	0.9243501382761936	3.66807148514762	240	0.7331668631175359	0.3760462306874789
-0.3382430062065751	-0.6476873221474575	3.700099207014237	0.3308402830348394	3.7034907295000563	592	0.7329852260374621	-0.14675840929913656
0.04820580849599755	-0.8080091958114721	3.7393148932887468	0.404975898621716	3.739815209927367	736	0.7449784323868273	-0.08091251714388865
-0.18627840192170098	-0.8694951947948244	3.778530579563257	0.43431200213114707	3.7798947900431235	1296	0.8217862240315902	-0.13766148274606568
-0.2682072859725011	-0.7787049168078489	3.8177462658377666	0.6492457893291481	3.819414141792152	1664	0.8397686532990963	-0.12077616265862805
-0.0725607184742767	-0.595472135895811	3.856961952112276	0.6574714785365202	3.856427945283708	1888	0.7949004236644647	-0.0014991617999854322
-0.10837897340173443	-0.6803492613397233	3.896177638386786	0.5686503081188032	3.897182131317871	2352	0.7599615548012202	-0.03076359780855593
-0.08400109166198444	-0.6338881836143986	3.9353933246612955	0.5905927429827686	3.936132251666939	2736	0.8030283042940929	-0.02404173258420775
-0.11669946360980223	-0.6665184893789002	3.9746090109358057	0.4162641423911393	3.9749889645076824	3328	0.7140978139919937	-0.09476322870030643
-0.08679379364320886	-0.6369486709500851	4.013824697210316	0.5399253367651817	4.015509755638577	4064	0.7550015933131036	-0.05134230094612787
-0.041342281747166254	-0.6023633691038262	4.053040383484825	0.4860542251023423	4.054089088485187	5088	0.7415748532776857	-0.030795959312274978
-0.0197074117513927	-0.555344162048264	4.092256069759335	0.42386334092008054	4.092974727887114	6176	0.7009298394621534	-0.04639974730417647
0.01936106100347643	-0.4714118243142833	4.131471756033845	0.479728963183733	4.132541857426211	8144	0.6978057803118859	-0.00909123187576968
-0.046422031576223134	-0.4559081575722978	4.170687442308354	0.37531330244217903	4.172193203088862	13872	0.6545966498210766	-0.02813323335962908
0.020111749985868514	-0.42664506896074966	4.209903128582864	0.4390134174855311	4.211068394238633	23824	0.6484803740246524	0.00452188182608286
0.017303700052293966	-0.3886469479651531	4.249118814857374	0.4127951303900659	4.250002938334993	37552	0.6304713003888924	0.006500815944942735
-0.010711774216298299	-0.4272826126532496	4.288334501131884	0.38488934490915305	4.289175381129616	47808	0.6207703509891284	-0.02366116013539449
0.0021420562993248395	-0.40127435726944843	4.327550187406394	0.397768271718308	4.328130193721637	58368	0.6238676389738692	-0.00720809653512822
-0.006301234151759881	-0.37305978751478985	4.366765873680904	0.35608076413836054	4.366906343057463	62896	0.6027733627160292	-0.014807862828581628
