Y Mean	X Center	Y Std	X Mean	Y Upper Quartile	Count	Y Lower Quartile	Y Median
3.8663071213729197	2.0294117647058822	0.4692274237770887	2.0338588715345036	4.037688666597072	24	3.4126810067668902	3.968612155863742
3.9027274739970514	2.0882352941176467	0.574427165607157	2.0823912589171507	4.187457100503854	36	3.8103370855911285	3.977446186193223
3.7009526342001022	2.1470588235294117	0.5624339707780927	2.147026862334028	3.8050103927757446	76	3.315194673892356	3.5594414430952552
3.918913730133653	2.2058823529411766	0.6069336949641221	2.214221987163683	4.286960974634828	88	3.3504336905459535	4.006439286064551
3.543387947716542	2.264705882352941	0.6448952505955796	2.2690766049932956	3.8841146177641734	164	3.1264288964931897	3.612476773844817
3.5674679467856993	2.3235294117647056	0.6375365116793719	2.326593512811443	4.016957967168478	328	3.1524561459816116	3.5589237222747077
3.6789685739071176	2.3823529411764706	0.6528394636044598	2.3861797104869997	4.130761154680508	640	3.2705710804951673	3.7149570869834694
3.645699656792919	2.4411764705882355	0.6295324229847031	2.444573021772659	4.062940975265989	1132	3.206563024167041	3.6670247998681
3.6095468396727357	2.5	0.6201333544560832	2.5035930906128736	4.006978343076648	1904	3.196867484535232	3.590648704184291
3.6535752967639494	2.5588235294117645	0.6263074977593722	2.562648813010658	4.07840408724663	3912	3.235031970550138	3.6750299471196524
3.660208450866116	2.6176470588235294	0.6096030911623509	2.621336892766517	4.077323621607801	8332	3.257808489674404	3.668164975595957
3.634826922939179	2.6764705882352944	0.612472229503265	2.679708288630375	4.0661047723228245	16864	3.2290896402372384	3.6504319264091176
3.6266132794077164	2.735294117647059	0.6053446364021446	2.7377584375489454	4.050717583958199	28608	3.2278629750666865	3.633848243473216
3.6332457604553	2.7941176470588234	0.6050466523537054	2.7954271363709258	4.064207548044916	41088	3.2294506930523053	3.6495443355866524
3.6264385719173893	2.852941176470588	0.6063151218876264	2.8534545831958584	4.0408067343986875	50032	3.224747247748229	3.6367860020200915
3.6352898281121724	2.9117647058823533	0.6056143720901068	2.9120664158598175	4.050714578734572	58560	3.23800572368664	3.653124307374916
3.6248853261011136	2.9705882352941178	0.5925951931843179	2.9706173206872655	4.039210646552539	67328	3.23088052154577	3.637356227008105
3.6193113801538797	3.0294117647058822	0.5948964175875949	3.0294023278698794	4.025292205526436	78232	3.234937310710215	3.6414424886821664
3.612158852207966	3.0882352941176467	0.585148736643904	3.0880802214114405	4.011804196574534	83672	3.235616730161064	3.625975136269438
3.6062730308586715	3.147058823529412	0.5738476031152857	3.1472133808240326	3.990025617724469	87784	3.24337411093555	3.617542277392602
3.6030238318795242	3.2058823529411766	0.556091073252333	3.2066952660588015	3.970738728512538	99216	3.2580941673689985	3.621405939029216
3.6113125201198497	3.264705882352941	0.5373629942621329	3.265378138702836	3.9578863883251345	114084	3.284170103208721	3.6288959078162604
3.6167449564714866	3.3235294117647056	0.5182103787095337	3.3236824027137537	3.9440081355380165	117820	3.304042335339766	3.6384925225987517
