Count	Y Median	Y Upper Quartile	Y Mean	X Center	Y Std	Y Lower Quartile	X Mean
116736	2.5967767789838945	17.902371600960578	0.918776806544732	4.366765873680904	27.824098530972197	-16.701206179192923	4.365451075381641
114688	-0.9731388362952202	11.602546548381724	-1.6853306512236779	4.405981559955413	18.69511394396915	-11.488408853621422	4.405714403538115
114688	-0.05191112409511334	17.018577596768182	1.6468304966991323	4.445197246229924	23.92771847722698	-15.526584588311152	4.442551770930055
117760	-0.9122951340632426	9.40873174985336	-1.0348683968952963	4.4844129325044335	18.67080464066869	-13.955773715538271	4.483866026034618
107520	-0.7621818834668375	10.22889991439115	-0.5950518050464823	4.523628618778943	18.838488277020186	-11.267784750569263	4.525405154536914
110592	-0.3176596327821244	12.242697702292844	-0.3587747935303435	4.562844305053453	19.400290792927184	-13.301834030844702	4.560878649764474
95232	-2.797285154168094	9.648636763567993	-1.872863129133078	4.6020599913279625	19.15733426756165	-13.8959657143605	4.5998840563556715
100352	0.054245885562522744	11.701339856606864	0.6053482100848334	4.641275677602472	15.308273302778165	-9.753244454385822	4.638904992927847
66560	-1.8076462657390948	7.478078530047242	1.1787166873963613	4.680491363876982	17.065884351653306	-7.615783396318875	4.6778413357631905
63488	-1.9287238686220007	7.158123900752798	-1.8077772395669942	4.7197070501514915	13.776394376882898	-9.474479760712711	4.718770772816453
67584	0.621793193371559	8.483434805509205	0.15774096529106496	4.758922736426001	14.93958183087778	-9.654327191348784	4.758154306385585
64512	2.413160389123732	12.770786537781532	1.963816573757954	4.798138422700512	16.819723772829775	-9.569031824685226	4.799697259082914
63488	-2.48760624748229	11.721785666570213	-2.8582117291906095	4.837354108975021	18.36246016823647	-17.4070876187634	4.837711567817267
73728	-2.482434772726265	10.032891282786295	-0.38689459390828534	4.876569795249531	13.693033597158308	-11.489952488422432	4.8761336218966544
80896	2.2483029483119026	9.9182354868517	1.2709790075097218	4.915785481524041	13.693592281551563	-5.206390591823947	4.916723611518658
71680	0.587387946184208	6.78624554378257	-1.7747469480100335	4.955001167798551	13.520128979173393	-11.847175774260904	4.95406319011389
64512	0.36142763252428267	9.34546948053503	-1.2893302667863238	4.994216854073061	16.891256960197428	-13.585503469530522	4.994699462590388
84992	1.0941702845284453	6.655071629123995	-1.7548062321951305	5.033432540347571	15.558937872591194	-11.183105625405005	5.034390649510803
68608	-0.4467425632119557	6.8933171510798275	-1.1840447897713275	5.07264822662208	14.037338366626377	-7.363122184460735	5.073743433167511
73728	3.5338270104657568	8.762821626825826	3.7475019662590006	5.11186391289659	17.481574371416325	-7.257852061518861	5.109915070766037
66560	1.1189059296902997	15.164938432642884	2.036343427551233	5.1510795991711	19.296281632962422	-8.337067447326262	5.152237228544553
52224	0.990522833313662	12.469545310210378	1.2384373758993439	5.190295285445609	17.74946093535649	-10.205759359455442	5.191459987364936
51200	-3.133708512459634	6.36398577836917	-11.39120543093477	5.229510971720119	51.09263985518168	-19.280497631983962	5.230088942779723
32768	11.04526297385928	27.50674344501431	7.458481832741313	5.268726657994629	25.712273637113515	-3.5691484573221715	5.2649662680144935
27648	2.2166193868724804	21.955204650155792	9.5365195265091	5.307942344269139	26.073645029042737	-8.250979400794677	5.309556543860641
11264	-7.576925372579353	10.221864274995824	-15.192279032867605	5.347158030543649	33.56514159031369	-20.88565770796049	5.35459652992976
19456	-0.9053310216331738	6.13373644382591	-9.211849978846754	5.3863737168181585	27.239734493944596	-30.827855243884187	5.385843962100409
10240	17.21367647452462	31.5496378184107	3.458650056674924	5.425589403092668	39.19229207577909	-16.994703259029848	5.420940719676189
5120	16.049372147388567	33.41300127289833	20.75093742015124	5.464805089367179	20.354752602967615	8.61839380101992	5.452966885948141
1024	-40.84712016377853	-40.84712016377853	-40.84712016377853	5.504020775641688	0.0	-40.84712016377853	5.48969298728099
1024	-20.702743293320964	-20.702743293320964	-20.702743293320964	5.543236461916198	0.0	-20.702743293320964	5.527038291135369
0	nan	nan	nan	5.582452148190708	nan	nan	nan
