log10[ N([Cl III]) ]	T1	T2	T3
2.0294117647058822	30647692.625	88835471.5	0.0
2.0882352941176467	173889470.875	0.0	0.0
2.1470588235294117	0.0	0.0	0.0
2.2058823529411766	87303059.25	0.0	0.0
2.264705882352941	150947302.875	0.0	0.0
2.3235294117647056	347326772.0625	0.0	0.0
2.3823529411764706	481050756.5	93939204.75	0.0
2.4411764705882355	230165331.25	231017889.25	0.0
2.5	304219938.0	0.0	0.0
2.5588235294117645	118265339.25	185777274.5	0.0
2.6176470588235294	908284813.3125	0.0	0.0
2.6764705882352944	499269742.6875	537920875.75	0.0
2.735294117647059	812986201.0625	387477460.0	0.0
2.7941176470588234	1463163675.4375	225560991.75	0.0
2.852941176470588	1790845437.875	598800166.75	0.0
2.9117647058823533	1805642078.625	966824305.5	279144574.25
2.9705882352941178	3033319991.3125	1833228835.5	532747824.75
3.0294117647058822	4052859931.5625	1546390657.5	573066054.0
3.0882352941176467	5794309699.9375	1541739057.25	697451776.5
3.147058823529412	5109171585.6875	3033842819.0	627785493.0
3.2058823529411766	7326840119.1875	2821471467.0	855785110.0
3.264705882352941	6257709982.3125	3379851531.75	1301961092.25
3.3235294117647056	6541094471.78125	5512401310.5	1680119889.5
3.3823529411764706	5522232307.65625	6357806412.75	4370325806.75
3.4411764705882355	3998340117.71875	7001735230.75	5711672167.75
3.5	4322205900.8125	7861420513.5	5768190925.0
3.5588235294117645	2471564328.5625	8392960121.25	7020689353.75
3.617647058823529	2514623463.4375	5488258297.0	9533564077.0
3.6764705882352944	2048708116.1875	4476006316.0	8574456763.5
3.735294117647059	1824529393.5625	3392075124.5	6751326685.0
3.7941176470588234	940172003.34375	2313227188.5	2679435903.0
3.852941176470588	498968598.96875	2593452154.0	3358151228.0
3.9117647058823533	269803174.03125	2037458364.0	3549680778.0
3.9705882352941178	106578106.9375	903612244.0	2634487207.0
4.029411764705882	34201738.0	349466899.0	2373941712.0
4.088235294117647	0.0	0.0	1777077394.0
4.147058823529411	39679062.375	0.0	617318672.0
4.205882352941176	0.0	0.0	594825747.0
4.264705882352941	0.0	0.0	0.0
4.3235294117647065	0.0	0.0	0.0
4.382352941176471	16131014.765625	0.0	0.0
4.4411764705882355	12398079.390625	0.0	0.0
4.5	11066984.625	0.0	0.0
4.5588235294117645	0.0	0.0	0.0
4.617647058823529	15558261.75	0.0	0.0
4.6764705882352935	0.0	0.0	0.0
4.735294117647059	0.0	0.0	0.0
4.794117647058823	0.0	0.0	0.0
4.852941176470589	0.0	0.0	0.0
4.911764705882353	0.0	0.0	0.0
4.970588235294118	0.0	0.0	0.0
