Y Median	X Center	Y Std	X Mean	Count	Y Lower Quartile	Y Upper Quartile	Y Mean
nan	3.6216678344652173	nan	nan	0	nan	nan	nan
nan	3.660883520739727	nan	nan	0	nan	nan	nan
nan	3.700099207014237	nan	nan	0	nan	nan	nan
nan	3.7393148932887468	nan	nan	0	nan	nan	nan
0.1328701358681623	3.778530579563257	0.044446477978426206	3.7716814311965186	8192	0.0884236578897361	0.1773166138465885	0.1328701358681623
0.11649313145719133	3.8177462658377666	0.3545408825280141	3.8127920841952765	8192	-0.23804775107082274	0.4710340139852054	0.11649313145719133
-0.034984724632253876	3.856961952112276	0.08122342078045262	3.860896966564868	12288	-0.04084207745798008	0.1343128075822557	0.019495335164007248
0.1909360844569692	3.896177638386786	0.2563357213393513	3.8943382302239917	12288	-0.13056889478363543	0.4972616615430461	0.18587628373879328
-0.7975337435186591	3.9353933246612955	2.220446049250313e-16	3.9396408642043004	4096	-0.7975337435186591	-0.7975337435186591	-0.7975337435186594
0.020609109450046268	3.9746090109358057	0.28698926339694886	3.967409274561704	20480	-0.09832656361862213	0.06890650240532502	-0.08335899736629888
0.10609278155978277	4.013824697210316	0.20491016837302406	4.012214191903891	24576	-0.08500114102715986	0.24748938797209385	0.10295274489331326
0.010914709826662011	4.053040383484825	0.15854586558241288	4.058452324588236	16384	-0.13792740976209847	0.1579689915564442	0.009126871967683706
0.152062586037089	4.092256069759335	0.17180253649914526	4.088496684837665	16384	0.09222446866019038	0.2399285083956767	0.1800903910187781
-0.0714416981809838	4.131471756033845	0.21814227831694907	4.13594959886009	28672	-0.4006957967637019	0.006554670420962185	-0.16130652594685532
-0.0625178067122929	4.170687442308354	0.1704284268360512	4.17228674157397	32768	-0.17480638262896891	0.0010658474017056756	-0.11627661100992281
0.0038739806322300417	4.209903128582864	0.07228100265666701	4.210445591487496	77824	-0.04715248391377041	0.0478268546981115	-0.0013918350125254125
0.02055048130639118	4.249118814857374	0.06776809950551334	4.250811761112195	110592	-0.049704463405211265	0.05088207008683774	-0.0005316317400318953
-0.019200644844811005	4.288334501131884	0.06079870879763676	4.288011305606732	118784	-0.04945164698606595	0.039819744687596595	-0.0051050629367657896
