X Mean	Y Upper Quartile	Y Median	Y Mean	X Center	Y Lower Quartile	Count	Y Std
5098.673239473445	8540.053292752886	7961.345333425044	7986.565583808756	5098.0392156862745	7355.668681287754	2269	1083.870885936705
5297.302600307903	8519.635408349037	7959.744709077386	7976.582464514501	5294.117647058823	7366.288903441379	2632	1027.006413584323
5492.722049018149	8517.707597118108	7974.44446111831	7948.266833190501	5490.196078431372	7366.406982619252	2971	1018.0493547923242
5688.956914471523	8524.074685353684	7983.546556433777	7986.99517657104	5686.274509803921	7415.176947911923	3552	1023.579875310631
5884.519972682494	8500.281434257067	7972.286919646208	7954.637190023192	5882.35294117647	7405.938937962722	4107	974.075416483656
6081.786205920452	8514.008735291245	7988.585645418638	7971.322463859091	6078.431372549019	7421.306921284644	4976	1019.3586582822564
6277.218060396015	8507.369430951345	7986.427790594975	7972.637743348326	6274.509803921568	7418.1805648946865	5879	992.0360077655148
6474.243275501782	8508.211165615858	8012.879884080343	7989.229905264142	6470.588235294118	7447.352673528677	7065	973.0881259886237
6668.774085324143	8507.009302010656	8016.511541416374	7993.486692149835	6666.666666666667	7478.914766026414	8265	922.4105278690104
6865.637238691114	8487.979904652508	8020.988474221438	7997.424517315455	6862.745098039216	7509.916189332312	9532	915.9418994206709
7062.133857933522	8500.47203708872	8040.22922333394	8008.046221738271	7058.823529411765	7534.671598650001	11129	903.0007219246331
7258.344199115556	8471.869555877132	8039.849559750295	8010.859543508044	7254.901960784314	7548.136878541487	12899	872.395590020071
7454.012264716136	8482.863664928343	8067.011504329821	8032.691538415789	7450.980392156863	7607.426149522807	15074	847.7858345858498
7649.79635635388	8490.335937006488	8097.118042241237	8049.77591276876	7647.058823529413	7628.210414371471	17780	825.2885263453323
7845.810802780184	8482.622064715364	8104.174113543343	8067.381404590905	7843.137254901962	7670.078938102226	21059	797.4086430472943
8042.11836419412	8497.692341930113	8119.770029946853	8081.608261995555	8039.2156862745105	7692.925765804475	24979	768.9391544823123
8237.798320796905	8507.431137234811	8140.206882124744	8100.212073716563	8235.29411764706	7729.861022972393	29501	756.9072424811511
8433.362728784676	8517.81369777053	8170.088704512071	8123.197917615216	8431.372549019608	7770.025887463207	34101	724.8460194229579
8630.14747306448	8532.008626567585	8193.874043865553	8151.667653600277	8627.450980392157	7812.744971758566	39496	698.2255574716538
8825.77203458136	8548.142935802309	8220.523217996039	8175.0148815872435	8823.529411764706	7853.842391987964	45535	676.1492283390379
9020.965153977117	8559.530129694791	8239.391638724857	8192.949612780243	9019.607843137255	7881.863997640462	50283	650.933186596059
9216.150222595055	8576.425270716549	8260.354615581782	8215.488149058838	9215.686274509804	7906.1435867261935	54494	648.0809237672845
9411.428034439321	8581.999406252722	8271.654652013889	8223.854823005593	9411.764705882353	7917.900938894406	55679	632.3286316882546
9606.519006792998	8587.118808552343	8273.022990359237	8225.233334663448	9607.843137254902	7916.700401797376	53842	638.7040866503322
9802.898447574917	8593.059893351483	8275.962427026774	8229.567241452933	9803.921568627451	7920.3406671428	51084	642.612401591368
9998.422620076342	8595.290142192063	8281.438099698578	8232.120137944703	10000.0	7922.567119642234	47368	647.1574490150546
10194.062979542381	8604.44551859582	8279.788109594054	8234.204249995322	10196.078431372549	7916.307544156067	43376	661.9101749532224
10389.744886695624	8612.734208421953	8281.576570787798	8234.019101284253	10392.1568627451	7905.343661442463	37730	684.2700935221714
10585.638368978245	8611.439190431625	8270.742967206494	8219.974797336376	10588.235294117649	7882.261694370579	31944	708.1920413024428
10781.671080162776	8625.12134846325	8272.148119494805	8223.042114220643	10784.313725490198	7875.550059939212	27100	730.6997874579984
10977.51660647966	8619.17622124965	8256.614517337826	8209.134041787629	10980.392156862747	7844.5509381196125	22304	766.3162333110932
11172.305285093244	8615.557201953327	8243.881279067185	8190.6701023706555	11176.470588235296	7810.481971634374	17877	788.0426089251647
11369.493174610408	8614.671697255297	8221.469696810964	8177.486993483257	11372.549019607844	7774.167975939066	14576	830.0360356297666
11565.453447059106	8622.85242387937	8203.654351077314	8154.421084651456	11568.627450980393	7718.948893475037	11979	857.1994218166592
11761.91768621852	8622.665580319808	8195.821493187615	8144.500125755605	11764.705882352942	7692.718324461428	9687	904.6869775243215
11957.75930132375	8619.210813579732	8152.284795543052	8116.029111437753	11960.784313725491	7621.80328121646	7773	945.6967589743969
12154.141865020158	8615.782765653876	8132.556611416391	8093.889802397702	12156.86274509804	7565.075950966751	6324	992.593183126649
12349.47207775891	8642.592575157916	8125.293721800184	8102.945204020934	12352.94117647059	7538.870558618876	5168	1042.9196611749292
12545.380341974213	8618.362170177743	8089.294760986022	8077.346046680073	12549.019607843138	7499.181330072524	4428	1067.9264896586574
12743.619792509011	8629.321470086496	8072.203963394343	8063.96745759479	12745.098039215687	7470.435068677024	3705	1083.3534609047783
12939.416068976405	8603.80645695013	8011.824432662899	8019.848990867106	12941.176470588236	7401.165991974702	3148	1138.0260511918682
13134.583117093509	8648.841966223263	8015.627427873242	8044.8197418942245	13137.254901960785	7330.666101282382	2688	1232.391912967274
13332.373056655379	8646.22592026991	8002.299967340424	8010.34306659129	13333.333333333334	7291.589941817952	2394	1218.1586444605819
13527.857038208858	8647.283156801146	7981.2749642213585	8021.558767769094	13529.411764705883	7319.041642814316	2059	1211.7422102495752
13724.305311530466	8655.468413720464	7991.515824534632	8006.336226953915	13725.490196078432	7248.450055879814	1752	1218.6201815139204
13918.242704613986	8681.236106881312	7984.435611153323	8047.200555283396	13921.56862745098	7200.311400952349	1590	1353.9335094765825
14116.916073048827	8733.859640542523	7995.111105125317	8053.007684296234	14117.64705882353	7194.735149945334	1493	1368.0740002678951
14312.442627646029	8693.556911748141	7903.563116016996	7984.61457074056	14313.725490196079	7151.268790688659	1306	1398.7295219285554
14504.063078548328	8779.816885319815	7915.27783572002	8015.197318087696	14509.803921568628	7135.947231281082	1096	1421.24026969556
14703.77751269007	8731.638496289055	7874.551315775767	8016.919885876723	14705.882352941177	7070.0310447511365	1012	1453.4554284339556
14900.208100878112	8783.401666444386	7920.468518582915	8096.476463701732	14901.960784313726	7220.642669457121	952	1436.859007496182
