[N II] Delta T	T1	T2	T3
-4901.9607843137255	0.0	0.0	0.0
-4705.882352941177	0.0	0.0	0.0
-4509.803921568628	0.0	0.0	0.0
-4313.725490196079	0.0	0.0	0.0
-4117.64705882353	0.0	0.0	0.0
-3921.5686274509803	0.0	0.0	0.0
-3725.490196078431	0.0	0.0	0.0
-3529.411764705882	0.0	0.0	0.0
-3333.333333333333	0.0	0.0	0.0
-3137.254901960784	0.0	0.0	0.0
-2941.176470588235	0.0	0.0	0.0
-2745.098039215686	0.0	0.0	0.0
-2549.0196078431372	4221949.60736803	0.0	0.0
-2352.9411764705883	0.0	0.0	0.0
-2156.862745098039	0.0	0.0	0.0
-1960.78431372549	0.0	0.0	0.0
-1764.705882352941	7681232.815268379	0.0	0.0
-1568.627450980392	30856844.699219555	0.0	0.0
-1372.5490196078429	75457850.60400566	0.0	0.0
-1176.4705882352937	161525593.472125	0.0	122638718.85259226
-980.3921568627447	357806771.98164654	42837268.37328602	52432918.70276248
-784.3137254901958	1085039377.7885995	143442457.749768	262969406.07331067
-588.2352941176468	2339762604.116426	939261076.0728258	644912495.7799089
-392.1568627450979	4552391164.034356	3551911743.350054	3183714844.1660976
-196.07843137254895	7122122585.973628	9958882806.697336	8847964150.298822
0.0	7914512771.622203	12896727955.043852	14049225159.56875
196.0784313725494	6839411555.8972435	9071324670.290623	8814560869.629482
392.1568627450988	4492526374.658284	2783699279.2864337	2418635688.621835
588.2352941176478	2554229103.685911	641270836.0073043	481309854.0225882
784.3137254901967	989612096.3096268	115033693.51675285	68271970.33612424
980.3921568627457	316354948.3640166	13627189.056636391	32498892.897926603
1176.4705882352946	88245125.77485785	0.0	0.0
1372.5490196078435	17272598.433285482	0.0	0.0
1568.6274509803925	29100496.680796098	0.0	0.0
1764.7058823529414	0.0	0.0	0.0
1960.7843137254904	0.0	0.0	0.0
2156.8627450980393	0.0	0.0	0.0
2352.9411764705887	0.0	0.0	0.0
2549.019607843138	0.0	0.0	0.0
2745.098039215687	0.0	0.0	0.0
2941.176470588236	0.0	0.0	0.0
3137.254901960785	0.0	0.0	0.0
3333.333333333334	0.0	0.0	0.0
3529.411764705883	0.0	0.0	0.0
3725.490196078432	0.0	0.0	0.0
3921.568627450981	0.0	0.0	0.0
4117.64705882353	0.0	0.0	0.0
4313.725490196079	0.0	0.0	0.0
4509.803921568628	0.0	0.0	0.0
4705.882352941177	0.0	0.0	0.0
4901.9607843137255	0.0	0.0	0.0
