X Mean	Y Mean	Y Median	Y Lower Quartile	Y Std	Y Upper Quartile	Count	X Center
3.6214358135938625	-0.0282748069087142	-0.018035969095849598	-0.060696137489646876	0.039268349595856455	-0.0012012574947804092	512	3.6216678344652173
3.6611196711737617	-0.005921519932124796	-0.0008373818580191547	-0.03697328159992969	0.043218995852890706	0.03116707139741325	1152	3.660883520739727
3.6991140202614377	0.004886874932886188	-0.007328506469780543	-0.04203315691888187	0.06799622091803129	0.027585463912021387	2368	3.700099207014237
3.7459950697963134	-0.003279559490318768	-0.0030620546308016013	-0.03480128302255946	0.04197099313328202	0.022224303666666962	4032	3.7393148932887468
3.7806726017332775	0.0061251990496696	-0.003773335609781119	-0.027578384998974085	0.06665663612666084	0.024733082117422527	6080	3.778530579563257
3.8191026620121535	0.001983294643143369	0.0017317422249698614	-0.024654676605863637	0.046485422521629474	0.028698754985626424	7424	3.8177462658377666
3.858357162006601	0.003985502324777083	0.0026281261557681503	-0.020239441022995134	0.03463443155958608	0.02852443792777405	11584	3.856961952112276
3.895837289757923	0.00024179129614566899	-0.002429121361402496	-0.025574201541103143	0.04139988407933612	0.018709698490427154	12864	3.896177638386786
3.934155967210254	-9.980696133511003e-06	-0.00071785573199488	-0.02221593467581197	0.03673294096232534	0.021892108147056603	13568	3.9353933246612955
3.975992996185296	-0.0029870548640276444	-0.0011705275799846772	-0.019746887238365443	0.026491110474431215	0.015760107869040543	15488	3.9746090109358057
4.015015518937976	-5.6737078289844e-05	0.0012664071551506304	-0.019243728632962313	0.036882006791038015	0.016722451854419354	18752	4.013824697210316
4.053584210284475	-0.0003156234454283812	-0.0008774029267191221	-0.017754891405929125	0.027534084024595503	0.01722509624329892	20096	4.053040383484825
4.091656942379541	0.0017075969075546287	0.0005541723562873809	-0.01664306444770825	0.0338723672512607	0.019623325108960407	22400	4.092256069759335
4.131986802315138	-0.0010446698952246481	-0.0005827903456758511	-0.018936870242693797	0.02744894469068633	0.01615720390874948	22016	4.131471756033845
