[S III] Delta T	T1	T2	T3
-4901.9607843137255	247983227.35723343	23052370.99223147	0.0
-4705.882352941177	149541886.17846322	44921573.35159631	0.0
-4509.803921568628	206431432.17247057	45559010.17615849	309000117.60403377
-4313.725490196079	154815379.66387457	28784751.243904784	0.0
-4117.64705882353	105240612.31107295	0.0	0.0
-3921.5686274509803	87115540.99811059	0.0	0.0
-3725.490196078431	52045229.27911302	0.0	0.0
-3529.411764705882	26371938.31817151	0.0	0.0
-3333.333333333333	56551130.85718538	0.0	88808924.20007253
-3137.254901960784	23368652.86649798	0.0	0.0
-2941.176470588235	42817505.12942825	29498989.68336821	0.0
-2745.098039215686	28758438.506808322	28037586.9805479	0.0
-2549.0196078431372	58307137.39262753	0.0	0.0
-2352.9411764705883	140554579.52970088	0.0	0.0
-2156.862745098039	78783801.14452837	27061180.5498336	0.0
-1960.78431372549	144310727.88203105	0.0	36587139.57938522
-1764.705882352941	164658603.0146204	30467735.87347655	41037097.344917424
-1568.627450980392	145828900.7303565	24649756.899731103	44837516.695931636
-1372.5490196078429	159312183.46036968	0.0	0.0
-1176.4705882352937	227337996.21602976	0.0	0.0
-980.3921568627447	387448133.2926316	91972762.4729806	39405705.904611364
-784.3137254901958	1306579924.2927587	185173261.57823676	338833135.50246215
-588.2352941176468	4558437422.391627	746346287.2579391	896825085.5448093
-392.1568627450979	16141693258.372278	2863197309.088273	3828284801.823319
-196.07843137254895	120613234993.90039	68056632829.70087	46553288499.77513
0.0	369748992372.38	557547706398.1948	580826963136.2778
196.0784313725494	109190042165.59839	59905637536.333885	37846150225.12456
392.1568627450988	15914859014.283804	1313865566.785131	554473217.3361843
588.2352941176478	7616343512.935574	468019226.8677107	174353705.8763885
784.3137254901967	5579962099.483841	318208132.22280383	37569810.97568465
980.3921568627457	4461209759.789491	157696614.17440647	48601415.267989
1176.4705882352946	3496926116.1789794	0.0	0.0
1372.5490196078435	3356740191.543919	45471427.78202574	39435802.46014441
1568.6274509803925	2426412692.0675344	28937701.795537412	0.0
1764.7058823529414	1689862149.8483956	57502108.11742683	0.0
1960.7843137254904	1003735331.7656249	0.0	0.0
2156.8627450980393	626000856.4714693	22556048.883766655	0.0
2352.9411764705887	310228831.42088705	0.0	0.0
2549.019607843138	225105881.6410722	0.0	0.0
2745.098039215687	124203472.29672685	0.0	47007456.58680574
2941.176470588236	100190925.59431921	31009512.172165584	0.0
3137.254901960785	120223082.46574742	0.0	0.0
3333.333333333334	85572358.94323103	0.0	0.0
3529.411764705883	41429562.06295524	0.0	52898909.26251114
3725.490196078432	38533970.7021406	0.0	0.0
3921.568627450981	15711110.904285496	0.0	0.0
4117.64705882353	40301306.14191475	0.0	0.0
4313.725490196079	47189215.69197598	35311293.77639138	0.0
4509.803921568628	48530268.53889833	30228597.46141017	0.0
4705.882352941177	102068308.7211213	0.0	0.0
4901.9607843137255	100435233.24972068	0.0	0.0
