Y Median	X Center	Count	Y Std	Y Lower Quartile	X Mean	Y Upper Quartile	Y Mean
-696.5585770787975	3.6216678344652173	816	1991.0929854059866	-1535.6782661593606	3.6228354954228075	649.1316247454633	-370.1478340491558
-88.62561215868482	3.660883520739727	1360	1963.7370876376044	-1058.9518656004075	3.662742323667655	960.5420668110919	-168.94772802339222
75.35339748727984	3.700099207014237	2016	1560.0971091133422	-1006.2376383582741	3.701474991031891	1120.4613319217424	34.0278922871248
-106.51321465176261	3.7393148932887468	3072	1714.7890640297348	-1319.0591604424194	3.7395581061669283	1186.1251491199955	-24.76007571546691
84.63543829034643	3.778530579563257	4784	1580.6833164106947	-998.5320683586779	3.7791978585998494	1001.3774459978849	-8.863689587540156
7.014616944845329	3.8177462658377666	6960	1579.6036819540861	-866.9919829047976	3.818980233709973	973.3826097346682	28.606585138463835
156.11504686364697	3.856961952112276	7552	1500.0928456797637	-858.1777503415883	3.857720264811407	938.0607873327135	47.356425371505914
151.09170400922721	3.896177638386786	9664	1345.5149301043975	-683.050178881103	3.8969954768405874	1006.7569527256258	141.01355565770854
134.38362372402116	3.9353933246612955	11776	1413.5329082541498	-707.3865481772177	3.935310253924833	1023.1710799907582	105.4146817352187
67.81728780705998	3.9746090109358057	14416	1321.2542029326382	-830.847306548787	3.974124938667171	823.4990283027828	12.02415769133344
69.09847639004511	4.013824697210316	16208	1323.4647825654868	-709.975785949322	4.013742214659986	769.9416093952714	18.030945057918082
39.68007129481521	4.053040383484825	16704	1267.058997917616	-683.0577057099849	4.053709505584772	714.8583150763029	-20.17100302480399
89.78644817497116	4.092256069759335	19600	1179.9778130078303	-643.6480979313292	4.092390403290158	661.1374626253219	11.422701894054573
17.460428011192562	4.131471756033845	23840	1020.3017820442468	-516.0831283906482	4.132331644494967	551.5812771560704	-1.5461913865172783
32.026734645925444	4.170687442308354	38016	943.602899140051	-465.25422617186496	4.171921589462103	493.95981613907406	-3.05105912073774
30.133364497480216	4.209903128582864	57184	827.610869926274	-378.3309205898695	4.211142150861222	441.6096827197707	13.980146965741694
3.982832719961152	4.249118814857374	81552	765.5633746338464	-384.79810620230546	4.2500196307946485	373.20792016645646	-23.031320197748965
8.51387008904021	4.288334501131884	102608	656.3068201609132	-339.5760879659347	4.288748722500763	338.49796922667065	-10.611926392145818
3.7895508851438535	4.327550187406394	114336	607.1513416127664	-306.09649488971445	4.327741223425474	302.3288318287623	-10.791608170173141
-9.53503891188302	4.366765873680904	117360	563.540887255964	-280.5241705679182	4.366345367522115	268.85699239519545	-23.717620146334266
4.238682531002269	4.405981559955413	117040	518.8779326412221	-268.0076479796244	4.405950237791364	271.59383843319483	-10.294076158631041
1.3186803170374333	4.445197246229924	116208	488.3534802111783	-248.79318664482162	4.445122019243648	243.3314533705925	-15.586508167864956
1.694877984433333	4.4844129325044335	112720	439.72122743184065	-226.7031862111744	4.484343126872868	219.19977107860632	-11.03282539068558
1.7536515685001177	4.523628618778943	112544	423.3508037150774	-213.59424784099974	4.5234792707812925	217.94220973416122	-10.249386548641958
5.029789563744089	4.562844305053453	105344	407.86868458074684	-201.9835354336933	4.562719339927571	218.08356901237403	0.46362027204430645
-4.960105747187299	4.6020599913279625	98400	371.2823857077029	-197.87039953570184	4.6018390995406735	199.15141003253666	-7.473564338628709
-4.262563294987558	4.641275677602472	93488	349.512282052534	-195.48943281737775	4.641064629190253	183.40746880216648	-12.955911865507414
0.9410207456794524	4.680491363876982	73440	330.18265007989567	-179.2271259051031	4.679894247424243	180.61874320148854	-3.0899683972172154
5.035817771173242	4.7197070501514915	60640	294.96511352709484	-172.5294876995431	4.71979882149673	171.88776003930252	-2.161968788885115
-0.8179645731415803	4.758922736426001	60016	273.98781271015423	-159.3081682713655	4.7591257960921345	155.57119093064648	-5.3966574892865244
1.6988216560512228	4.798138422700512	68864	249.84983914449518	-141.54061991339108	4.798637743400787	147.69947278529935	0.5827574076136587
-4.18493672726072	4.837354108975021	67568	227.7314737873405	-140.85466922627347	4.836832615036154	139.44600504910886	-0.8412780631909498
-3.2157771701922684	4.876569795249531	68800	216.9235640283974	-129.98987260310105	4.877199816207988	127.26970071752612	-3.88352886019578
4.640848380855459	4.915785481524041	77648	205.94326496908616	-129.29713493159943	4.915837176520289	128.51341973664785	-0.6213151386459466
5.003408015729292	4.955001167798551	75632	203.29478896184833	-120.0952886142295	4.9547437398908825	123.35104506085554	-0.523600698606815
-2.803206829552437	4.994216854073061	68160	207.45681854911481	-123.8656851050514	4.994093345911139	117.22454829091794	-4.196947051716863
2.4305397115913365	5.033432540347571	78224	203.24397573077312	-120.5989859531619	5.033777519980925	123.56188167492292	1.3653637189537295
-4.6978217704745475	5.07264822662208	75280	197.93916228631699	-118.77241641582441	5.072200028777591	110.27972822588163	-6.51976539211444
-5.9512421162917235	5.11186391289659	66272	182.87056695457517	-113.46429864315542	5.111451546072803	95.55496387018866	-7.264446455867095
-0.8218180160001793	5.1510795991711	61664	172.3842568085374	-92.58413519349779	5.151106207705555	97.82077247175403	2.951230122637579
-7.775811092042204	5.190295285445609	55280	167.86217755826954	-94.18598838018806	5.189676878366846	83.47408066033677	-4.933550761239846
0.36844140719495044	5.229510971720119	45312	170.01835967114437	-95.6038549293894	5.228989808668681	95.07188275544195	-2.6022231569574714
-7.49780912881306	5.268726657994629	36352	155.96704718015062	-94.652601525931	5.267683400568526	79.75302481856716	-9.922684307975937
5.1574033507049535	5.307942344269139	24032	154.96558481754136	-79.93486567780928	5.3060197456994995	84.18924760664777	1.7793069277925735
-1.01855631775652	5.347158030543649	17216	150.01001924360688	-80.80261285502229	5.346734034555547	73.55330127788238	-3.8727176405342796
0.3868618641718058	5.3863737168181585	14832	144.13924794541722	-77.26156608826386	5.385493765474982	83.42296909505967	-1.1834327921366783
3.2576769255992986	5.425589403092668	10576	137.93127672831122	-72.80478570195737	5.424307978888337	82.06356082960701	5.680036770011783
6.68509000405902	5.464805089367179	5712	140.74231549610641	-83.71489127164568	5.464396829040828	91.19231584857152	-0.21573240443614253
-9.19666898340256	5.504020775641688	2560	149.47160235560344	-75.67536357431118	5.500340790588739	75.41131904938993	9.635683525645106
-19.62525514101253	5.543236461916198	704	413.98874909056923	-76.90941936489116	5.54123429289823	76.75698603356523	-45.96220867831144
44.36019340664188	5.582452148190708	448	942.8605632936315	-87.48851341971431	5.583116195023547	76.07896334091356	-177.16959448936748
