X Mean	Count	Y Std	Y Mean	Y Upper Quartile	Y Lower Quartile	X Center	Y Median
nan	0	nan	nan	nan	nan	3.6216678344652173	nan
3.6596068942632334	512	0.02598186128823699	2.871623836552828	2.8976056978410645	2.8456419752645905	3.660883520739727	2.8716238365528275
3.70538343974764	3584	0.05496940810817512	2.815286406735806	2.87488533120039	2.766450958548453	3.700099207014237	2.8167829950243446
3.7399652200293874	3584	0.05405177026236672	2.835152872397976	2.8568087199525354	2.7913397112107896	3.7393148932887468	2.8291452428519785
3.7801100805106396	7680	0.03392851180033746	2.849320172447741	2.868852972689342	2.830686134255083	3.778530579563257	2.857846202294876
3.8158788707150717	8704	0.05032832731800711	2.8703764494526784	2.9027371319100266	2.846935379942431	3.8177462658377666	2.8685552459206
3.8572330616189396	13568	0.03981640769112936	2.8635074919099073	2.894816585438247	2.8405235685797616	3.856961952112276	2.858411865474366
3.89990541863575	15104	0.0380970583655114	2.8694759805277084	2.9011288612246604	2.8496790442734774	3.896177638386786	2.867958197977245
3.934979991312649	14080	0.04375294959278811	2.864423374462241	2.896191322020166	2.83261200215391	3.9353933246612955	2.8677784171032696
3.976440922980138	15872	0.08063428222276561	2.861012048989681	2.904181816251205	2.8371980664887633	3.9746090109358057	2.8766483698654843
4.017058969147926	19456	0.10209241749352843	2.86225608127519	2.9198123029644716	2.846933704974126	4.013824697210316	2.8897720200033366
4.054196817701103	22016	0.1075033081897963	2.866277188326332	2.9240777901764705	2.8571012759926284	4.053040383484825	2.89781500302806
4.09160874493093	19968	0.10854702764596716	2.856506126003605	2.916095186547369	2.845766483030635	4.092256069759335	2.887986653860441
4.130751470323922	23808	0.13173040914709155	2.845847159504393	2.934188640139493	2.8462321946384366	4.131471756033845	2.894284795891167
4.171419351873952	30720	0.13899968197721446	2.8131730861253867	2.9356386213962864	2.6824219050952247	4.170687442308354	2.8699207083211995
4.211470237691298	67584	0.11578244516263399	2.7911092361942607	2.9081151178774074	2.701271418266617	4.209903128582864	2.7553466952521712
4.249676359480876	92416	0.09861415200227143	2.797148758028925	2.866708861307325	2.728401275274446	4.249118814857374	2.7754779499936006
4.288346338935338	106752	0.10486230307349328	2.826375433825782	2.9157843315550678	2.7448243858009316	4.288334501131884	2.7925292752258977
4.328181018962511	124672	0.0951345025630493	2.83821682665812	2.9130812921657716	2.767120699339177	4.327550187406394	2.804688720062714
4.366417037209268	111872	0.09524736929622855	2.871021886564273	2.9485244421271277	2.786957163035414	4.366765873680904	2.8498010849966295
4.406072256439357	123648	0.08981096792767301	2.9076942723135657	2.9694926187988617	2.8259894094757803	4.405981559955413	2.9108091034518435
4.444629555118946	115968	0.09253001773337388	2.941897488889936	3.0029008104065094	2.8689645907924985	4.445197246229924	2.941971299071459
4.4843605516957235	116992	0.09867684938269097	2.9693528868022523	3.030622655551318	2.8921332888295828	4.4844129325044335	2.976660460855541
4.5236847443028125	109312	0.09196781572477912	3.0145355627230246	3.070953666341172	2.9602922957530104	4.523628618778943	3.01355894424282
4.562865947279534	107264	0.08144633825411024	3.0413034732019866	3.0870583822063895	2.9965889408907245	4.562844305053453	3.0358565027778033
4.6023698450835875	100352	0.08356884920614127	3.0767685620936813	3.1255295161559236	3.0267204811934123	4.6020599913279625	3.0686202912718694
4.640953005561809	93184	0.08778045524952573	3.104193529081988	3.153069506388955	3.0494174486201944	4.641275677602472	3.0983551930044273
4.679141713004132	75264	0.08661792192217657	3.135493124339544	3.1858554377087778	3.083192871035183	4.680491363876982	3.1321627802672323
4.720549816389459	62208	0.07044530614902755	3.182759367268424	3.2327503927428665	3.131485305715687	4.7197070501514915	3.178945025577979
4.759854027314456	59136	0.07987402997264154	3.2063759760796895	3.2590279845323336	3.154073412632721	4.758922736426001	3.201777390472694
4.801036300098935	70400	0.09408738606753113	3.2364302419185655	3.277951109316388	3.1851845958037344	4.798138422700512	3.221124893044194
4.836890751677895	63232	0.0792543531427292	3.257584059474388	3.295519894220063	3.2032491720998646	4.837354108975021	3.2505286479338262
4.8772490252756615	68864	0.09268791719966026	3.2824300346070485	3.333077146806564	3.2303106184188635	4.876569795249531	3.2766962790365532
4.915520102376935	77056	0.0954534360563775	3.315458550390207	3.365818316420153	3.264535681256355	4.915785481524041	3.3093631879853893
4.954855279127285	79104	0.11047303366762669	3.3469884220774713	3.4103909805256136	3.2891356500005244	4.955001167798551	3.332218281833244
4.994087003060972	64000	0.12607548981107394	3.3624216958443953	3.4342475695269536	3.2910759472676454	4.994216854073061	3.357030540714982
5.034362560732032	85504	0.12991345537784363	3.3776595082145753	3.450843583517207	3.304364167079081	5.033432540347571	3.3735635856820703
5.0734017003937595	73216	0.13014237609868226	3.3884343948787574	3.468167417669049	3.304993061681971	5.07264822662208	3.3765873621817404
5.112462926915925	64256	0.12527672856503835	3.4302306892201755	3.5089306674363163	3.334738227540443	5.11186391289659	3.4208243127435614
5.15134234162821	61696	0.13318735649095562	3.4655196129211143	3.5507920924057697	3.3644532390488746	5.1510795991711	3.4642936610316664
5.189642798295941	57600	0.13826012799682105	3.4898145474387685	3.570754966045207	3.3863226657379304	5.190295285445609	3.483045453759133
5.229274351500741	44032	0.13425208738384936	3.5074103927690885	3.564528654079999	3.414680140957707	5.229510971720119	3.503082800838043
5.266806266322549	36864	0.14708678805477443	3.5816336799234696	3.637669346608921	3.4886311150053477	5.268726657994629	3.563868316174908
5.306465269929672	25088	0.14233966105757392	3.642546273218045	3.698202926587225	3.5500557730369877	5.307942344269139	3.6400562008246427
5.347104943376547	16128	0.15454385427398237	3.7289757993433152	3.8341610593182223	3.6163145484376047	5.347158030543649	3.7224124661884055
5.386162320273068	17408	0.14531937698109224	3.77835765246359	3.8703077399129255	3.686077239980621	5.3863737168181585	3.7752988552445523
5.42372836463178	10496	0.12058099602259836	3.7910067196576698	3.8664681902496563	3.7153979244646083	5.425589403092668	3.796105448577269
