Count	X Mean	Y Median	Y Upper Quartile	Y Std	X Center	Y Lower Quartile	Y Mean
71360	4.288742942695435	0.031564159686255304	0.28636675085541086	0.4856199886682631	4.288334501131884	-0.206608101368499	0.0317293643162528
87296	4.328120346064699	0.008911974461305936	0.25777794014869604	0.4715231685885012	4.327550187406394	-0.2510349257484964	-0.005290508080984921
84864	4.366367087386831	0.04642898334012104	0.2540826766692903	0.4623509169696047	4.366765873680904	-0.22672950171162135	0.011443498185121541
93952	4.406029635524611	0.015313793517984314	0.2333285496971615	0.4266692639880787	4.405981559955413	-0.21808761338713356	0.008212329161232775
94016	4.445109393812244	0.02586094427762297	0.21426825895819948	0.40025348737780225	4.445197246229924	-0.19008924924928694	-0.0036323500701204627
94400	4.4844290066622445	0.033452282111652326	0.21586450009188063	0.39293059939073527	4.4844129325044335	-0.15440571892443658	0.01537189841674021
93120	4.5235690463652904	-0.013504492019529723	0.1632170245040454	0.3729953546390134	4.523628618778943	-0.19815441468324752	-0.025524463751353473
90688	4.562389902492802	0.013127151961488111	0.18697729595249468	0.3625981970798626	4.562844305053453	-0.15609762739060162	0.0015897903989256438
89344	4.602116700840275	0.008396708249269726	0.14798961172181568	0.33968455843678136	4.6020599913279625	-0.16233944744288384	-0.01736486432998347
86592	4.641529151576381	0.0009477246694804979	0.14061893919712712	0.3038319470321866	4.641275677602472	-0.1303251080516956	-0.007655300742137579
66944	4.67926965310966	0.003431536379043366	0.12838976123287482	0.2848316922050947	4.680491363876982	-0.12680046970599831	-0.016440434076818833
58688	4.7197797689536465	0.007383321474467905	0.12109983530352206	0.27547600776124714	4.7197070501514915	-0.13344930733065222	-0.0144562631281521
57536	4.758897300706887	0.005715717496819265	0.10977650521099139	0.21618757933756177	4.758922736426001	-0.11064071787104	-0.006749298433055849
70336	4.799241645959125	0.0024800780582907253	0.08994342784059567	0.20820877531442833	4.798138422700512	-0.09891608550092369	-0.013900827525070375
64256	4.83662161984697	-0.0024262475730954048	0.08655454274718824	0.17931800411688065	4.837354108975021	-0.0897068405642999	-0.011478857644741736
68800	4.877320311812898	0.0008695913887545709	0.08043768673982714	0.16294495555451888	4.876569795249531	-0.08148588055091374	-0.0075850865843189895
77184	4.915421079316443	-0.0007850550065249073	0.06903388178833715	0.12438002772751376	4.915785481524041	-0.07381409889229396	-0.00412908928564725
77376	4.954649611751531	-0.0012896776243373025	0.06048831017142666	0.11010809472248025	4.955001167798551	-0.06263724928948637	-0.0032394080873996106
66816	4.994132387948798	0.005152545323743313	0.06195732920079946	0.10024541659562614	4.994216854073061	-0.055545622877080744	0.0009963245416284227
79808	5.034063873383278	-0.006517720689751142	0.04811862038565229	0.08644207916971736	5.033432540347571	-0.052601930201667764	-0.003402174351983017
73472	5.072358594636241	-0.002085015501841681	0.04938923562482364	0.0793885011274942	5.07264822662208	-0.05449750954559136	-0.002006173480705436
66432	5.11057107059083	-0.001294135343123508	0.04653844452718172	0.0759694136651456	5.11186391289659	-0.0480161779150068	-0.0015909287576185906
62912	5.1512139788691655	-0.003143439631576216	0.03839353360128866	0.0667879602787684	5.1510795991711	-0.045402624015993695	-0.0016138545117247744
54144	5.189710478606424	-0.0015701265999268155	0.036927562724562824	0.07052480113398746	5.190295285445609	-0.045583991446466895	-0.0037884124573436145
46656	5.2290529559654955	0.005806657438693476	0.044276333317647645	0.063363460953766	5.229510971720119	-0.0335942019631421	0.003241854857052924
36416	5.268290435971718	7.599848190400941e-05	0.03719330677492175	0.07220433978052189	5.268726657994629	-0.037472434698952596	0.0008770701693260875
23552	5.30664561995323	-0.0038386028904291644	0.036203237231410966	0.06320849132645935	5.307942344269139	-0.04054521178232471	-6.533131433178298e-05
17536	5.347362692317241	0.003658976605906577	0.04047042924401545	0.07194341595960337	5.347158030543649	-0.03565566003636806	0.006793448461858246
14080	5.385098638915718	-0.0007576722090231827	0.03274875434277445	0.06782530584144171	5.3863737168181585	-0.03840399900453187	0.0005561846193735227
11264	5.4236206993301925	0.003633809345341019	0.033746214884785866	0.0647857488561257	5.425589403092668	-0.02964023178180359	0.004629020569417169
5376	5.462180962888374	0.0023211698152545658	0.03560568684129141	0.07914398418213062	5.464805089367179	-0.03554827689934961	-0.006367037237643273
3264	5.502655989461978	-0.016261606591367453	0.02351184408263939	0.061597553955211055	5.504020775641688	-0.040788617040769616	-0.001688158758085499
576	5.539171033548876	-0.011963785083252373	0.006549274340598763	0.05573315821738281	5.543236461916198	-0.01848819563533642	-0.00913987717804141
320	5.574977763847491	-0.010214238662906742	0.0012188752355033223	0.07840840043626263	5.582452148190708	-0.014289905020183449	-0.03745261547987298
