Y Median	Y Lower Quartile	Y Mean	Count	X Mean	Y Upper Quartile	X Center	Y Std
-0.5927267630115133	-1.0960240615351102	-0.5323171565075153	176	3.620006779727035	-0.04513024254449243	3.6216678344652173	0.5616990307938133
-0.2320245478653196	-0.6904892346469182	-0.24387893659724305	320	3.663462877435928	0.1572358209947433	3.660883520739727	0.7002117137317381
0.09522042511186692	-0.40003250405486307	0.18761380055131502	496	3.7006266600024835	0.9685667686340595	3.700099207014237	0.8099728533098471
-0.1349153758625756	-0.5102444748337691	-0.10049574105257551	704	3.7391483349262327	0.32226959081236206	3.7393148932887468	0.7036992168304441
0.10259202614872362	-0.6539726646062638	0.09461839642022606	1360	3.781416510483977	0.8309992842528886	3.778530579563257	0.8240974647492971
0.16631532008609096	-0.6428999996570285	0.03235392777810306	1536	3.8198125484035317	0.6136872424069243	3.8177462658377666	0.785217580964287
-0.081024726260787	-0.6313040359223243	-0.005591994890569355	2336	3.8581466788853236	0.5286674613245306	3.856961952112276	0.7915260264288674
-0.058919976100594074	-0.6976384999858981	-0.060706114611165776	2368	3.8958502279493543	0.4277767881723884	3.896177638386786	0.7510651191347103
0.024789247964025485	-0.43190906620908065	0.016085644926943334	3072	3.9368923326964342	0.5429380333268002	3.9353933246612955	0.7403933957564222
-0.05070161944092485	-0.5719589053966136	-0.01440611717684046	3152	3.976836753820492	0.5272382349478026	3.9746090109358057	0.7732777291286211
-0.13155154677331013	-0.696145541765869	-0.10097713636034043	4352	4.013690418179949	0.4383388749755392	4.013824697210316	0.7721849192467467
-0.09635709694597143	-0.5565449064213764	-0.060393426527771445	4688	4.053083278841337	0.37803201282435595	4.053040383484825	0.6863007466583859
-0.05058335145514767	-0.5774438161478391	-0.057833981821183975	5760	4.093215302533601	0.44790467130773876	4.092256069759335	0.7254487220356853
0.006655982130156409	-0.44444053883231804	0.021729332221391555	8544	4.133496706350269	0.4975482520696457	4.131471756033845	0.6936117389735602
-0.008423687212454766	-0.44416749046144083	-0.013720564090100676	14208	4.172262668107689	0.4014737490870033	4.170687442308354	0.6557939103334472
-0.000454306406516528	-0.4645868741008727	-0.01815986075855101	24240	4.211837013122086	0.4128403689317777	4.209903128582864	0.6632010653572247
-0.01021936657598928	-0.4221238540009163	-0.017305583605280242	36816	4.250177545138958	0.39286630233784514	4.249118814857374	0.6321571106875215
0.029815523879934906	-0.3865647270406378	0.006468882865383048	48416	4.289145611665305	0.4215597229304864	4.288334501131884	0.6436751307254421
0.00289547498970984	-0.38868576519053816	-0.007443323989009836	57520	4.328112889278296	0.3871002795259955	4.327550187406394	0.6205944554113011
0.004325970370175432	-0.37042458332998995	-0.0030679628770452767	62112	4.366646556304586	0.3623412163685025	4.366765873680904	0.5972529456783324
0.018133019971410976	-0.33774040720572485	0.012904005611284833	64848	4.40634035125531	0.375387089500606	4.405981559955413	0.5913579728322859
0.018637204132700022	-0.33650072890572735	0.0026009698894559367	70000	4.445481165819138	0.3429687891762688	4.445197246229924	0.5706990628318833
0.01964425213034197	-0.32226574347169074	-0.0009486825847659507	70160	4.484456361369066	0.3465221719333131	4.4844129325044335	0.5639576917605197
0.01902538144096776	-0.29829026900421457	0.011500788576902956	70832	4.523637394942743	0.33454663826558484	4.523628618778943	0.5502594322032502
0.019586359152012497	-0.2785460100121622	0.008241456639826464	69072	4.562646122859817	0.31110231642331426	4.562844305053453	0.5281808816599092
0.009713830340148655	-0.292920151951396	-0.006102287371979856	68880	4.601787260708438	0.2935809175516937	4.6020599913279625	0.5318238571500451
0.025389707093483413	-0.24450870690957557	0.011379148028750915	67728	4.64124747359001	0.28346647332570557	4.641275677602472	0.495547291481684
0.016059909269560423	-0.24127329447998222	0.006524565386779562	55152	4.679738994581497	0.27343110360658507	4.680491363876982	0.4787895788257894
0.011727295972667385	-0.23433329690961677	-0.003997274400979431	48528	4.719875557339724	0.24685455527140518	4.7197070501514915	0.46243681347863397
0.01544544974258954	-0.21128715540369922	-0.002133205111911482	49616	4.7593845441320335	0.22333566494299986	4.758922736426001	0.4436886033219169
-0.002533037484511205	-0.19719107585177517	-0.011027890091648413	60496	4.798696231619912	0.1979348804724594	4.798138422700512	0.39598001009227574
0.00796405041623928	-0.18417614325244278	-0.016949267161289566	60800	4.836689469295744	0.19151586140240173	4.837354108975021	0.371620542991744
0.006086953322331085	-0.1651495367363487	-0.013440065027187335	64160	4.877153034144611	0.16672131632246415	4.876569795249531	0.33717530766516124
-0.0018819183868323869	-0.15934488847508585	-0.02327397056829276	73728	4.915989594810298	0.14462762523450878	4.915785481524041	0.31004016115239275
0.002759643737978656	-0.135472729899404	-0.00818182628980919	73040	4.954931266113125	0.13879716952907684	4.955001167798551	0.27043984500872065
0.0005753179893398166	-0.1277840849092913	-0.014651413675934666	66928	4.994456404970764	0.1285139666378505	4.994216854073061	0.2526078203340304
-0.0035833386744155015	-0.12237855594684133	-0.013440464174625888	76912	5.03398086389838	0.11011084532620649	5.033432540347571	0.22595208685460422
5.970760839815507e-05	-0.11083696853871228	-0.0098478027625366	73632	5.0724322988857	0.10359331924993012	5.07264822662208	0.19407479348926326
0.0029438210016360837	-0.09448906893865681	-0.0028975197285775267	65584	5.111250001328293	0.10188421662606702	5.11186391289659	0.1817868022836801
-0.0022581479551382106	-0.09393160049107104	-0.003915279132536325	61424	5.151009834369454	0.09029636458966103	5.1510795991711	0.1628359162217517
-0.0006064366404183587	-0.08753756618020467	-0.002663284142624941	54768	5.1896660646517985	0.08196924535396065	5.190295285445609	0.1496552275308773
