X Mean	Y Mean	Y Lower Quartile	Y Std	Y Upper Quartile	X Center	Count	Y Median
nan	nan	nan	nan	nan	3.6216678344652173	0	nan
3.669209897692527	242.95125489367516	-62.09715932503423	217.9898806557003	434.05629713418966	3.660883520739727	768	356.89462687187006
3.706362626439214	-97.02013102776705	-629.8229415796723	738.2336879466154	436.9644183645869	3.700099207014237	3584	-116.59332508371608
3.744063076382548	-25.47019682895513	-359.6608102680875	534.6288429160394	115.22134236380043	3.7393148932887468	3584	-79.31463597826769
3.7787623640775205	-44.0904132145594	-426.94911933943786	477.1299625358019	256.12502494217915	3.778530579563257	6912	-57.75265035296161
3.8156926091976016	129.31949520243566	-118.28482692795478	460.4535347048304	419.98762655921564	3.8177462658377666	10496	145.0308496581165
3.8589899566806105	90.35827476432162	-136.5542988480156	386.5292039529978	328.7337719401967	3.856961952112276	13568	100.16593308453048
3.8994746112230265	-60.92318366946572	-218.90202367834536	491.91499597537467	174.3845960960707	3.896177638386786	14080	-11.504274449149307
3.935515562500818	31.791043357629114	-211.35349606534055	319.06370411564586	316.84075256320125	3.9353933246612955	14336	3.140278155365195
3.97630692897327	17.2545433648211	-229.15733369711052	339.31673498360243	231.10052019415707	3.9746090109358057	16128	-37.72054848533571
4.015580619665382	11.59985795724776	-185.02490984003998	310.04041010760545	218.8778349929944	4.013824697210316	17920	-8.308264870984203
4.052403526130818	-5.9565928432663835	-171.34816232035337	260.9405143503709	187.66477043943905	4.053040383484825	22528	2.6258311866968143
4.089839451285841	-6.159611113126023	-184.7592824997555	252.6186342413493	189.52455375813133	4.092256069759335	20736	-21.6084841549291
4.131163289335581	9.240524988145555	-108.82766816021831	220.59595237684198	142.02301851989068	4.131471756033845	24064	33.93140369077264
4.172170499894511	-25.955727880130596	-140.3388222814683	203.81922042779868	124.03939499879198	4.170687442308354	31232	-22.77335508685246
4.2115552603853335	6.181386097883755	-93.54267340410479	183.91755181500952	118.56844939335497	4.209903128582864	67072	11.728362702612685
4.25045058954413	-16.036762716214884	-95.90287494208678	205.51754818776183	81.3677841852932	4.249118814857374	93184	3.581964463769509
4.289006746873855	-0.5370446848701375	-82.26048992458345	135.0816301197022	82.35162746820879	4.288334501131884	107008	11.182771552243594
4.328595192040168	-3.034431204443622	-73.19804837728202	130.19737860028448	65.91389085463697	4.327550187406394	124928	-3.926240825019704
4.366853924148074	-9.735739408864236	-80.54434856919215	117.23944996326614	66.80666078709964	4.366765873680904	111872	-4.4288905104585865
4.406196409947902	-2.4419445747265893	-71.48874865638163	106.89374038843826	57.31467956863571	4.405981559955413	121856	0.11167175650052741
4.44434257108223	-7.39106095478199	-74.8765884305576	104.94612492990255	57.33241241786709	4.445197246229924	114944	-5.67201139912504
4.484124105745185	4.593846461984556	-62.19424966358565	97.86304060990466	66.38071551331268	4.4844129325044335	118528	4.438696270364744
4.523643221531906	2.9993414033526116	-56.8537808980891	94.88105664394486	55.090901096151356	4.523628618778943	108288	1.796793784458714
4.562762876453448	-3.7113735841513065	-65.57551557914485	91.5144153428263	55.72073048339371	4.562844305053453	107264	-5.777795050369605
4.602480735723523	-3.267842812911431	-55.33226089047639	84.05826400563477	45.47143114163737	4.6020599913279625	103168	-1.8342866286802746
4.641301073261187	-4.107049578723559	-55.16201426493171	85.58691130128629	41.3360854630173	4.641275677602472	91648	-1.472639910700309
4.678942058759363	-0.041767688801127904	-46.350422134597466	80.25998808899718	48.507078081920554	4.680491363876982	73984	3.257088660971931
4.720246928514498	2.6052403145909064	-34.51079425315038	69.94264273127035	42.484520789585076	4.7197070501514915	63232	3.2323285445909278
4.759743398981433	2.4739766117496234	-42.99633782372803	70.32094856707785	45.088981947657885	4.758922736426001	58112	2.4535158430644515
4.80048838008981	-7.771244043553218	-52.28220184365637	65.45537320450899	32.98123754893459	4.798138422700512	69888	-7.738518512955125
4.836221950704048	-3.259315923242671	-42.49859698557157	55.44259859561574	32.987237926676244	4.837354108975021	63232	-4.713947783791809
4.876822141003668	0.6409459680247739	-39.36894666546141	60.168616713048145	34.73738881450481	4.876569795249531	70144	-0.7827679315851128
4.915871976412496	2.7064192112206875	-29.24940144393986	55.42445148771849	32.46599621495625	4.915785481524041	78336	5.546710202586837
4.955143152348629	1.2406863640755288	-31.031214468197504	50.88012611801556	33.03443726425212	4.955001167798551	77568	0.19116587014468678
4.993878340857814	0.6965473766766227	-30.300330032450802	50.318847122302635	31.571916995977517	4.994216854073061	64000	1.022762524132304
5.034231400421143	-1.9903103127517143	-33.352532778297245	52.56905632069551	34.41665543626368	5.033432540347571	85248	-2.3726446525761276
5.073147535574576	-3.729988777074573	-26.580559729789456	47.03134941705218	24.02084355588886	5.07264822662208	73216	0.564768845006256
5.112166393726855	7.60475835714901	-21.986014900688133	47.01614081130077	39.05668248692882	5.11186391289659	64512	6.723648365536064
5.1512995401031825	-0.2160841986386625	-26.34865953933513	45.925477904245625	21.74531483993269	5.1510795991711	62208	-0.24834820733485685
5.189765954442551	-4.691778616340083	-28.08468456540413	39.44688920277453	17.99801786650778	5.190295285445609	57344	-5.066768618829883
5.2294852829914955	2.2927691195545776	-18.06432707571912	45.25086906653908	29.159299011649637	5.229510971720119	44800	3.1908824998736236
5.267437829161441	-3.0968756684709966	-29.950558343838566	45.78169447245379	24.64359579975462	5.268726657994629	36608	-0.15275921341344656
5.3063825524436545	1.2205334509348602	-20.667005715211417	40.70032257672234	24.471532272771583	5.307942344269139	24064	1.0626295196507272
5.346243839873902	5.635641240629836	-19.576797413427357	53.48391920052994	24.742294086010588	5.347158030543649	15360	-3.64864306376694
5.385614752723256	-2.0320089860953106	-21.74162630331375	69.75807297220993	19.1191479239169	5.3863737168181585	17920	-0.4149421724059721
5.423833956746042	-8.194149314893972	-7.366786425496684	123.05719072484726	24.33966959004465	5.425589403092668	10752	7.173190984985013
5.461185791452191	-2.8953466616750223	-19.18732715527767	25.239315545206992	20.63372807011183	5.464805089367179	4608	-4.1248196655615175
5.493528775136847	13.22195469510989	-2.4129663790281484	20.37316893885745	28.0359288833788	5.504020775641688	2560	19.488675490239984
5.538418649893524	0.7877042465784143	-6.39938637198793	8.720540948734183	6.178420315958192	5.543236461916198	1024	-1.0086703026081523
nan	nan	nan	nan	nan	5.582452148190708	0	nan
