Y Lower Quartile	Y Upper Quartile	Y Std	X Mean	Y Mean	Y Median	X Center	Count
nan	nan	nan	nan	nan	nan	3.6216678344652173	0
nan	nan	nan	nan	nan	nan	3.660883520739727	0
nan	nan	nan	nan	nan	nan	3.700099207014237	0
nan	nan	nan	nan	nan	nan	3.7393148932887468	0
nan	nan	nan	nan	nan	nan	3.778530579563257	0
-0.003915323957941917	0.0019410158649742144	0.0029281699114580653	3.8211569651881234	-0.0009871540464838516	-0.0009871540464838511	3.8177462658377666	32768
nan	nan	nan	nan	nan	nan	3.856961952112276	0
nan	nan	nan	nan	nan	nan	3.896177638386786	0
-0.002193881524382924	-0.002193881524382924	0.0	3.940063028580054	-0.002193881524382924	-0.002193881524382924	3.9353933246612955	16384
-0.00014807996559168687	-0.00014807996559168687	0.0	3.961194621608136	-0.00014807996559168687	-0.00014807996559168687	3.9746090109358057	16384
-0.0006621110303965532	-0.0006621110303965532	0.0	4.0194730822195845	-0.0006621110303965532	-0.0006621110303965532	4.013824697210316	16384
0.00022962556882079514	0.00022962556882079514	8.131516293641283e-20	4.058911117558337	0.00022962556882079506	0.00022962556882079514	4.053040383484825	16384
-0.002427479195566973	0.0011394004465166388	0.002289154108584568	4.100632106003504	-0.0007446283088392543	-0.0005434504402110803	4.092256069759335	65536
-0.0007032114681471151	-0.0007032114681471151	1.0842021724855044e-19	4.144941813915919	-0.0007032114681471152	-0.0007032114681471151	4.131471756033845	16384
-0.0009406418089019338	-0.0009406418089019338	1.0842021724855044e-19	4.169717256521763	-0.0009406418089019339	-0.0009406418089019338	4.170687442308354	16384
-0.001333768406378354	0.0009875019415388141	0.0012119565906483767	4.213184161978153	4.96152171947861e-05	0.0006625701108120371	4.209903128582864	81920
-0.0008865704718783423	6.84955299313547e-05	0.0014056601372624807	4.252180833856487	-0.0006424389377789427	-0.00029606308829266403	4.249118814857374	131072
-0.00016681880231050213	0.0007752887462024798	0.0008129927176092239	4.2899917140502195	0.00016817306240567427	-9.073825885471331e-05	4.288334501131884	81920
-0.0003273649751517941	0.0005748317596068114	0.0007959661277625597	4.331807899491734	-1.7414842280514967e-05	0.00017030586196396997	4.327550187406394	147456
-0.0007369158683139749	-0.00047080318030401754	0.00043160385848433236	4.364015376405545	-0.0007027259046745538	-0.000488664509416193	4.366765873680904	81920
-0.0003958970972664064	0.000825283804647882	0.000776215998129401	4.395843268341836	8.868715207028199e-05	0.00019659260495941017	4.405981559955413	131072
-0.0007180255933097751	0.00023164991145523133	0.0006683641854514246	4.449003373631631	-0.00022984121396694426	3.2766523794911596e-05	4.445197246229924	131072
-0.0002829679496314515	0.0004955331502363578	0.0004918661606451948	4.48137388758727	7.625115821487752e-05	-6.202123551937602e-05	4.4844129325044335	147456
-0.0010468767178504167	0.0010713937853834145	0.0012935623849013	4.523438281276634	6.705142731088944e-05	0.0004617980021834556	4.523628618778943	114688
