Y Median	Y Upper Quartile	X Mean	Count	X Center	Y Std	Y Mean	Y Lower Quartile
61.61947112062626	1364.5233479005	3.6246207589879216	816	3.6216678344652173	1849.3786561197135	33.2875864579405	-1080.2485011187982
32.334238100408584	812.0563408274666	3.6628732637330446	1312	3.660883520739727	1480.4374012793808	75.4802790134076	-723.007235850575
-262.85887159186314	844.42901014567	3.7020382709412893	2064	3.700099207014237	1744.691336681747	-188.92315696544438	-1155.4694322886753
-77.58091913819044	1083.4808997830473	3.7394296972835757	3328	3.7393148932887468	1559.6660299832486	76.14514538387837	-775.4837134732625
-83.28495236948766	1025.8394503597956	3.7811146322420646	4304	3.778530579563257	1550.4550433816287	-77.67324147188309	-938.7868284588858
275.5764289301733	1290.8308678938338	3.8188776844906367	6832	3.8177462658377666	1620.4266456845621	275.6572659217449	-764.8910960557587
114.7607133931715	1051.437224364965	3.85769465909621	7776	3.856961952112276	1474.0256674638003	133.4003822169247	-660.2579021067195
190.7759663595034	1006.7307081966155	3.8970977290143227	9936	3.896177638386786	1458.257002087223	177.53051219605987	-657.6234663047708
119.32896788645121	907.5499278119341	3.935846782059879	12176	3.9353933246612955	1440.5981247527995	33.52998479472803	-791.3386684793822
102.29085901241524	959.1395742924833	3.9754388814553248	13968	3.9746090109358057	1424.9397057506642	89.05852914960185	-761.9744077594432
110.14000827253312	850.1859637210055	4.014307731561825	15360	4.013824697210316	1264.386860987207	99.30078323793008	-642.4987897880428
71.48392529023658	758.0491930964054	4.053115253409063	17232	4.053040383484825	1254.0714407205821	1.5175615351258747	-713.9599916675252
33.42241592714163	664.7776731121867	4.0924456986466815	19408	4.092256069759335	1201.7690304009718	-6.042922607594274	-643.8176145392099
38.189822402385744	568.8460823633382	4.132679207850377	24704	4.131471756033845	1050.9511802913623	6.448617740258276	-504.0086810382529
29.470322759107148	486.17473929185326	4.172020861081057	36656	4.170687442308354	939.3604026528552	-3.553515113946122	-460.52555984529135
-6.080443527916032	405.4100611522517	4.211153475012265	57952	4.209903128582864	843.8925593281592	-46.004618474247124	-434.4623469432845
6.90704917868743	385.6194129487576	4.249995029003354	81312	4.249118814857374	744.64219007648	-7.553593171940809	-360.1001495408127
11.888446033451146	337.2565070243363	4.288642828611975	103136	4.288334501131884	684.9639709076583	-22.403745709662193	-330.5271395469599
-3.6919925053771294	294.6223268914871	4.328041885211263	114560	4.327550187406394	604.215509996426	-32.35275015456161	-316.84859644662083
7.001876878846815	268.94721504478093	4.3666640778663055	116496	4.366765873680904	555.36869535143	-26.65372281625635	-290.0639068524497
2.8316676916874712	259.33565139264306	4.406049665478156	116352	4.405981559955413	514.4435783436231	-16.074968268437473	-270.3751417751296
-0.6198200773178542	237.0484962422688	4.445020149950537	117200	4.445197246229924	479.0843552589616	-19.638856318048912	-245.8551939341287
-6.375987722023638	216.76925862045937	4.484346333783023	112528	4.4844129325044335	450.7793566907256	-22.741799966094426	-236.96628735353806
2.309730984579801	217.46578484500424	4.523368106650629	110864	4.523628618778943	412.84777338223165	-5.781126656172218	-212.65940823599158
-10.727041567921788	202.3153702159227	4.562433740090101	106240	4.562844305053453	401.00471174719166	-17.991140087086638	-223.0430974561541
-3.676112925942107	192.67635213992253	4.601979592847329	98944	4.6020599913279625	387.98296963313203	-11.284710903057462	-201.97209211768404
-1.2358369361782024	191.01955430793942	4.641143081614335	92928	4.641275677602472	349.19642389449206	-2.1010712031088477	-182.84662298635544
-3.3330016064173833	177.43439450739243	4.679618648045243	72944	4.680491363876982	319.8423977656127	-7.880218139962143	-186.49464753930988
1.6240889751024952	157.94218826914766	4.71950153982081	60848	4.7197070501514915	295.4422292102698	-1.980035432965802	-154.9979720924057
-10.016101079944747	147.39799589245786	4.758806463906267	60544	4.758922736426001	263.89610023722	-11.220484732963596	-162.81321795877966
-1.0685845890611745	152.65569966780822	4.798753203033456	69280	4.798138422700512	246.03298335487582	-0.5738089359487171	-145.03810204282127
0.9016300892290019	148.92208161549206	4.8370372012270035	67680	4.837354108975021	235.05483764050808	-0.024943560732948383	-138.37093998431556
-4.126108745249439	127.89804615185858	4.877300983093112	68592	4.876569795249531	216.91955065721248	-3.1513361954592116	-133.56272929865372
3.4474441216207197	124.09057815191045	4.915787983524333	77072	4.915785481524041	205.2886239110461	0.03206700640770566	-123.22078226381564
-1.8516542947991184	119.91526561171122	4.954755911667635	76448	4.955001167798551	203.6810327711754	-3.4736141131672396	-127.19217755224417
-1.537925975100734	120.20712257960713	4.994376338445491	68352	4.994216854073061	204.1807623676991	-2.000939483501584	-125.88692982197972
4.1116850534945115	121.27738984779535	5.034085033979971	78256	5.033432540347571	199.00911877894922	0.3814007386633252	-117.59195062304025
-0.5315384428222387	110.29371314087075	5.072249690538	73760	5.07264822662208	194.8219356780895	-0.0003796120029183482	-114.24971169569471
-0.32219753938989015	105.4519080998507	5.1111438589191165	66640	5.11186391289659	182.02987781632717	0.7777919598620103	-103.04993875124092
-1.123201004407747	96.28803883394357	5.151094409828009	62448	5.1510795991711	179.58514566245583	-2.648465146933101	-103.76707127282316
1.2035046162654908	94.0441020894632	5.189949459963145	55280	5.190295285445609	176.29890406061259	1.8679226047750497	-88.29940869911843
-2.152805156336399	91.24815018685695	5.229100798440832	44752	5.229510971720119	162.62508101765573	-3.0712093083926133	-96.45652293799321
-0.0020800918327950058	86.34939068645326	5.267370377193349	36256	5.268726657994629	189.39022460360977	-3.1968392912032013	-87.38902125142158
4.045225131309053	80.46568456073192	5.306114604030693	24448	5.307942344269139	158.22784601405047	-0.2796839691906495	-80.9488725080173
-11.390500309618801	80.13723233267774	5.3465311438211565	17136	5.347158030543649	154.7854336128205	-2.375956936120339	-92.57369879038015
-6.94272153950169	76.27214213092839	5.385395670153508	14912	5.3863737168181585	152.13324698806028	-5.8269848321579865	-88.07577764223151
-10.324191734371198	74.3412157787825	5.424495041528155	10512	5.425589403092668	142.08706266256652	-5.8336564498813885	-90.45285583498662
-6.4164428179628885	80.61567538623285	5.464353318992354	5696	5.464805089367179	162.19664892443578	-5.957837410404481	-77.88730815535928
9.885577258243757	78.73602387753999	5.500247692150282	2528	5.504020775641688	126.37119455958859	14.677136157801975	-58.117643096322354
-7.601241951254451	77.80686682654914	5.539353134576911	704	5.543236461916198	499.808923337485	-79.25716276996668	-91.43018342687628
-42.47826667421759	-6.010512480272155	5.580367405289117	464	5.582452148190708	195.11311985616814	-38.95712461662377	-106.75842839353936
